ID	TARGET	TEXT	STANCE
328	朝鲜核试验	TV朝鲜12日报道称，韩国国务总理黄教安正在考虑是否参加下月22-25日在中国海南省举办的博鳌论坛。有评价认为，可能是因为在朝鲜进行第四次核试验并发射导弹的情况下，中国就对朝制裁表现出消极应对。政府方面称尚未决定谁出席博鳌论坛。	NONE
329	朝鲜核试验	不管朝鲜做得多么尽善尽美、无可挑剔，美国都可以鸡蛋里头挑骨头，找朝鲜的碴子，这样才能在中国的头上插上一把刀——这是我这个非军迷都明白的浅显道理，可某些达官显贵却貌似不明白，竟视朝鲜如大敌，这不就是帮美国围堵中国吗？这不就是汉奸行么吗？[挖鼻]	FAVOR
330	朝鲜核试验	哇，三胖真是天不怕地不怕啊恍恍惚惚红红火火懵懵懂懂过一生	FAVOR
331	朝鲜核试验	朝鲜没信用，受制栽没法活下去了才甘讲的。	AGAINST
332	朝鲜核试验	这三胖，你爷爷不争气主动攻打南朝鲜，打过去了被联合国派兵 赶回来，舔共和国请求出兵支援你，死了那么多我大共和国士兵。现在还不安分[怒]	AGAINST
333	朝鲜核试验	朝鲜人民军总政治局局长崔龙海是朝鲜军方强硬派人物，朝鲜核试验的主持者.1950年1月15日生,父亲崔贤.曾经私吞青年同盟下属创汇机关在海外赚取的外币，90年代中期开始的朝鲜饥荒（朝鲜称为"苦难行军"时期）生活奢靡，1998年1月又因涉嫌收受贿赂等非法行为而被撤职，公开原因是“因病”。	NONE
334	朝鲜核试验	1，据说，印巴以前常小打小闹，自双方有核武后都不轻举妄动了，核武是矛更是盾。2，看看当下欧洲的难民危机，该知道朝鲜政局的稳定对中国是多么重要。	FAVOR
335	朝鲜核试验	对于负责任的大国而言，自己约的炮，含着泪也要慢慢打	NONE
336	朝鲜核试验	本不平静的朝鲜半岛又传出新闻，十五日前后朝鲜可能又要第五次核试验。真是如此说明金正恩的脑袋真进了水，看不清目前自己所处的危险局势，要不是韩国总统对韩国民众负责任，美国顾忌中国和俄罗斯，他可能早就被送进关塔那摩美国的监狱。金正恩为了金日成的诞辰日，劳动党七大不知又要生出什么事端。	AGAINST
337	朝鲜核试验	离收割水稻还有100天，没粮了先忍忍吧，别调皮	AGAINST
338	朝鲜核试验	也有可能是祭奠清明节的冲天猴～[挖鼻][挖鼻][挖鼻]	AGAINST
339	朝鲜核试验	作为对朝鲜核试验的回应，美军派出了一架B-52战略轰炸机从关岛出发，飞跃8800英里抵达距离朝鲜边境仅有45英里的韩国平泽市乌山空军基地，飞机抵达乌山基地后在一组F15和F16战机陪伴下进行了低空飞行展示。空军中将Terrence J. O'Shaughnessy表示，韩国处于美国的核保护之下	NONE
340	朝鲜核试验	拉屎不出那都是美日的阴谋//新浪网友:延迟退休也是安倍的阴谋是吧//【朝鲜机关报头版配照片:金正恩对核试验极大满意】 	AGAINST
341	朝鲜核试验	昨天的美中高层会谈如预计的一样未达成任何共识。朝鲜每次对联合国制裁的回应的方式都是核试验或发射导弹，称“天塌下来也不会放弃核武器”。朝鲜一旦完成核武装，韩国在数十年间费尽心血构建的韩朝军事平衡将瞬间崩溃。	NONE
342	朝鲜核试验	三胖扔一个大的！[doge][doge][doge]	NONE
343	朝鲜核试验	韩国统一部发言人郑俊熙9日在例行记者会上就朝鲜核武小型化能力答问时表示，朝鲜2006年进行了第一次核试验，从时间和各种情况来看，朝鲜应具备一定程度的核武小型化技术。朝中社9日的报道称，朝鲜领导人金正恩日前会见核武器研发领域的科学家和技术人员时表示	NONE
344	朝鲜核试验	朝鲜这次氢弹核试验没成功，但是一旦成功，中国的延边，长白等地受到毁灭性的灾难。中国别上当朝鲜。难道还支援吗？“养的狗咬主人”，以后别后悔，现在赶紧同国际社会一道推翻这个独裁政权！	AGAINST
345	朝鲜核试验	据韩国外交部15日消息，韩国外交部长官尹炳世14日晚与中国外交部长王毅通电话，就密切合作切实执行安理会制裁朝鲜核试验和导弹试射等挑衅行为的第2270号决议达成一致。	AGAINST
346	朝鲜核试验	养猪  为患，卧榻之侧岂容他人安睡?历史是历史，时局已不同，两国传统友谊历史要正视，但我兔是否也应该审视一下新形势下两国外交关系?三胖无信，玩火自焚，城门失火殃及的早晚是我天朝东三省百姓安危[doge]	AGAINST
347	朝鲜核试验	金正恩对于朝鲜人民来说，就是头饿狼，对于周边的邻居来说，就是只疯狗。没有什么朝鲜是中国人小弟的一说，他吃不饱饭，什么他干不出来。	AGAINST
348	朝鲜核试验	你大爷二爷的又得来个抗美援朝2.0[笑cry]	AGAINST
349	朝鲜核试验	三胖的屁都这么牛逼，美帝还不投降。[doge]	NONE
350	朝鲜核试验	支持朴总统，邪恶政权终究会灭亡。	AGAINST
351	朝鲜核试验	离爆破点最近的可是我国啊[笑cry]我们真是皇帝不急太监急，死了也是命衰	AGAINST
352	朝鲜核试验	中朝友好？别逗了，沒几个中国人想和它友好!白眼狼灭之!	AGAINST
353	朝鲜核试验	日韩是美国在亚洲的亲密盟友，可是韩国因曾受日本殖民统治以及二战时遭日本蹂躏，而与日本关系冰冷。朝鲜周三宣布进行核试验后，日韩军官和军事专家指出，这可能进一步促使日韩在军事上携手面对共同威胁，进而加速双边和解。	NONE
354	朝鲜核试验	美帝就想如此搅乱中国周边，其歹毒用心已是一清二楚！	FAVOR
355	朝鲜核试验	我们东北人民以后整天都得提心吊胆[泪]三胖，你牛逼	AGAINST
356	朝鲜核试验	[汗]不懂别乱说好么，太祖小时候家庭条件很好的，至少对于当时的中国来说，算是个小富二代了…太祖牛逼在于哲学学得好	NONE
357	朝鲜核试验	朝鲜在搞第五次核试验，好像在参与军备竞赛游戏。经济弱技术弱的一方必然在军备竞赛中被拖垮。因此最好的强国之路，是进行软实力竞赛，让自己的国民热爱自己的国家。这件工作谁做得好，谁就是強国。	AGAINST
358	朝鲜核试验	毁灭还是胜利？让暴风雨快点来吧！[给力][哈哈]	NONE
359	朝鲜核试验	反覆无常的人总是忘记自己昨天说了些什么，一会儿说先发制人，一会儿又....。	AGAINST
360	朝鲜核试验	我做不做是我自己的事儿，这是内政。你凭什么干涉？你可以强大？我就不能发展？我们都是从食不果腹走过来的，你应该知道，国防不行，一切都是扯淡！	FAVOR
361	朝鲜核试验	中国发言人:希望朝韩各方能冷静克制，通过对话解决朝核问题，希望朝鲜尽快回到六方会谈上来，中国的对朝核方针是一贯的，坚持朝鲜半岛无核化，坚持维护东北亚的和平和稳定。	AGAINST
362	朝鲜核试验	防火墙阻止老百姓了解真相。愚昧人民。阻碍社会进步。维护官僚主义利益，祸害人民剥削人民，让人民过苦日子的工具。制作它的人和他们的子孙不得好死//【朝鲜机关报头版配照片:金正恩对核试验极大满意】 	NONE
363	朝鲜核试验	朝核问题，中国是最大的输家，制裁朝是下下策！	AGAINST
364	朝鲜核试验	据外电引述日本政府官员表示，经卫星图像分析，发现北韩可能正在准备最早于未来一周发射一枚远程导弹。目前联合国安理会成员国正在商讨扩大对朝鲜的制裁，以回应朝鲜第四次核试验。	NONE
365	朝鲜核试验	如果朝鲜再次进行核试验将是“自掘坟墓”	AGAINST
366	朝鲜核试验	美国就是想让朝鲜半岛生乱！好浑水摸鱼，火中取栗	FAVOR
367	朝鲜核试验	美国动手收拾三胖，韩国跳脚又骄傲，中国想美国你动吧，我们不插手了！	AGAINST
368	朝鲜核试验	韩美军演，刺激朝鲜；槿惠短视，正恩大胆！！！	NONE
369	朝鲜核试验	美国霍普金斯大学北纬38度线研究所发布朝鲜核试验后的卫星照片。美方对比拍摄的丰溪里核试验场照片后发现，最新的核试验并没有造成任何地表环境变化。我们以为地震了，其实人家氢弹爆炸了，我们以为人家氢弹爆炸了，其实真的地震了！	AGAINST
370	朝鲜核试验	#朝鲜氢弹试验成功# 中国政府发来贺电：热烈庆祝朝鲜氢弹实验成功。中国人民和朝鲜人民是打断了手还连着筋的骨肉兄弟。中朝友谊必胜！ 	FAVOR
371	朝鲜核试验	据朝鲜官方通讯社朝中社3月4日报道，朝鲜最高领导人金正恩日前表示，要随时准备好发射已部署的核弹头。韩美联合军演即将于3月7日启动。朝鲜在2016年1月6日进行了核试验，自称试爆小型化氢弹成功 	NONE
372	朝鲜核试验	中国在维护国家利益时，应该清清楚楚揭露美国的伪装面具，让这个皇帝的新装展现的世界人民眼里，同时为世界正义做自己的贡献。	FAVOR
373	朝鲜核试验	法国常驻联合国代表德拉特表示，朝鲜公然违反安理会决议，对国际区域和平安全构成明确威胁。安理会决议向平壤发出信号：朝鲜一定要受到惩戒。制裁只是手段，而不是最终目标。主要是针对朝鲜将经费用于核试验而不是用于人民的福祉。最终目的是恢复朝鲜半岛无核化。	AGAINST
374	朝鲜核试验	禁止核试验条约组织执行秘书长拉西纳·泽博10日表示，朝鲜的爆炸不足以被认为是一枚氢弹引发，但是核裂变得到了氢的同位素。与此同时，朝鲜领导人金正恩坚持认为，朝鲜试验就是氢爆炸。观察者网报道	NONE
375	朝鲜核试验	宁愿挨中国近点也要离南韩远点，因为不好惹	NONE
376	朝鲜核试验	韩国国防部发言人文尚均18日在例行记者会上表示，从近日的动向来看，朝鲜有可能在地下进行核试验，韩方正在密切关注朝方的一举一动。朴槿惠随后发表以上谈话，并说，不确定朝鲜会发动何种意料之外的挑衅。	NONE
377	朝鲜核试验	幼稚！老美巴不得金家不停止核武// 	AGAINST
378	朝鲜核试验	赶紧搞吧，不管是战争还是妥协，总之不能拖了，毕竟受苦的总是人民！	FAVOR
379	朝鲜核试验	俗话说“官逼民反”，现在的世界就是这样，以美为首对朝进行武力恐吓、经济封锁、政治颠覆，这种形势下金三胖不“疯”才不正常！	FAVOR
380	朝鲜核试验	朝鲜就是这个地球上的癌症  为什么老是说东亚三国 因为朝鲜真的不配当东亚人	AGAINST
381	朝鲜核试验	中国现在的绥靖政策迟早会害了自己！	AGAINST
382	朝鲜核试验	朝鲜中央通讯社周二发表评论文章称，朝鲜的核试验用意不在于挑衅或制造威胁，但朝鲜正在策划一套足以毁灭整个美国的武器系统。 	NONE
383	朝鲜核试验	那不会在中朝边境附近试验爆炸吧！	AGAINST
384	朝鲜核试验	记得没错的话，上次测出震源深度0千米是朝鲜核试验的时候，北京地震震源深度0千米是什么鬼？	NONE
385	朝鲜核试验	你们都不理我，我就做弹弓弹你们家玻璃去[笑cry]	NONE
386	朝鲜核试验	在美帝面前永远不低头，三胖子有骨气，好样的！	FAVOR
387	朝鲜核试验	封建主义国家金氏王朝在中国与前苏联现俄罗斯乃至全世界的救助扶持下，国力算是稳步提升。但是！国力提升的同时是对东北亚、亚洲及世界安全越加恶劣的挑衅！首当其冲的是天朝！核试验离丹东几十公里？试射的导弹覆盖了天朝多少国境？金氏部队越境杀了天朝多少人？	AGAINST
388	朝鲜核试验	为何中国政府要佩合美国鬼子制裁朝鲜呢？	FAVOR
389	朝鲜核试验	三胖的原子弹对美国中国都是威胁，而且对中国威胁更大，看评论里有人说中国支持，我就呵呵了	AGAINST
390	朝鲜核试验	据朝中社，金正恩观看了火箭发射演习，并下令进行更多核试验，提高核打击能力。昨日朝鲜向东海试射两枚短程弹道导弹。随后，朝鲜宣布所有与韩国的协议作废，将清算所有韩国资产，通过政治、军事和经济措施打击韩国。	NONE
391	朝鲜核试验	中国为了朝鲜付出了巨大的牺牲，在朝鲜最困难的时期给予了最大的支援。可是朝鲜并不领情。 	AGAINST
392	朝鲜核试验	三胖这么能射也没见李雪主的肚子有动静啊？	NONE
393	朝鲜核试验	因所谓的意识形态，一味维持金三政权，置千万朝鲜民众于水火，这就是某负责任大国[怒]	AGAINST
394	朝鲜核试验	韩联社消息，周日(10日)上午，美军B-52战略轰炸机从关岛安德森空军基地出发，中午进入驻韩美军乌山空军基地临近空域。此次美军B-52轰炸机进入韩半岛空域快于预期，正是因为韩美两国把朝鲜核试验视作重大挑衅。	NONE
395	朝鲜核试验	正嗯在玩全球最大的cs游戏，非常有规模，不知他何时从场景中惊醒过来……	AGAINST
396	朝鲜核试验	1月6日，朝鲜宣布进行了第四次核试验，美国政府日前就安理会针对朝鲜的追加制裁决议草案向中国等询问意向。朝鲜官媒《劳动新闻》22日发表评论称，有无外援都无所谓，朝完全能够在没有外援的情况下实现本国人民的梦想。（观察者网）	NONE
397	朝鲜核试验	韩国外交部11日宣布，韩美日的六方会谈首席代表将于13日在首尔进行协商，商讨应对朝鲜第4次核试验的方案。周末还将在日本东京举行韩美日三国外交次官协议会。中国在对朝共同行动中持消极立场，导致了“韩美日vs中朝”这一对立局面的再次形成。	NONE
398	朝鲜核试验	长白山天降伟人、宇宙真理掌握者、朝鲜人民的大救星、伟大的无产阶级革命家、政治家、军事家、战略家、伟大马克思主义者共产主义战士、伟大的反美帝国主义斗士、伟大的无产阶级革命领袖、导师、统帅、舵主金正恩大元帅万岁！万岁！万万岁！！	FAVOR
399	朝鲜核试验	第一 说的是朝鲜 第二 说的是韩国 虽然朝鲜现如今综合国力实在不行 但是国家没有他国的驻军 拥有自己的核技术 努力发展 总能赶上 但韩国不一样了 国境内美国驻军 所有技术来自援助	AGAINST
400	朝鲜核试验	哎、这也是社会主义国家啊、有没有人能辟谣朝鲜这往共产方向上错在哪里、我们应该从中汲取啥教训呢。	NONE
