ID	TARGET	TEXT	STANCE	WORDS	LENGTH
1842	开放二胎	那从今年起国家还要每年拨款几十个亿让她们（所谓）公款出国，公款接待，公款买车吗！	AGAINST	那 从今 从今年起 今年 起 国家 还要 每年 拨款 几十 几十个 十个 亿 让 她们 所谓 公款 出国 公款 接待 公款 买车 吗	23
1843	开放二胎	期间不乖我还打了她，不应该。希望她乖点，明天下午放学再把她接过来！自从怀二胎就没怎么抱过她，以后你会更累些，但也不要忽略对她的管教和要求！	FAVOR	期间 不 乖 我 还 打 她 不 应该 希望 她 乖 点 明天 下午 放学 再 把 她 接过 来 自从 怀 二胎 就 没 怎么 抱 过 她 以后 你 会 更累 些 但 也 不要 忽略 对 她 管教 要求	43
1844	开放二胎	哈哈哈，我是准备生二胎的@Moira_e	FAVOR	哈哈 哈哈哈 哈哈 我 是 准备 生二胎 二胎 moira e	10
1846	开放二胎	这么干肯定是侵犯了生育权。既然国家开放二胎，学校就该配合。	FAVOR	这么 干 肯定 是 侵犯 生育 生育权 既然 国家 开放 二胎 学校 就 该 配合	15
1847	开放二胎	我孩子2000年出生，那时候国家人口法是不是独生子女政策，多生还要交社会抚养费，16年元月一日以后出生的孩子按照新人口法，之前的也按照新人口法，拿社会抚养费的老百姓是不是都可以退人家钱？	AGAINST	我 孩子 number 年 出生 那 时候 国家 人口 法 是不是 不是 独生 独生子 独生子女 生子 子女 政策 多 生 还要 交 社会 抚养 抚养费 number 年 元月 一日 以后 出生 孩子 按照 新 人口 法 之前 也 按照 新 人口 法 拿 社会 抚养 抚养费 老百姓 百姓 是不是 不是 都 可以 退 人家 钱	55
1849	开放二胎	现在没有休息，睡不好，吃不好，月经提前，痛经。医生好不容易，他们不是服务行业，他们是真的尽职尽责！	AGAINST	现在 没有 休息 睡 不好 吃 不好 月经 提前 痛经 医生 好不容易 不容 容易 他们 不是 服务 服务行业 行业 他们 是 真的 尽职 尽职尽责 尽责	25
1851	开放二胎	 刚开放二胎就弄这事？ 这就是对祖国花朵的保护？ 到现在都没人站出来负责 真是让人寒心啊 #未冷藏疫苗流入18省#	NONE	刚 开放 二胎 就 弄 这事 这 就是 对 祖国 花朵 保护 到 现在 都 没 人 站 出来 负责 真是 让 人 寒心 啊 未 冷藏 疫苗 流入 number 省	31
1852	开放二胎	有三儿子，就是还差三个闺女啊！！！！好好挣钱，好好工作，然后，就会有闺女了！！	FAVOR	有 三 儿子 就是 还 差 三个 闺女 啊 好好 挣钱 好好 工作 然后 就 会 有 闺女	18
1853	开放二胎	压力太大，不想拼！ 如果国家敢放开娶二房试试？个个都会血拼到底。	AGAINST	压力 太 大 不想 拼 如果 国家 敢 放开 娶 二房 试试 个个 都 会 血 拼到 拼到底 到底	19
1854	开放二胎	限制当地人口问题的因素将会是“财富”，因为有钱人在结婚、生子问题上会更加“谨慎”。如果我们国家早想到这个问题，现在也不需用#开放二胎# 来坑我们90后了	AGAINST	限制 当地 人口 问题 因素 将 会 是 财富 因为 有钱 有钱人 在 结婚 生子 问题 上 会 更加 谨慎 如果 我们 国家 早 想到 这个 问题 现在 也 不 需用 开放 二胎 来 坑 我们 number 后	38
1855	开放二胎	显得仓促。计划生育政策早就应该改革了。 — —「外媒关注中国老龄化：每年新增墓地相当于1/3个巴黎 - 国内新闻 - 中国日报网」 http://t.cn/RGrJ9Hx	FAVOR	显得 仓促 计划 计划生育 生育 政策 早就 应该 改革 外 媒 关注 中国 老龄 老龄化 每年 新增 墓地 相当 相当于 当于 number 个 巴黎 国内 国内新闻 新闻 中国 中国日报 日报 网 http t cn rgrj9hx	35
1856	开放二胎	经历了雾霾 🌫 假疫苗 流感 10后的孩子要活的多么坚强才能健康长大啊 还开放二胎 环境这么不好 生那么多干嘛	AGAINST	经历 雾 霾 假 疫苗 流感 number 后 孩子 要 活 多么 坚强 才能 健康 长大 啊 还 开放 二胎 环境 这么 不好 生 那么 多 干嘛	27
1857	开放二胎	当老二不想上课外班的时候，你就会被麻麻命令陪老二上课外班，然后你就会发现自己坐在一个满是小学生的教室，学着音标 |邯郸	AGAINST	当 老二 不想 上 课外 班 时候 你 就 会 被 麻麻 命令 陪 老二 上 课外 班 然后 你 就 会 发现 发现自己 自己 坐在 一个 满 是 小学 小学生 学生 教室 学 着 音标 邯郸	37
1858	开放二胎	须提前一年申请，单位根据个人实际情况，制定“员工生育时间表”，避免让员工集中在同一年扎堆怀孕，影响正常的工作。 http://t.cn/R46Hp1p（新文化报）	NONE	须 提前 一年 申请 单位 根据 个人 实际 情况 制定 员工 生育 时间 时间表 避免 让 员工 集中 在 同一 年 扎堆 怀孕 影响 正常 工作 http t cn r46hp1p 新文 新文化 文化 报	34
1859	开放二胎	很多四十多五十多的在努力备胎，真的是很拼。	NONE	很多 四十 四十多 十多 五十 五十多 十多 在 努力 备胎 真的 是 很 拼	14
1860	开放二胎	是地球根本负担不起了，国家除了收钱积极，什么都跟不上实情，真的不是不爱国，是真的不理解到底国家有没有真的关心一下我们能生存多久？	AGAINST	是 地球 根本 负担 不 起 国家 除了 收钱 积极 什么 都 跟不上 实情 真的 不是 不 爱国 是 真的 不 理解 到底 国家 有没有 没有 真的 关心 一下 我们 能 生存 多久	33
1862	开放二胎	差不多一个月没出去玩过…心疼君君了，二胎对老大没影响是假的。以后妈妈一定陪着你，带你玩儿，以后再带上弟弟。	FAVOR	差不多 不多 一个 一个月 没 出去 出去玩 过 心疼 君 君 二胎 对 老大 没 影响 是 假 以后 妈妈 一定 陪 着 你 带 你 玩儿 以后 再 带上 弟弟	31
1865	开放二胎	怀二都那么难呢！我也是打算11月左右，几个月过去了没有来呀！真是个顽皮的孩子。	FAVOR	怀 二 都 那么 难 呢 我 也 是 打算 number 月 左右 几个 月 过去 没有 来 呀 真是 个 顽皮 孩子	23
1866	开放二胎	学校有什么资格限制？这是对女性的歧视，还有政府你既然开放二胎还鼓励二胎就应该做好各方面的工作布施 |记者暗拍....	FAVOR	学校 有 什么 资格 限制 这 是 对 女性 歧视 还有 政府 你 既然 开放 二胎 还 鼓励 二胎 就 应该 做好 各 方面 工作 布施 记者 暗 拍	29
1867	开放二胎	杯杯们，我们要准备好养二胎了刚好现在开放二胎	FAVOR	杯杯 们 我们 要 准备 好 养 二胎 刚好 现在 开放 二胎	12
1868	开放二胎	因为我二胎了，真是个好的理由。。。 谢谢老妈了，我真的很懒	FAVOR	因为 我 二胎 真是 个 好 理由 谢谢 老妈 我 真的 很 懒	13
1870	开放二胎	我觉得这都是场面话。我表姐也是二胎做了性别筛查怀孕中期做掉了。我不想承受这种痛苦。儿子真的是有那么好吗？	NONE	我 觉得 这 都 是 场面 场面话 我 表姐 也 是 二胎 做 性别 筛查 怀孕 中期 做掉 我 不想 承受 这种 痛苦 儿子 真的 是 有 那么 好 吗	30
1873	开放二胎	！我怎么知道！我连恋爱是什么感觉都还没搞明白我对不起党和国家如沐春风般的二胎政策啊！ |永州·滨江...	FAVOR	我 怎么 知道 我 连 恋爱 是 什么 感觉 都还没 搞 明白 我 对不起 党和国家 国家 如沐春风 春风 般的 二胎 政策 啊 永州 滨江	24
1876	开放二胎	开发商拼命圈钱，政府人员圈钱为政绩或人私囊。开放二胎也是因为这个。	AGAINST	开发 开发商 拼命 圈钱 政府 人员 圈钱 为 政绩 或 人 私囊 开放 二胎 也 是因为 因为 这个	18
1877	开放二胎	还我们磊磊，哭～ @吴磊LEO 	NONE	还 我们 磊磊 哭 吴 磊 leo	7
1879	开放二胎	准备和度蜜月哪儿够？而且中国的假期本来就很少了。最后，晚婚已经够造孽了，还要剥夺我那么一点点的好处，真的是造了天大的孽！	AGAINST	准备 度蜜月 蜜月 哪儿 够 而且 中国 假期 本来 就 很少 最后 晚婚 已经 够 造孽 还要 剥夺 我 那么 一点 一点点 点点 好处 真的 是 造 天大 孽	29
1881	开放二胎	哥哥妹妹就很美丽的画面啊！哥哥照顾妹妹！老公一直没支声，我以为他没放心上。结果今儿起来，老公乱神秘的跟我说：“你猜我昨晚梦到什么？梦到我们生了个女儿哎！”	FAVOR	哥哥 哥哥妹妹 妹妹 就 很 美丽 画面 啊 哥哥 照顾 妹妹 老公 一直 没 支 声 我 以为 他 没 放心 上 结果 今儿 起来 老公 乱 神秘 跟 我 说 你 猜 我 昨晚 梦 到 什么 梦 到 我们 生 个 女儿 哎	45
1882	开放二胎	李晨与UNIQ组合亮相。发布会现场，姚晨首度确认已怀二胎：“我正在以实际行动响应二胎政策，大概11月份的时候就要给小土豆添一个小伙伴了（小萝卜？）。”	FAVOR	李 晨 与 uniq 组合 亮相 发布 发布会 现场 姚 晨 首度 确认 已 怀 二胎 我 正在 以 实际 实际行动 行动 响应 二胎 政策 大概 number 月份 时候 就要 给 小土 小土豆 土豆 添 一个 小伙 小伙伴 伙伴 小萝卜 萝卜	41
1885	开放二胎	现在还说什么我都开放了你为什么不生？你特么说生就生啊！婚假都没了！自己都养不活了！你们嘴巴一张就一个新政策的，	AGAINST	现在 还 说 什么 我 都 开放 你 为什么 什么 不 生 你 特 么 说 生就 生 啊 婚假 都 没了 自己 都 养 不 活 你们 嘴巴 一张 就 一个 新 政策	34
1886	开放二胎	“允許”二字本身就是對女性生育權利的踐踏。就因為妳一個政策，老娘沒有了兄弟姐妹 現在缺人了，也不要指望著老娘為中國人口做貢獻	AGAINST	允 許 二 字 本身 就是 女性 生育 權 利 踐 踏 就 因 為 妳 一 個 政策 老娘 沒 有 兄弟 兄弟姐妹 姐妹 現 在 缺人 也 不要 指望 著 老娘 為 中 國 人口 做 貢 獻	40
1887	开放二胎	你怎么不给分析分析了？都上家门口抢了这他妈社会还有救吗？还生个屁二胎，生那么多给人贩子卖钱用啊！	AGAINST	你 怎么 不 给 分析 分析 都 上 家门 家门口 门口 抢 这他 妈 社会 还有 救 吗 还 生 个 屁 二胎 生 那么 多 给 人贩 人贩子 贩子 卖钱 用 啊	33
1888	开放二胎	我也是有梦想的！想创业的宝妈加我吧！是微商小白不要紧，我培训帮你成长，lyn8751	FAVOR	我 也 是 有 梦想 想 创业 宝 妈 加 我 是 微 商 小 白 不要 不要紧 要紧 我 培训 帮 你 成长 lyn8751	25
1889	开放二胎	”明星由于工作忙，东奔西走，很多人不愿意多生孩子。看来姚晨酷爱小孩。 |秒拍视频	FAVOR	明星 由于 工作 忙 东奔西 东奔西走 很多 人 不 愿意 多 生 孩子 看来 姚 晨 酷爱 小孩 秒 拍 视频	21
1893	开放二胎	当五岁小正太知道自己要当哥哥时候的反应......好有爱。|秒拍视频	FAVOR	当 五岁 小 正太 知道 自己 要 当 哥哥 时候 反应 好 有 爱 秒 拍 视频	17
1894	开放二胎	疫苗这么重要的东西竟然个人买卖！从来都没有监管部门吗！这就是我们的祖国！好担心我大阿皮打的都是自费疫苗 |大庆·唐人...	AGAINST	疫苗 这么 重要 东西 竟然 个人 买卖 从来 都 没有 监管 监管部 监管部门 部门 吗 这 就是 我们 祖国 好 担心 我 大 阿 皮 打 都 是 自费 疫苗 大庆 唐人	32
1895	开放二胎	对全国医保联网，及开放二胎保障女性权益等方面问题解决很是期待。	FAVOR	对 全国 医保 联网 及 开放 二胎 保障 女性 权益 等 方面 问题 解决 很 是 期待	17
1896	开放二胎	多了一份责任，可爱的你总能给我很多的惊喜，撒娇、耍赖、逗人开心是你屡试不爽的绝活爸爸妈妈和哥哥会陪着小宝贝快乐、幸福的成长噢祝贺我们的小宝贝半岁快乐	FAVOR	多 一份 责任 可爱 你 总能 给 我 很多 惊喜 撒娇 耍赖 逗人 开心 是 你 屡试不爽 不爽 绝活 爸爸 爸爸妈妈 爸妈 妈妈 哥哥 会 陪 着 小宝 小宝贝 宝贝 快乐 幸福 成长 噢 祝贺 我们 小宝 小宝贝 宝贝 半岁 快乐	41
1898	开放二胎	宝宝性别早知道，能达到98%。怀孕5周以上就能测出来。选择性堕胎的请绕道	FAVOR	宝宝 性别 早 知道 能 达到 number 怀孕 number 周 以上 就 能 测 出来 选择 选择性 堕胎 请 绕道	20
1899	开放二胎	但经济发展较好的边境地区女性，生育意愿并不强烈。有人称“培养一个孩子已经很累了”。 “我连二胎都不想生，还生三胎吗?”	AGAINST	但 经济 发展 较 好 边境 边境地区 境地 地区 女性 生育 意愿 并 不 强烈 有人 称 培养 一个 孩子 已经 很 累 我 连 二胎 都 不想 生 还 生 三胎 吗	33
1901	开放二胎	以前家里就一个孩子，说不得碰不得，现在终于可以往死里打了！鉴于有些一孩对二孩十分排斥，建议未来的家长摆对姿势，尽量生双胞胎，不行就先生二孩，再生一孩！免得麻烦！	AGAINST	以前 家里 就 一个 孩子 说不得 不得 碰 不得 现在 终于 可以 往 死 里 打 鉴于 有些 一 孩 对 二 孩 十分 排斥 建议 未来 家长 摆 对 姿势 尽量 生 双胞 双胞胎 胞胎 不行 就 先生 二 孩 再生 一 孩 免得 麻烦	46
1902	开放二胎	这样就可以拉动“孩子经济”，房价要高、建材、钢材、水泥建筑、装潢、征地、农民工等一大批产业大军又迎来春天，生吧！让二胎三胎来的更猛烈一些吧！	NONE	这样 就 可以 拉动 孩子 经济 房价 要 高 建材 钢材 水泥 建筑 装潢 征地 农民 农民工 民工 等 一大 一大批 大批 产业 大军 又 迎来 春天 生 让 二胎 三胎 来 更 猛烈 一些	35
1903	开放二胎	教育，交通等公共服务压力猛增，社会矛盾更加突出，我看政府拿啥应对……	AGAINST	教育 交通 等 公共 公共服务 服务 压力 猛增 社会 矛盾 更加 突出 我 看 政府 拿 啥 应对	18
1904	开放二胎	这社会怎么了，别说二胎，一胎都不敢生，养不起，伤不起@全球儿童安全组织 @公安局 @平安茂名	AGAINST	这 社会 怎么 别说 二胎 一胎 都 不敢 生 养不起 伤 不 起 全球 儿童 安全 组织 公安 公安局 平安 茂名	21
1907	开放二胎	别以挣钱工作为理由，你更需要的生活，知道吗？	AGAINST	别 以 挣钱 工作 为 理由 你 更 需要 生活 知道 吗	12
1908	开放二胎	你们能歇歇吗？别再为我们超心了，我们已经长大了。	AGAINST	你们 能 歇歇 吗 别 再 为 我们 超 心 我们 已经 长大	13
1913	开放二胎	上环节育！国家突然觉得人少了，于是，开放二胎，大家好好给我生！以前街道会成箱的发避孕套，现在会改成成箱的发用针捅了小眼的避孕套了吧	AGAINST	上 环节 育 国家 突然 觉得 人 少 于是 开放 二胎 大家 好好 给 我 生 以前 街道 会 成箱 发 避孕 避孕套 现在 会 改成 成箱 发 用 针 捅 小眼 避孕 避孕套	34
1915	开放二胎	二胎是股强烈的风呀我只盼我的头胎顺顺利利健健康康的出来~	NONE	二胎 是 股 强烈 风 呀 我 只 盼 我 头胎 顺顺 顺顺利利 顺利 利 健健康康 健康 康 出来	19
1917	开放二胎	你要是敢生二胎，我就敢死！”这熊孩子|秒拍视频	AGAINST	你 要是 敢 生二胎 二胎 我 就 敢死 这 熊 孩子 秒 拍 视频	14
1918	开放二胎	好不容易步入了晚婚行列，结果取消了晚婚的优惠政策，当我们规划未来一个孩子该如何养育的时候，结果又收到了开放二胎的政策。	AGAINST	好不容易 不容 容易 步入 晚婚 行列 结果 取消 晚婚 优惠 优惠政策 政策 当 我们 规划 未来 一个 孩子 该 如何 养育 时候 结果 又 收到 开放 二胎 政策	28
1919	开放二胎	我跟你爸再生个二胎”之类的了啊！卧槽，瞬间感觉好大一个虐点就这么轻轻松松地化解了是怎么回事……	NONE	我 跟 你 爸 再生 个 二胎 之类 啊 卧槽 瞬间 感觉 好 大 一个 虐 点 就 这么 轻轻 轻轻松松 轻松 轻松松 松松 地 化解 是 怎么 怎么回事 回事	30
1920	开放二胎	因此导致很多无办校资格的黑幼儿园应景而生，现如今开放二胎，未来会更多类似的问题，教育法能出台相关的政策来帮助幼儿能接受好的教育吗？	AGAINST	因此 导致 很多 无 办校 资格 黑 幼儿 幼儿园 应景 而 生 现如今 如今 开放 二胎 未来 会 更 多 类似 问题 教育 教育法 能 出台 相关 政策 来 帮助 幼儿 能 接受 好 教育 吗	36
1923	开放二胎	以为他们不在一起就可以独占亲情，殊不知爱是可以叠加可以分享的，此次旅途也让他们成长懂事许多。其实中国开放二胎，多个伴才有完整的爱。	FAVOR	以为 他们 不 在 一起 就 可以 独占 亲情 殊不知 不知 爱 是 可以 叠加 可以 分享 此次 旅途 也 让 他们 成长 懂事 许多 其实 中国 开放 二胎 多个 伴 才 有 完整 爱	35
1924	开放二胎	自从你国开放二胎政策 屌癌妇女已经开始变着花样灌鸡汤了啧 每次这时候就特别庆幸自己有一个太好的妈妈 从小灌输的思想就是“女孩子就应该靠自己趁着还年轻多出去闯荡多长见识 结婚生子什么的自己开心就好” 也从没抱怨过我没有所谓的“女孩样子” 虽然我成了一个女权癌但至少比屌癌要好太多	NONE	自从 你 国 开放 二胎 政策 屌 癌 妇女 已经 开始 变 着 花样 灌 鸡汤 啧 每次 这时 这时候 时候 就 特别 庆幸 自己 有 一个 太 好 妈妈 从小 灌输 思想 就是 女孩 女孩子 孩子 就 应该 靠 自己 趁着 还 年轻 多 出去 闯荡 多长 见识 结婚 生子 什么 自己 开心 就 好 也 从没 抱怨 过 我 没有 所谓 女孩 样子 虽然 我 成 一个 女权 癌 但 至少 比 屌 癌 要 好 太 多	80
1928	开放二胎	《蛙》是一篇描述中国计划生育的长篇小说，看完以后更便于我们这些年轻人了解不久前开放二胎政策的意义	FAVOR	蛙 是 一篇 描述 中国 计划 计划生育 生育 长篇 长篇小说 小说 看 完 以后 更 便于 我们 这些 年轻 年轻人 了解 不久 不久前 开放 二胎 政策 意义	27
1929	开放二胎	尤其是吉他课灿果一直动呀动，估计嫌弃他们太吵了	FAVOR	尤其 是 吉他 课 灿 果 一直 动 呀 动 估计 嫌弃 他们 太 吵	15
1930	开放二胎	没有钱力养，两个？宁可他跟别人生。贫贱夫妻百事哀～不仅贫钱还贫情，就更哀了。	AGAINST	没有 钱 力 养 两个 宁可 他 跟 别人 生 贫贱 贫贱夫妻 夫妻 百事 哀 不仅 贫 钱 还 贫 情 就 更 哀	24
1932	开放二胎	一人一半，并且一笔一画写，挺有感触的。	FAVOR	一 人 一半 并且 一笔 一笔一画 写 挺 有 感触	10
1935	开放二胎	我们全家，至今没有一个人跟我提过希望这个是儿子，反而都跟女儿说：给妹妹取个**名字好不好？？这个意外而来的小宝，我们从决定留下的那一刻起，就从没关心过是男是女的问题。	FAVOR	我们 全家 至今 没有 一个 人 跟 我 提过 希望 这个 是 儿子 反而 都 跟 女儿 说 给 妹妹 取 个 名字 好不好 不好 这个 意外 而来 小宝 我们 从 决定 留下 那 一刻 一刻起 刻起 就 从没 关心 过 是 男 是 女 问题	46
1936	开放二胎	直接限号限生吧！不交钱的摇号生，交钱的直接生，不交钱还想生的都给我憋着	AGAINST	直接 限 号 限 生 不 交钱 摇 号 生 交钱 直接 生 不 交钱 还 想 生 都 给 我 憋着	22
1937	开放二胎	然后自己给自己讲故事，那个时候都觉得自己好无聊好幼稚，然后默默地把它收了回去。开放二胎政策不够，再来一打娃娃吧	FAVOR	然后 自己 给 自己 讲故事 故事 那个 时候 都 觉得 自己 好 无聊 好 幼稚 然后 默默 默默地 把 它 收 回去 开放 二胎 政策 不够 再 来 一打 娃娃	30
1940	开放二胎	再有人问我你怎么还不打算生的时候，我可以笑着反问：你准备的怎么样了？（我管你多少岁）	FAVOR	再 有人 问 我 你 怎么 还 不 打算 生 时候 我 可以 笑 着 反问 你 准备 怎么 怎么样 我 管 你 多少 多少岁	25
1943	开放二胎	交不起罚款的把你家猪赶走，上房揭瓦。正在怀孕的强行流产，如果找不到孕妇就祸及你的亲属。	FAVOR	交 不 起 罚款 把 你家 猪 赶走 上房 揭 瓦 正在 怀孕 强行 流产 如果 找 不到 孕妇 就 祸及 你 亲属	23
1944	开放二胎	她的前夫凌潇肃出席都市情感剧《情谜睡美人》在京的发布会，不仅笑言自己当奶爸是最出色的，还自曝自己从去年九月份就停工在家照顾老婆唐一菲，秀气了恩爱，同样幸	FAVOR	她 前夫 凌 潇 肃 出席 都市 情感 剧 情 谜 睡美人 在 京 发布 发布会 不仅 笑 言 自己 当 奶 爸 是 最出色 出色 还 自 曝 自己 从 去年 九月 九月份 月份 就 停工 在家 照顾 老婆 唐一菲 秀气 恩爱 同样 幸	45
1945	开放二胎	除了健康教育工作姐妹们，两个主管院长也全程在现场，还有很多抱着头胎的二胎妈妈和准爸爸……感动感动感动！	FAVOR	除了 健康 教育 工作 姐妹 们 两个 主管 院长 也 全程 在 现场 还有 很多 抱 着 头胎 二胎 妈妈 准 爸爸 感动 感动 感动	25
1946	开放二胎	造娃子。将来是不是晚婚都要罚款，现在想想，高中毕业就应该结婚生娃。被伟大的祖国忽悠的够够的了。	AGAINST	造 娃子 将来 是不是 不是 晚婚 都 要 罚款 现在 想想 高中 高中毕业 毕业 就 应该 结婚 生 娃 被 伟大 祖国 忽悠 够 够	25
1947	开放二胎	塑形很赞！我是没机会用啦生二胎的妈咪赶紧咯！腿部的也很舒服，缓解腿部压力，塑形瘦腿！	FAVOR	塑形 很 赞 我 是 没 机会 用 啦 生二胎 二胎 妈咪 赶紧 咯 腿部 也 很 舒服 缓解 腿部 压力 塑形 瘦 腿	24
1948	开放二胎	唉我還是覺得國家開放二胎政策是有根據的⋯我應該屬於好公民那種吧hhhhhhh畢竟要從長遠來看國家發展啊。現在社會資源不足也是個問題⋯但與其一直獨生到問題越來越嚴重不如多方面下手⋯好吧學生狗我還是先去看書吧	FAVOR	唉 我 還 是 覺 得 國 家 開 放 二胎 政策 是 有 根 據 我 應 該 屬 於 好 公民 那 種 hhhhhhh 畢 竟 要 從 長 遠 來 看 國 家 發 展 啊 現 在 社 會 資 源 不足 也 是 個 問 題 但 與 其 一直 獨 生 到 問 題 越 來 越 嚴 重 不如 多方 多方面 方面 下手 好 學 生 狗 我 還 是 先 去 看 書	81
1949	开放二胎	那老龄化会不会导致某些组织希望老人们死的快点呢，怎么才能死的快点，医生消极工作，汇报完毕	AGAINST	那 老龄 老龄化 会 不会 导致 某些 组织 希望 老 人们 死 快点 呢 怎么 才能 死 快点 医生 消极 工作 汇报 完毕	23
1950	开放二胎	二胎时代，二胎家庭专车海马v70，用宽敞的空间释放拥挤，三代人一起出行不是梦！@海马汽车 |菏泽·单县...	FAVOR	二胎 时代 二胎 家庭 专车 海马 v70 用 宽敞 空间 释放 拥挤 三代 三代人 代人 一起 出行 不是 梦 海马 汽车 菏泽 单县	23
1951	开放二胎	严重的会有生命危险。那么能长大成人的孩子会有多少？开放二胎与不开放二胎有何区别？只是给了一些家庭希望，又增加了失望罢了！	AGAINST	严重 会 有 生命 生命危险 危险 那么 能 长大 长大成人 大成 成人 孩子 会 有 多少 开放 二胎 与 不 开放 二胎 有 何 区别 只是 给 一些 家庭 希望 又 增加 失望 罢了	34
1952	开放二胎	男方不同房2-7天行精液检查。查完后确定下一步治疗计划。祝顺利！ 建议：	NONE	男方 不同 房 number number 天 行 精液 检查 查完 后 确定 下 一步 治疗 计划 祝 顺利 建议	19
1953	开放二胎	微博某些人优越感真是强啊 动不动就要把农村人拉出来嘲讽一番 之前开放二胎就嘲笑农村人使劲生 你妹的 农村一直都是二胎好吗 这次零零后生孩子 又说农村人喜欢乱搞 嗯嗯 ？ 人家还是市县里的 就踏马农村人了 你让村里出来的脸往哪儿搁 你吃的米还是农民种的呢 你说不定每天挤着地铁 住着蜗居 计划菜钱 	FAVOR	微 博 某些 人 优越 优越感 越感 真是 强 啊 动不动 不动 就要 把 农村 人 拉 出来 嘲讽 一番 之前 开放 二胎 就 嘲笑 农村 人 使劲 生 你 妹 农村 一直 都 是 二胎 好 吗 这次 零零 后生 孩子 又 说 农村 人 喜欢 乱搞 嗯 嗯 人家 还是 市县 里 就 踏 马 农村 人 你 让 村里 出来 脸 往 哪儿 搁 你 吃 米 还是 农民 种 呢 你 说不定 不定 每天 挤 着 地铁 住 着 蜗居 计划 菜 钱	87
1954	开放二胎	#王青超级大首映#预祝今天青哥大首映录制一切顺利#王青冯建宇无限斗界#打卡，加油工作才有资本养二胎	FAVOR	王 青 超级 大 首映 预祝 今天 青 哥 大 首映 录制 一切 一切顺利 顺利 王 青 冯 建宇 无限 斗 界 打卡 加油 工作 才 有 资本 养 二胎	30
1956	开放二胎	所以那些天天在我耳边唠叨生二胎的都一边玩去，到时我开始享受生活，到处旅行，你们还苦哈哈的在换尿片，接送孩子，想想都嘚瑟。	NONE	所以 那些 天天 在 我 耳边 唠叨 生二胎 二胎 都 一边 玩 去 到 时 我 开始 享受 生活 到处 旅行 你们 还 苦哈哈 哈哈 在 换 尿片 接送 孩子 想想 都 嘚 瑟	34
1958	开放二胎	不造生小孩有多痛苦吗？耽误工作先不说，光是怀孕有多痛苦难道不造吗？！真不造国家开放二胎政策害苦了多少妇女…	AGAINST	不 造 生小孩 小孩 有 多 痛苦 吗 耽误 工作 先 不 说 光是 怀孕 有 多 痛苦 难道 不 造 吗 真不 造 国家 开放 二胎 政策 害苦 多少 妇女	31
1959	开放二胎	我还能说些什么呢？【好想打人，可是不能动手。【好生气哦，可是还要保持微笑。	AGAINST	我 还 能 说 些 什么 呢 好 想 打人 可是 不能 动手 好 生气 哦 可是 还要 保持 微笑	20
1960	开放二胎	中立场居然还让半一，这不是坑爹么，理由比中国缺少劳动力，开放二胎还扯，推荐太阳神受让半一	AGAINST	中 立场 居然 还 让 半 一 这 不是 坑 爹 么 理由 比 中国 缺少 劳动 劳动力 动力 开放 二胎 还 扯 推荐 太阳 太阳神 阳神 受让 半 一	30
1962	开放二胎	大姚唐嫣答应我我一定要把你们拍美！！点赞评论够1000发李晨大姚唐嫣王一博美照#姚晨怀二胎# 不要羡慕姐的零距离	NONE	大姚 唐 嫣 答应 我 我 一定 要 把 你们 拍 美 点 赞 评论 够 number 发 李 晨 大姚 唐 嫣 王 一 博 美 照 姚 晨 怀 二胎 不要 羡慕 姐 零距离 距离	37
1963	开放二胎	回到了和平的二胎生活	FAVOR	回到 和平 二胎 生活	4
1965	开放二胎	新生嬰兒才是未來。 人活著就應該對社會做出貢獻，讓我們傳遞正能量。	FAVOR	新生 嬰 兒 才 是 未 來 人 活 著 就 應 該 對 社 會 做出 貢 獻 讓 我 們 傳 遞 正 能量	26
1966	开放二胎	大部分人的问题都是小时候原生家庭带出来的 世上本没熊孩子 只是熊父母带出来的 如果要成为父母需要上岗证的话相信中国会有近一大半的父母没资格 如今国家居然还开放二胎 哎 不晓得若干年后会出现多少家庭以及社会问题擦！这大清老早的劳资是有多么的忧国忧民呐	AGAINST	大部 大部分 部分 人 问题 都 是 小时 小时候 时候 原生 家庭 带 出来 世上 本 没 熊 孩子 只是 熊 父母 带 出来 如果 要 成为 父母 需要 上岗 上岗证 的话 相信 中国 会 有 近 一大 一大半 大半 父母 没 资格 如今 国家 居然 还 开放 二胎 哎 不 晓得 若干 若干年 后 会 出现 多少 家庭 以及 社会 问题 擦 这 大清 老早 劳资 是 有 多么 忧国 忧国忧民 忧民 呐	74
1969	开放二胎	天下虐恋莫过于此！当女孩和男孩同时爱上了一个男孩！注定有个人会伤情|秒拍视频 @音乐人魏碧海	NONE	天下 虐恋 莫过 莫过于 莫过于此 过于 于此 当 女孩 男孩 同时 爱 上 一个 一个男孩 男孩 注定 有 个人 会 伤情 秒 拍 视频 音乐 人 魏 碧海	28
1970	开放二胎	如何怀上健康二宝又成了各位妈妈的头等大事！	FAVOR	如何 怀上 健康 二 宝 又 成 各位 妈妈 头等 头等大事 大事	12
