ID	TARGET	TEXT	STANCE	WORDS	LENGTH
1574	俄罗斯在叙利亚的反恐行动	唯一的目标就是打击ISIS，消灭恐怖分子，但也会增加对叙利亚境内反恐力量的支持。普京也表示，会避免打击对于叙利亚境内的反政府武	FAVOR	唯一 目标 就是 打击 isis 消灭 恐怖 恐怖分子 分子 但 也 会 增加 对 叙利亚 利亚 境内 反恐 力量 支持 普京 也 表示 会 避免 打击 对于 叙利亚 利亚 境内 反 政府 武	33
1575	俄罗斯在叙利亚的反恐行动	俄是个非常有头脑的人!	FAVOR	俄 是 个 非常 有 头脑 人	7
1576	俄罗斯在叙利亚的反恐行动	黄金石油领涨无疑，间接重新激活世界经济，苦了当地广大平民百姓。	AGAINST	黄金 石油 领 涨 无疑 间接 重新 激活 世界 经济 苦 当地 广大 平民 平民百姓 民百 百姓	17
1577	俄罗斯在叙利亚的反恐行动	平和，又为长期中东利益战略留下回旋的余地。即使日后需要打击土耳其，又任恐无词，“自卫反击战呗”。	FAVOR	平和 又 为 长期 中东 利益 战略 留下 回旋 余地 即使 日后 需要 打击 土耳其 又 任 恐无 词 自卫 反击 反击战 呗	23
1578	俄罗斯在叙利亚的反恐行动	有埃及专家学者就表示，俄军的空袭效果显着，西方看客的指手划脚难以掩盖以美国为首的西方反恐联盟在叙反恐行动的失败。	FAVOR	有 埃及 专家 专家学者 家学 学者 就 表示 俄军 空袭 效果 显 着 西方 看客 指手划脚 难以 掩盖 以 美国 为首 西方 反恐 联盟 在 叙 反恐 行动 失败	29
1579	俄罗斯在叙利亚的反恐行动	某国只是表示关注！两相比较，冲这一点，土耳其是爷们！	AGAINST	某国 只是 表示 关注 两 相 比较 冲 这 一点 土耳其 是 爷们	13
1580	俄罗斯在叙利亚的反恐行动	估计会引起俄罗斯人民愤怒!第三次世界大战都有可能打起来!	FAVOR	估计 会 引起 俄罗斯 罗斯 人民 愤怒 第三 第三次 三次 世界 世界大战 大战 都 有 可能 打 起来	18
1581	俄罗斯在叙利亚的反恐行动	你是借反恐的名义去报复你的敌国吧，你不是反恐是反人类。 “全球反恐联盟能否形成统一战线？”消灭反人类组织。	AGAINST	你 是 借 反恐 名义 去 报复 你 敌国 你 不是 反恐 是 反 人类 全球 反恐 联盟 能否 形成 统一 统一战线 一战 战线 消灭 反 人类 组织	28
1582	俄罗斯在叙利亚的反恐行动	可是；此一时、非彼一时。	AGAINST	可是 此一时 一时 非 彼一时 一时	6
1583	俄罗斯在叙利亚的反恐行动	这是宗教战争，先生们。	NONE	这 是 宗教 战争 先生 们	6
1584	俄罗斯在叙利亚的反恐行动	我以为他会留的一手，今天明朗化了。普京支持叙利亚的库尔德武装参加日内瓦和谈，也可能默认库尔德人成立自治联邦。普京所为就是为在中东抗衡土耳其埋下炸弹	AGAINST	我 以为 他 会 留 一手 今天 明朗 明朗化 普京 支持 叙利亚 利亚 库尔 库尔德 尔德 武装 参加 日内瓦 和谈 也 可能 默认 库尔 库尔德 库尔德人 尔德 人 成立 自治 联邦 普京 所 为 就是 为 在 中东 抗衡 土耳其 埋 下 炸弹	43
1585	俄罗斯在叙利亚的反恐行动	我们希望库尔德人的联邦区能够成为一个样本，让叙利亚从中央集权转向联邦制”。 http://t.cn/RGdKMUs ”西库尔德斯坦“因此呼之欲出。	NONE	我们 希望 库尔 库尔德 库尔德人 尔德 人 联邦 联邦区 能够 成为 一个 样本 让 叙利亚 利亚 从 中央 中央集权 集权 转向 联邦 联邦制 http t cn rgdkmus 西 库尔 库尔德 库尔德斯坦 尔德 德斯 德斯坦 因此 呼之欲出	36
1586	俄罗斯在叙利亚的反恐行动	用主权，民族主义，为幌子击落俄战机，回敬俄罗斯。那么俄罗斯一定会利用中国南海以其人之道挑战山姆大叔，我想奥巴马应该不敢闯南海海空了	FAVOR	用 主权 民族 民族主义 主义 为 幌子 击落 俄 战机 回敬 俄罗斯 罗斯 那么 俄罗斯 罗斯 一定 会 利用 中国 南海 以 其人 之 道 挑战 山姆 山姆大叔 大叔 我 想 奥巴 奥巴马 巴马 应该 不敢 闯 南海 海空	39
1587	俄罗斯在叙利亚的反恐行动	狠揍普流氓，提气！	AGAINST	狠揍 普 流氓 提 气	5
1588	俄罗斯在叙利亚的反恐行动	这不是土耳其可以低估的。	FAVOR	这 不是 土耳其 可以 低估	5
1589	俄罗斯在叙利亚的反恐行动	奥朗德，叫你呢！出来说个话，别装看不见。	FAVOR	奥 朗德 叫 你 呢 出来 说 个 话 别 装 看不见 不见	13
1590	俄罗斯在叙利亚的反恐行动	还支持俄罗斯？也就只有中国屌丝了	AGAINST	还 支持 俄罗斯 罗斯 也 就 只有 中国 屌丝	9
1591	俄罗斯在叙利亚的反恐行动	还好意思说别人？	FAVOR	还 好意 好意思 意思 说 别人	6
1592	俄罗斯在叙利亚的反恐行动	毛子哪有能力一天500架次。。	AGAINST	毛子 哪 有 能力 一天 number 架次	7
1593	俄罗斯在叙利亚的反恐行动	继续坚持让民选总统巴沙尔下台，和谈仍将胎死腹中！	FAVOR	继续 坚持 让 民选 民选总统 总统 巴沙 巴沙尔 下台 和谈 仍 将 胎死腹中 腹中	14
1594	俄罗斯在叙利亚的反恐行动	大难不死必有后福，快去买彩票吧	NONE	大难 大难不死 必有后福 后福 快 去 买 彩票	8
1595	俄罗斯在叙利亚的反恐行动	普京是最大的恐怖分子	AGAINST	普京 是 最大 恐怖 恐怖分子 分子	6
1596	俄罗斯在叙利亚的反恐行动	战斗民族不哭！今天我们都是俄罗斯人！！	AGAINST	战斗 民族 不 哭 今天 我们 都 是 俄罗斯 罗斯 人	11
1597	俄罗斯在叙利亚的反恐行动	独裁者扶持，要不然早就没战争了	AGAINST	独裁 独裁者 扶持 要不然 不然 早就 没 战争	8
1598	俄罗斯在叙利亚的反恐行动	打什么伊拉克啊！	NONE	打 什么 伊拉 伊拉克 拉克 啊	6
1599	俄罗斯在叙利亚的反恐行动	[微笑]世界上唯一没有领土没有历史的所谓国家米奇美国！[酷]想得到承认你民主人权称号，请归还印第安人领土！	FAVOR	微笑 世界 上 唯一 没有 领土 没有 历史 所谓 国家 米奇 美国 酷 想得到 得到 承认 你 民主 人权 称号 请 归还 印第安 印第安人 安人 领土	26
1600	俄罗斯在叙利亚的反恐行动	叙利亚政府军加油！干死恐怖分子	FAVOR	叙利亚 利亚 政府 政府军 加油 干 死 恐怖 恐怖分子 分子	10
1601	俄罗斯在叙利亚的反恐行动	叙利亚政府军在效忠于反对派的队伍的支持下从2016年2月初开始从恐怖分子手中解放了800多平方公里的领土和73个城镇。	FAVOR	叙利亚 利亚 政府 政府军 在 效忠 于 反对 反对派 队伍 支持 下 从 number 年 number 月初 开始 从 恐怖 恐怖分子 分子 手中 解放 number 多平方公里 平方 平方公里 方公里 公里 领土 number 个 城镇	34
1602	俄罗斯在叙利亚的反恐行动	前几之前不是还骗全世界说他在反恐么，天还握着包子的手嚎从没损害过中国利益呢，西欧的难民都是他鼓动过去的。	NONE	前 几 之前 不是 还 骗 全世界 世界 说 他 在 反恐 么 天 还 握 着 包子 手 嚎 从没 损害 过 中国 利益 呢 西欧 难民 都 是 他 鼓动 过去	33
1603	俄罗斯在叙利亚的反恐行动	查查历史就知道。就像中国和日本一样世代相争！	NONE	查查 历史 就 知道 就 像 中国 日本 一样 世代 相争	11
1604	俄罗斯在叙利亚的反恐行动	互相消耗的拼杀后果是政客们的目的吗？盟友的支持无底线吗？法国人民怎么想？好在没卖红旗九给他，这浑水。	NONE	互相 消耗 拼杀 后果 是 政客 们 目的 吗 盟友 支持 无 底线 吗 法国 人民 怎么 想 好 在 没 卖 红旗 九 给 他 这 浑水	28
1605	俄罗斯在叙利亚的反恐行动	尼玛土匪国啊！	FAVOR	尼玛 土匪 国 啊	4
1606	俄罗斯在叙利亚的反恐行动	已经过去十几年啦，美国在伊拉克找到了大规模杀伤性武器了吗？？？	AGAINST	已经 过去 十几 十几年 几年 啦 美国 在 伊拉 伊拉克 拉克 找到 大规 大规模 规模 杀伤 杀伤性 武器 吗	19
1607	俄罗斯在叙利亚的反恐行动	不同意要求就在俘虏四周埋上炸弹，等别人来救，一举统统炸死。	AGAINST	不 同意 要求 就 在 俘虏 四周 埋 上 炸弹 等 别人 来 救 一举 统统 炸死	17
1608	俄罗斯在叙利亚的反恐行动	土狗仗着北约美国为后台，疯狂的资助恐怖分子，同时土埃又大把大把数着钱	AGAINST	土狗 仗 着 北约 美国 为 后台 疯狂 资助 恐怖 恐怖分子 分子 同时 土 埃 又 大把大把 数着 钱	19
1609	俄罗斯在叙利亚的反恐行动	就算是误炸，也不会承认。。一承认就是反人道主义的帽子扣上了	AGAINST	就算 是 误 炸 也 不会 承认 一 承认 就是 反 人道 人道主义 主义 帽子 扣上	16
1610	俄罗斯在叙利亚的反恐行动	毛熊的目的靠打拼达到了！	AGAINST	毛 熊 目的 靠 打拼 达到	6
1611	俄罗斯在叙利亚的反恐行动	恐怕客机事件也会被人为拉上土耳其，这就是国家恐怖行为，即使不被灭国，恐怕也要倒退几十年。可惜中国的发展计划难独善其身	NONE	恐怕 客机 事件 也 会 被 人为 拉 上 土耳其 这 就是 国家 恐怖 行为 即使 不 被 灭国 恐怕 也 要 倒退 几十 几十年 十年 可惜 中国 发展 计划 难 独善 独善其身	33
1612	俄罗斯在叙利亚的反恐行动	俄军一名特种兵在叙利亚战场执行反恐作战行动时牺牲。这名特种兵２４日在叙利亚西部霍姆斯省巴尔米拉市附近的一村庄执行任务时不幸牺牲，当时他正在为俄军轰炸机指引轰炸极端主义势力的目标	AGAINST	俄军 一名 特种 特种兵 在 叙利亚 利亚 战场 执行 反恐 作战 行动 时 牺牲 这 名 特种 特种兵 日 在 叙利亚 利亚 西部 霍姆斯 省 巴尔 巴尔米 拉 市 附近 一 村庄 执行 任务 时 不幸 牺牲 当时 他 正在 为 俄军 轰炸 轰炸机 指引 轰炸 极端 极端主义 主义 势力 目标	51
1613	俄罗斯在叙利亚的反恐行动	拉登、萨达姆都是美国支持的。	FAVOR	拉登 萨达姆 达姆 都 是 美国 支持	7
1614	俄罗斯在叙利亚的反恐行动	是不是与美国在搞交易？美国要用乌克兰换IS吗？	AGAINST	是不是 不是 与 美国 在 搞 交易 美国 要 用 乌克兰 克兰 换 is 吗	15
1615	俄罗斯在叙利亚的反恐行动	我们把东突搞定就好，不想多添纷扰…	NONE	我们 把 东突 搞定 就 好 不想 多 添 纷扰	10
1616	俄罗斯在叙利亚的反恐行动	必须封锁叙利亚与土耳其边境，以切断恐怖分子外援。	FAVOR	必须 封锁 叙利亚 利亚 与 土耳其 边境 以 切断 恐怖 恐怖分子 分子 外援	13
1617	俄罗斯在叙利亚的反恐行动	从古城堡所在的高地上摘掉了恐怖组织“伊斯兰国“（在俄罗斯被取缔） 的旗帜。政府军和民兵士兵当众烧毁了“伊斯兰国”的黑旗帜。	FAVOR	从 古城 古城堡 城堡 所在 高 地上 摘掉 恐怖 恐怖组织 组织 伊斯 伊斯兰 国 在 俄罗斯 罗斯 被 取缔 旗帜 政府 政府军 民兵 士兵 当众 烧毁 伊斯 伊斯兰 国 黑 旗帜	31
1618	俄罗斯在叙利亚的反恐行动	普金应该下台才对	AGAINST	普 金 应该 下台 才 对	6
1619	俄罗斯在叙利亚的反恐行动	2020年发动三战，统一世界，建立大世界共荣圈。	AGAINST	number 年 发动 三 战 统一 世界 建立 大 世界 共荣圈	11
1620	俄罗斯在叙利亚的反恐行动	呵呵，到处在别的国家支持反对派，居心路人皆知	FAVOR	呵呵 到处 在 别的 国家 支持 反对 反对派 居心 路人 路人皆知 皆知	12
1621	俄罗斯在叙利亚的反恐行动	鬼知道都在干些什么，就这样下去，IS开心死了，闷头发展壮大吧！	AGAINST	鬼 知道 都 在 干 些 什么 就 这样 下去 is 开心 死 闷头 发展 发展壮大 壮大	17
1622	俄罗斯在叙利亚的反恐行动	基地组织是世界恐怖头目，为王者尊严，反恐力度比美国还大，世界怎么了？	FAVOR	基地 组织 是 世界 恐怖 头目 为 王者 尊严 反恐 力度 比 美国 还 大 世界 怎么	17
1623	俄罗斯在叙利亚的反恐行动	为什么连累我们百姓	AGAINST	为什么 什么 连累 我们 百姓	5
1624	俄罗斯在叙利亚的反恐行动	接难民登陆美利坚，并给予合理的安置。	FAVOR	接 难民 登陆 美利 美利坚 并 给予 合理 安置	9
1625	俄罗斯在叙利亚的反恐行动	不能给美国和北约在叙利亚有机可乘之机	FAVOR	不能 给 美国 北约 在 叙利亚 利亚 有机 可乘之机	9
1626	俄罗斯在叙利亚的反恐行动	您是独裁政权的既得利益者吧？	NONE	您 是 独裁 独裁政权 政权 既得 既得利益 既得利益者 得利 利益 利益者	11
1627	俄罗斯在叙利亚的反恐行动	美国和俄罗斯两个老大都达成协议了，小喽啰不听话当然要揍！	AGAINST	美国 俄罗斯 罗斯 两个 老大 都 达成 达成协议 协议 小喽啰 喽啰 不听话 听话 当然 要 揍	16
1628	俄罗斯在叙利亚的反恐行动	土耳其也不是好人狗咬狗吧	AGAINST	土耳其 也 不是 好人 狗咬狗	5
1629	俄罗斯在叙利亚的反恐行动	如何如何承诺，最终毁约撕票，这是一个诚信国度干的事吗？土耳其纯属是个恐怖分子统治的国家，毋庸置疑！	FAVOR	如何 如何 承诺 最终 毁约 撕票 这 是 一个 诚信 国度 干的事 吗 土耳其 纯属 是 个 恐怖 恐怖分子 分子 统治 国家 毋庸 毋庸置疑 置疑	25
1630	俄罗斯在叙利亚的反恐行动	又能打几个国家？？？俄武器再好，经济跟不上就是硬伤，总不能鱼死网破动用核武器吧！！！	AGAINST	又 能 打 几个 国家 俄 武器 再 好 经济 跟不上 就是 硬伤 总 不能 鱼死网破 动用 核武 核武器 武器	20
1631	俄罗斯在叙利亚的反恐行动	浇猪油啊！	AGAINST	浇 猪油 啊	3
1632	俄罗斯在叙利亚的反恐行动	估计普京只能和土耳其打打嘴仗舆论战，土耳其与俄国是世仇斗了三百年，昔日强盛的沙皇彼得大帝和苏联都拿土耳其没有办法！	AGAINST	估计 普京 只能 土耳其 打 打嘴 打嘴仗 舆论 战 土耳其 与 俄国 是 世仇 斗 三百 三百年 百年 昔日 强盛 沙皇 彼得 彼得大帝 大帝 苏联 都 拿 土耳其 没有 办法	30
1633	俄罗斯在叙利亚的反恐行动	2)这是最直接的彰显军力和国力但又没什么副作用的方式，比军演和阅兵强百倍；3）中国不可能也不应该在所有场合都与美国作对，抓住一次机遇与美国合作，对于利益交换和政治互信有好处；4)打击东突	FAVOR	这 是 最 直接 彰显 军力 国力 但 又 没什么 什么 副作用 作用 方式 比 军 演 阅兵 强 百倍 中国 不 可能 也 不 应该 在 所有 场合 都 与 美国 作对 抓住 一次 机遇 与 美国 合作 对于 利益 交换 政治 互信 有 好处 打击 东突	48
1634	俄罗斯在叙利亚的反恐行动	恐怖分子来源于土耳其，土耳其也是恐怖分子？	FAVOR	恐怖 恐怖分子 分子 来源 来源于 源于 土耳其 土耳其 也 是 恐怖 恐怖分子 分子	13
1635	俄罗斯在叙利亚的反恐行动	美国就一搅屎棍！	FAVOR	美国 就 一 搅 屎 棍	6
1636	俄罗斯在叙利亚的反恐行动	可以安息了。	FAVOR	可以 安息	2
1637	俄罗斯在叙利亚的反恐行动	何况是五大流氓里有名的战斗民族啊，土耳其这是作死啊	AGAINST	何况 是 五大 流氓 里 有名 战斗 民族 啊 土耳其 这 是 作死 啊	14
1638	俄罗斯在叙利亚的反恐行动	老毛子放话了 你敢飞我就敢打	FAVOR	老 毛子 放话 你 敢 飞 我 就 敢 打	10
1639	俄罗斯在叙利亚的反恐行动	夹了头的犬科动物，表示普京是它大爷。	FAVOR	夹 头 犬科 动物 表示 普京 是 它 大爷	9
1640	俄罗斯在叙利亚的反恐行动	叙利亚平民都是“恐怖分子”[doge]	AGAINST	叙利亚 利亚 平民 都 是 恐怖 恐怖分子 分子 doge	9
1641	俄罗斯在叙利亚的反恐行动	经济不好是中国的锅，合着理都在他那边，错都是别人的	FAVOR	经济 不好 是 中国 锅 合 着 理 都 在 他 那边 错 都 是 别人	16
1642	俄罗斯在叙利亚的反恐行动	这是路人皆知的，山姆大叔不想法国靠俄罗斯太近！土耳其不想叙利亚日子好过！	AGAINST	这 是 路人 路人皆知 皆知 山姆 山姆大叔 大叔 不想 法国 靠 俄罗斯 罗斯 太 近 土耳其 不想 叙利亚 利亚 日子 好 过	22
1643	俄罗斯在叙利亚的反恐行动	严厉打击消灭恐怖分子和爆徒！使人类向文明、守法、和平、和谐、有爱心平安幸福发展直到永远。幕后指使支持参与恐怖分子和爆徒和犯罪分子，其性质比罪犯恶劣应属同犯！	FAVOR	严厉 严厉打击 打击 消灭 恐怖 恐怖分子 分子 爆 徒 使 人类 向 文明 守法 和平 和谐 有 爱心 平安 幸福 发展 直到 永远 幕后 指使 支持 参与 恐怖 恐怖分子 分子 爆 徒 犯罪 犯罪分子 分子 其 性质 比 罪犯 恶劣 应 属 同犯	43
1644	俄罗斯在叙利亚的反恐行动	普京倒了，祸水东来	AGAINST	普京 倒 祸水 东来	4
1645	俄罗斯在叙利亚的反恐行动	俄国眼中其它武装都是“恐怖分子”呀。什么反恐？说的好听，不过是帮着打内战而已	FAVOR	俄国 眼中 其它 武装 都 是 恐怖 恐怖分子 分子 呀 什么 反恐 说 好听 不过 是 帮 着 打 内战 而已	21
1646	俄罗斯在叙利亚的反恐行动	要慎重，苏联打阿富汗结果如何？美国在越南呢？不是打不了而是打不完。看俄罗斯如何收场吧。	AGAINST	要 慎重 苏联 打 阿富汗 结果 如何 美国 在 越南 呢 不是 打 不了 而是 打 不 完 看 俄罗斯 罗斯 如何 收场	23
1647	俄罗斯在叙利亚的反恐行动	对恐怖分子的158个目标进行了打击，消灭了100余名恐怖分子。	FAVOR	对 恐怖 恐怖分子 分子 number 个 目标 进行 打击 消灭 number 余名 恐怖 恐怖分子 分子	15
1648	俄罗斯在叙利亚的反恐行动	俄方针对土耳其的污蔑明显增多啊，意图实在赤赤裸裸，真相其实一目了然	AGAINST	俄方 针对 土耳其 污蔑 明显 增多 啊 意图 实在 赤 赤裸 赤裸裸 真相 其实 一目 一目了然 了然	17
1649	俄罗斯在叙利亚的反恐行动	可能会有局部冲突，然后美充好人法调停，最后土赔不是。	AGAINST	可能 会 有 局部 冲突 然后 美 充好 人 法 调停 最后 土 赔不是 不是	15
1650	俄罗斯在叙利亚的反恐行动	土国所安何心。莫非真如普京所指，是恐怖分子同谋？	FAVOR	土 国 所 安 何 心 莫非 真 如 普京 所指 是 恐怖 恐怖分子 分子 同谋	16
1651	俄罗斯在叙利亚的反恐行动	支持沙特反对派，推翻封建独裁政府	AGAINST	支持 沙特 反对 反对派 推翻 封建 独裁 政府	8
1652	俄罗斯在叙利亚的反恐行动	面子，重要的说三遍？面子的维护，是普京选择的出发点与落脚点。不管怎样，普京的面子是要捞回的！	AGAINST	面子 重要 说 三遍 面子 维护 是 普京 选择 出发 出发点 发点 与 落脚 落脚点 不管 不管怎样 怎样 普京 面子 是 要 捞回	23
1653	俄罗斯在叙利亚的反恐行动	普京哥也不会摆脱“霉你奸”对俄罗斯的绞杀压力，克服国内严重经济困难发兵叙利亚。当今世界，中俄是世界安全的压舱石，更是“霉你奸”的眼中钉。全世界爱好和平的人们团结起来，“霉你奸”将只能自淫[衰][衰][衰]	FAVOR	普京 哥 也 不会 摆脱 霉 你 奸 对 俄罗斯 罗斯 绞杀 压力 克服 国内 严重 经济 困难 发兵 叙利亚 利亚 当今 当今世界 今世 世界 中俄 是 世界 安全 压舱 石 更是 霉 你 奸 眼中 眼中钉 全世界 世界 爱好 爱好和平 和平 人们 团结 团结起来 结起 结起来 起来 霉 你 奸 将 只能 自 淫 衰 衰 衰	58
1654	俄罗斯在叙利亚的反恐行动	杀啊 把恐怖份子杀干净。	FAVOR	杀 啊 把 恐怖 恐怖份子 份子 杀 干净	8
1655	俄罗斯在叙利亚的反恐行动	还记得死在沙滩上的小男孩吗？难怪难民非得往欧洲逃	AGAINST	还 记得 死 在 沙滩 上 小男孩 男孩 吗 难怪 难民 非得 往 欧洲 逃	15
1656	俄罗斯在叙利亚的反恐行动	这是一厢情愿的猜测。	FAVOR	这 是 一厢 一厢情愿 情愿 猜测	6
1657	俄罗斯在叙利亚的反恐行动	俄国本来就是赤狄的祖宗	AGAINST	俄国 本来 就是 赤 狄 祖宗	6
1658	俄罗斯在叙利亚的反恐行动	美国航母军舰飞机天天在中国南海寻衅滋事，你说办的那叫什么事儿？	FAVOR	美国 航母 军舰 飞机 天天 在 中国 南海 寻衅 寻衅滋事 滋事 你 说 办 那 叫 什么 事儿	18
1659	俄罗斯在叙利亚的反恐行动	那些恐怖分子的boss们也顾不得脸面了，直接站到台前来	FAVOR	那些 恐怖 恐怖分子 分子 boss 们 也 顾不得 不得 脸面 直接 站 到 台 前来	15
1660	俄罗斯在叙利亚的反恐行动	其中提供了有关土耳其非法向叙利亚境内“伊斯兰国”恐怖组织控制的地区运送武器和弹药的信息。	NONE	其中 提供 有关 土耳其 非法 向 叙利亚 利亚 境内 伊斯 伊斯兰 国 恐怖 恐怖组织 组织 控制 地区 运送 武器 弹药 信息	21
1661	俄罗斯在叙利亚的反恐行动	利比亚只花了五年时间。	AGAINST	利比 利比亚 比亚 只 花 五年 时间	7
1662	俄罗斯在叙利亚的反恐行动	另一方面，它也想调整石油价格，为本国经济助力。不过现在看，似乎是未能达到目的。	AGAINST	另一方 另一方面 一方 一方面 方面 它 也 想 调整 石油 石油价格 油价 油价格 价格 为 本国 经济 助力 不过 现在 看 似乎 是 未能 达到 目的	26
1663	俄罗斯在叙利亚的反恐行动	一定会选择成本最小最有效的那种。武装库尔德应该是个中策。静观其变。 // @沧海逸僧 : // @方无码 : 妇人之仁！ // @我叫芝士粉 : 很是心疼弱国的人民啊，就是大国手上的棋子	NONE	一定 会 选择 成本 最小 最 有效 那种 武装 库尔 库尔德 尔德 应该 是 个 中策 静观 静观其变 沧海 逸 僧 方 无码 妇人 妇人之仁 我 叫 芝士 粉 很 是 心疼 弱国 人民 啊 就是 大国 手上 棋子	39
1664	俄罗斯在叙利亚的反恐行动	两国均为了其所谓的核心利益而可能引爆大战的冒险。	NONE	两 国 均 为了 其 所谓 核心 利益 而 可能 引爆 大战 冒险	13
1665	俄罗斯在叙利亚的反恐行动	现在就会打嘴仗，以前耍流氓的手段在哪？	AGAINST	现在 就 会 打嘴 打嘴仗 以前 耍流氓 流氓 手段 在 哪	11
1666	俄罗斯在叙利亚的反恐行动	谁是谁，我已经晕了！	NONE	谁 是 谁 我 已经 晕	6
1667	俄罗斯在叙利亚的反恐行动	允许恐怖分子入境土耳其，并利用坦克进行转移。	FAVOR	允许 恐怖 恐怖分子 分子 入境 土耳其 并 利用 坦克 进行 转移	11
1668	俄罗斯在叙利亚的反恐行动	但前提是他们必须加入叙利亚自由军，并彻底改变自己对自由军的态度。 http://t.cn/R4y60lr	NONE	但 前提 是 他们 必须 加入 叙利亚 利亚 自由 军 并 彻底 彻底改变 改变 自己 对 自由 军 态度 http t cn r4y60lr	23
1669	俄罗斯在叙利亚的反恐行动	叙利亚反对派接受和谈是唯一的畜路！	AGAINST	叙利亚 利亚 反对 反对派 接受 和谈 是 唯一 畜 路	10
1670	俄罗斯在叙利亚的反恐行动	俄国还能成为同盟国。	FAVOR	俄国 还 能 成为 同盟 同盟国 盟国	7
1671	俄罗斯在叙利亚的反恐行动	如果十字军是暴行是侵略，那么伊斯兰的圣战扩张是什么？	FAVOR	如果 十字 十字军 是 暴行 是 侵略 那么 伊斯 伊斯兰 圣战 扩张 是 什么	14
1672	俄罗斯在叙利亚的反恐行动	然并卵，他们崇拜的大帝也就只能谴责谴责。	AGAINST	然 并 卵 他们 崇拜 大帝 也 就 只能 谴责 谴责	11
1673	俄罗斯在叙利亚的反恐行动	赶快撤出你们在乌克兰扶植的恐怖分子和你们侵略军。	AGAINST	赶快 撤出 你们 在 乌克兰 克兰 扶植 恐怖 恐怖分子 分子 你们 侵略 侵略军	13
1674	俄罗斯在叙利亚的反恐行动	但有多方消息表示，“伊斯兰国”组织、“努斯拉阵线”（俄联邦禁止的组织）以及与这些组织有关的集团恐怖分子方面发起了攻击。	FAVOR	但 有 多方 消息 表示 伊斯 伊斯兰 国 组织 努 斯拉 阵线 俄联邦 联邦 禁止 组织 以及 与 这些 组织 有关 集团 恐怖 恐怖分子 分子 方面 发起 攻击	28
1675	俄罗斯在叙利亚的反恐行动	谁就是朋友，谁站在中国对立面，谁就是敌人，就这么简单。	AGAINST	谁 就是 朋友 谁 站 在 中国 对立 对立面 立面 谁 就是 敌人 就 这么 简单	16
1676	俄罗斯在叙利亚的反恐行动	叙利亚，伊拉克宣战吗？	NONE	叙利亚 利亚 伊拉 伊拉克 拉克 宣战 吗	7
1677	俄罗斯在叙利亚的反恐行动	不管是美俄也好，在自己的土地上用自己同胞的鲜血去博弈其他大国的利益，不得不说是叙利亚的悲剧，是诸多小国的悲剧。	AGAINST	不管 是 美 俄 也好 在 自己 土地 上 用 自己 同胞 鲜血 去 博弈 其他 大国 利益 不得 不得不 说 是 叙利亚 利亚 悲剧 是 诸多 小国 悲剧	29
1678	俄罗斯在叙利亚的反恐行动	这下土耳其不干了，前脚到联合国告状后脚就打了俄罗斯的战机。土耳其在那片区域也打下过几架叙政府军的飞机	AGAINST	这 下 土耳其 不 干 前脚 到 联合 联合国 告状 后脚 就 打 俄罗斯 罗斯 战机 土耳其 在 那 片 区域 也 打下 过 几架 叙 政府 政府军 飞机	29
1679	俄罗斯在叙利亚的反恐行动	就是想看看哈美的，有什么招数，每个人都进步，就是整个国家的进步。	AGAINST	就是 想 看看 哈 美的 有 什么 招数 每个 人 都 进步 就是 整个 国家 进步	16
1680	俄罗斯在叙利亚的反恐行动	步步为赢，担当大国重任，中东地区才能和平稳定。	FAVOR	步步 为 赢 担当 大国 重任 中东 中东地区 地区 才能 和平 稳定	12
1681	俄罗斯在叙利亚的反恐行动	对着死去的飞行员尸体喊着真主伟大，我擦，ISIS绝对也是土耳其的亲人	FAVOR	对 着 死去 飞行 飞行员 行员 尸体 喊 着 真主 伟大 我 擦 isis 绝对 也 是 土耳其 亲人	19
1682	俄罗斯在叙利亚的反恐行动	举白旗。	AGAINST	举 白旗	2
1683	俄罗斯在叙利亚的反恐行动	支持普京对土耳其境内恐怖分子的训练大本营进行轰炸。	FAVOR	支持 普京 对 土耳其 境内 恐怖 恐怖分子 分子 训练 大本 大本营 进行 轰炸	13
1684	俄罗斯在叙利亚的反恐行动	没办法，很多事情不是他一个人能决定的	NONE	没 办法 很多 事情 不是 他 一个 人 能 决定	10
1685	俄罗斯在叙利亚的反恐行动	叙利亚政府军要全力推进！战场态势决定你们的谈判桌地位！[拳头][拳头]	AGAINST	叙利亚 利亚 政府 政府军 要 全力 推进 战场 态势 决定 你们 谈判 谈判桌 地位 拳头 拳头	16
1686	俄罗斯在叙利亚的反恐行动	还不如唐朝时候呢！你们民族智商在退化！	FAVOR	还 不如 唐朝 时候 呢 你们 民族 智商 在 退化	10
1687	俄罗斯在叙利亚的反恐行动	~我有点想叙利亚大使的讲座了//@陶短房:有个鬼用——说点实惠的吧，省下这顿饺子钱反正请了别人也不会说点赞	AGAINST	我 有点 想 叙利亚 利亚 大使 讲座 陶 短 房 有 个 鬼 用 说 点 实惠 省 下 这 顿 饺子 钱 反正 请 别人 也 不会 说 点 赞	31
