ID	TARGET	TEXT	STANCE
1577	俄罗斯在叙利亚的反恐行动	平和，又为长期中东利益战略留下回旋的余地。即使日后需要打击土耳其，又任恐无词，“自卫反击战呗”。	FAVOR
1578	俄罗斯在叙利亚的反恐行动	有埃及专家学者就表示，俄军的空袭效果显着，西方看客的指手划脚难以掩盖以美国为首的西方反恐联盟在叙反恐行动的失败。	FAVOR
1579	俄罗斯在叙利亚的反恐行动	某国只是表示关注！两相比较，冲这一点，土耳其是爷们！	AGAINST
1580	俄罗斯在叙利亚的反恐行动	估计会引起俄罗斯人民愤怒!第三次世界大战都有可能打起来!	FAVOR
1581	俄罗斯在叙利亚的反恐行动	你是借反恐的名义去报复你的敌国吧，你不是反恐是反人类。 “全球反恐联盟能否形成统一战线？”消灭反人类组织。	AGAINST
1582	俄罗斯在叙利亚的反恐行动	可是；此一时、非彼一时。	AGAINST
1583	俄罗斯在叙利亚的反恐行动	这是宗教战争，先生们。	NONE
1584	俄罗斯在叙利亚的反恐行动	我以为他会留的一手，今天明朗化了。普京支持叙利亚的库尔德武装参加日内瓦和谈，也可能默认库尔德人成立自治联邦。普京所为就是为在中东抗衡土耳其埋下炸弹	AGAINST
1585	俄罗斯在叙利亚的反恐行动	我们希望库尔德人的联邦区能够成为一个样本，让叙利亚从中央集权转向联邦制”。 http://t.cn/RGdKMUs ”西库尔德斯坦“因此呼之欲出。	NONE
1586	俄罗斯在叙利亚的反恐行动	用主权，民族主义，为幌子击落俄战机，回敬俄罗斯。那么俄罗斯一定会利用中国南海以其人之道挑战山姆大叔，我想奥巴马应该不敢闯南海海空了	FAVOR
1587	俄罗斯在叙利亚的反恐行动	狠揍普流氓，提气！	AGAINST
1588	俄罗斯在叙利亚的反恐行动	这不是土耳其可以低估的。	FAVOR
1589	俄罗斯在叙利亚的反恐行动	奥朗德，叫你呢！出来说个话，别装看不见。	FAVOR
1590	俄罗斯在叙利亚的反恐行动	还支持俄罗斯？也就只有中国屌丝了	AGAINST
1591	俄罗斯在叙利亚的反恐行动	还好意思说别人？	FAVOR
1592	俄罗斯在叙利亚的反恐行动	毛子哪有能力一天500架次。。	AGAINST
1593	俄罗斯在叙利亚的反恐行动	继续坚持让民选总统巴沙尔下台，和谈仍将胎死腹中！	FAVOR
1594	俄罗斯在叙利亚的反恐行动	大难不死必有后福，快去买彩票吧	NONE
1595	俄罗斯在叙利亚的反恐行动	普京是最大的恐怖分子	AGAINST
1596	俄罗斯在叙利亚的反恐行动	战斗民族不哭！今天我们都是俄罗斯人！！	AGAINST
1597	俄罗斯在叙利亚的反恐行动	独裁者扶持，要不然早就没战争了	AGAINST
1598	俄罗斯在叙利亚的反恐行动	打什么伊拉克啊！	NONE
1599	俄罗斯在叙利亚的反恐行动	[微笑]世界上唯一没有领土没有历史的所谓国家米奇美国！[酷]想得到承认你民主人权称号，请归还印第安人领土！	FAVOR
1600	俄罗斯在叙利亚的反恐行动	叙利亚政府军加油！干死恐怖分子	FAVOR
1601	俄罗斯在叙利亚的反恐行动	叙利亚政府军在效忠于反对派的队伍的支持下从2016年2月初开始从恐怖分子手中解放了800多平方公里的领土和73个城镇。	FAVOR
1602	俄罗斯在叙利亚的反恐行动	前几之前不是还骗全世界说他在反恐么，天还握着包子的手嚎从没损害过中国利益呢，西欧的难民都是他鼓动过去的。	NONE
1603	俄罗斯在叙利亚的反恐行动	查查历史就知道。就像中国和日本一样世代相争！	NONE
1604	俄罗斯在叙利亚的反恐行动	互相消耗的拼杀后果是政客们的目的吗？盟友的支持无底线吗？法国人民怎么想？好在没卖红旗九给他，这浑水。	NONE
1605	俄罗斯在叙利亚的反恐行动	尼玛土匪国啊！	FAVOR
1606	俄罗斯在叙利亚的反恐行动	已经过去十几年啦，美国在伊拉克找到了大规模杀伤性武器了吗？？？	AGAINST
1607	俄罗斯在叙利亚的反恐行动	不同意要求就在俘虏四周埋上炸弹，等别人来救，一举统统炸死。	AGAINST
1608	俄罗斯在叙利亚的反恐行动	土狗仗着北约美国为后台，疯狂的资助恐怖分子，同时土埃又大把大把数着钱	AGAINST
1609	俄罗斯在叙利亚的反恐行动	就算是误炸，也不会承认。。一承认就是反人道主义的帽子扣上了	AGAINST
1610	俄罗斯在叙利亚的反恐行动	毛熊的目的靠打拼达到了！	AGAINST
1611	俄罗斯在叙利亚的反恐行动	恐怕客机事件也会被人为拉上土耳其，这就是国家恐怖行为，即使不被灭国，恐怕也要倒退几十年。可惜中国的发展计划难独善其身	NONE
1612	俄罗斯在叙利亚的反恐行动	俄军一名特种兵在叙利亚战场执行反恐作战行动时牺牲。这名特种兵２４日在叙利亚西部霍姆斯省巴尔米拉市附近的一村庄执行任务时不幸牺牲，当时他正在为俄军轰炸机指引轰炸极端主义势力的目标	AGAINST
1613	俄罗斯在叙利亚的反恐行动	拉登、萨达姆都是美国支持的。	FAVOR
1614	俄罗斯在叙利亚的反恐行动	是不是与美国在搞交易？美国要用乌克兰换IS吗？	AGAINST
1615	俄罗斯在叙利亚的反恐行动	我们把东突搞定就好，不想多添纷扰…	NONE
1616	俄罗斯在叙利亚的反恐行动	必须封锁叙利亚与土耳其边境，以切断恐怖分子外援。	FAVOR
1617	俄罗斯在叙利亚的反恐行动	从古城堡所在的高地上摘掉了恐怖组织“伊斯兰国“（在俄罗斯被取缔） 的旗帜。政府军和民兵士兵当众烧毁了“伊斯兰国”的黑旗帜。	FAVOR
1618	俄罗斯在叙利亚的反恐行动	普金应该下台才对	AGAINST
1619	俄罗斯在叙利亚的反恐行动	2020年发动三战，统一世界，建立大世界共荣圈。	AGAINST
1620	俄罗斯在叙利亚的反恐行动	呵呵，到处在别的国家支持反对派，居心路人皆知	FAVOR
1621	俄罗斯在叙利亚的反恐行动	鬼知道都在干些什么，就这样下去，IS开心死了，闷头发展壮大吧！	AGAINST
1622	俄罗斯在叙利亚的反恐行动	基地组织是世界恐怖头目，为王者尊严，反恐力度比美国还大，世界怎么了？	FAVOR
1623	俄罗斯在叙利亚的反恐行动	为什么连累我们百姓	AGAINST
1624	俄罗斯在叙利亚的反恐行动	接难民登陆美利坚，并给予合理的安置。	FAVOR
1625	俄罗斯在叙利亚的反恐行动	不能给美国和北约在叙利亚有机可乘之机	FAVOR
1626	俄罗斯在叙利亚的反恐行动	您是独裁政权的既得利益者吧？	NONE
1627	俄罗斯在叙利亚的反恐行动	美国和俄罗斯两个老大都达成协议了，小喽啰不听话当然要揍！	AGAINST
1628	俄罗斯在叙利亚的反恐行动	土耳其也不是好人狗咬狗吧	AGAINST
1629	俄罗斯在叙利亚的反恐行动	如何如何承诺，最终毁约撕票，这是一个诚信国度干的事吗？土耳其纯属是个恐怖分子统治的国家，毋庸置疑！	FAVOR
1630	俄罗斯在叙利亚的反恐行动	又能打几个国家？？？俄武器再好，经济跟不上就是硬伤，总不能鱼死网破动用核武器吧！！！	AGAINST
1631	俄罗斯在叙利亚的反恐行动	浇猪油啊！	AGAINST
1632	俄罗斯在叙利亚的反恐行动	估计普京只能和土耳其打打嘴仗舆论战，土耳其与俄国是世仇斗了三百年，昔日强盛的沙皇彼得大帝和苏联都拿土耳其没有办法！	AGAINST
1633	俄罗斯在叙利亚的反恐行动	2)这是最直接的彰显军力和国力但又没什么副作用的方式，比军演和阅兵强百倍；3）中国不可能也不应该在所有场合都与美国作对，抓住一次机遇与美国合作，对于利益交换和政治互信有好处；4)打击东突	FAVOR
1634	俄罗斯在叙利亚的反恐行动	恐怖分子来源于土耳其，土耳其也是恐怖分子？	FAVOR
1635	俄罗斯在叙利亚的反恐行动	美国就一搅屎棍！	FAVOR
1636	俄罗斯在叙利亚的反恐行动	可以安息了。	FAVOR
1637	俄罗斯在叙利亚的反恐行动	何况是五大流氓里有名的战斗民族啊，土耳其这是作死啊	AGAINST
1638	俄罗斯在叙利亚的反恐行动	老毛子放话了 你敢飞我就敢打	FAVOR
1639	俄罗斯在叙利亚的反恐行动	夹了头的犬科动物，表示普京是它大爷。	FAVOR
1640	俄罗斯在叙利亚的反恐行动	叙利亚平民都是“恐怖分子”[doge]	AGAINST
1641	俄罗斯在叙利亚的反恐行动	经济不好是中国的锅，合着理都在他那边，错都是别人的	FAVOR
1642	俄罗斯在叙利亚的反恐行动	这是路人皆知的，山姆大叔不想法国靠俄罗斯太近！土耳其不想叙利亚日子好过！	AGAINST
1643	俄罗斯在叙利亚的反恐行动	严厉打击消灭恐怖分子和爆徒！使人类向文明、守法、和平、和谐、有爱心平安幸福发展直到永远。幕后指使支持参与恐怖分子和爆徒和犯罪分子，其性质比罪犯恶劣应属同犯！	FAVOR
1644	俄罗斯在叙利亚的反恐行动	普京倒了，祸水东来	AGAINST
1645	俄罗斯在叙利亚的反恐行动	俄国眼中其它武装都是“恐怖分子”呀。什么反恐？说的好听，不过是帮着打内战而已	FAVOR
1646	俄罗斯在叙利亚的反恐行动	要慎重，苏联打阿富汗结果如何？美国在越南呢？不是打不了而是打不完。看俄罗斯如何收场吧。	AGAINST
1647	俄罗斯在叙利亚的反恐行动	对恐怖分子的158个目标进行了打击，消灭了100余名恐怖分子。	FAVOR
1648	俄罗斯在叙利亚的反恐行动	俄方针对土耳其的污蔑明显增多啊，意图实在赤赤裸裸，真相其实一目了然	AGAINST
1649	俄罗斯在叙利亚的反恐行动	可能会有局部冲突，然后美充好人法调停，最后土赔不是。	AGAINST
1650	俄罗斯在叙利亚的反恐行动	土国所安何心。莫非真如普京所指，是恐怖分子同谋？	FAVOR
1651	俄罗斯在叙利亚的反恐行动	支持沙特反对派，推翻封建独裁政府	AGAINST
1652	俄罗斯在叙利亚的反恐行动	面子，重要的说三遍？面子的维护，是普京选择的出发点与落脚点。不管怎样，普京的面子是要捞回的！	AGAINST
1653	俄罗斯在叙利亚的反恐行动	普京哥也不会摆脱“霉你奸”对俄罗斯的绞杀压力，克服国内严重经济困难发兵叙利亚。当今世界，中俄是世界安全的压舱石，更是“霉你奸”的眼中钉。全世界爱好和平的人们团结起来，“霉你奸”将只能自淫[衰][衰][衰]	FAVOR
1654	俄罗斯在叙利亚的反恐行动	杀啊 把恐怖份子杀干净。	FAVOR
1655	俄罗斯在叙利亚的反恐行动	还记得死在沙滩上的小男孩吗？难怪难民非得往欧洲逃	AGAINST
1656	俄罗斯在叙利亚的反恐行动	这是一厢情愿的猜测。	FAVOR
1657	俄罗斯在叙利亚的反恐行动	俄国本来就是赤狄的祖宗	AGAINST
1658	俄罗斯在叙利亚的反恐行动	美国航母军舰飞机天天在中国南海寻衅滋事，你说办的那叫什么事儿？	FAVOR
1659	俄罗斯在叙利亚的反恐行动	那些恐怖分子的boss们也顾不得脸面了，直接站到台前来	FAVOR
1660	俄罗斯在叙利亚的反恐行动	其中提供了有关土耳其非法向叙利亚境内“伊斯兰国”恐怖组织控制的地区运送武器和弹药的信息。	NONE
1661	俄罗斯在叙利亚的反恐行动	利比亚只花了五年时间。	AGAINST
1662	俄罗斯在叙利亚的反恐行动	另一方面，它也想调整石油价格，为本国经济助力。不过现在看，似乎是未能达到目的。	AGAINST
1663	俄罗斯在叙利亚的反恐行动	一定会选择成本最小最有效的那种。武装库尔德应该是个中策。静观其变。 // @沧海逸僧 : // @方无码 : 妇人之仁！ // @我叫芝士粉 : 很是心疼弱国的人民啊，就是大国手上的棋子	NONE
1664	俄罗斯在叙利亚的反恐行动	两国均为了其所谓的核心利益而可能引爆大战的冒险。	NONE
1665	俄罗斯在叙利亚的反恐行动	现在就会打嘴仗，以前耍流氓的手段在哪？	AGAINST
1666	俄罗斯在叙利亚的反恐行动	谁是谁，我已经晕了！	NONE
1667	俄罗斯在叙利亚的反恐行动	允许恐怖分子入境土耳其，并利用坦克进行转移。	FAVOR
1668	俄罗斯在叙利亚的反恐行动	但前提是他们必须加入叙利亚自由军，并彻底改变自己对自由军的态度。 http://t.cn/R4y60lr	NONE
1669	俄罗斯在叙利亚的反恐行动	叙利亚反对派接受和谈是唯一的畜路！	AGAINST
1670	俄罗斯在叙利亚的反恐行动	俄国还能成为同盟国。	FAVOR
1671	俄罗斯在叙利亚的反恐行动	如果十字军是暴行是侵略，那么伊斯兰的圣战扩张是什么？	FAVOR
1672	俄罗斯在叙利亚的反恐行动	然并卵，他们崇拜的大帝也就只能谴责谴责。	AGAINST
1673	俄罗斯在叙利亚的反恐行动	赶快撤出你们在乌克兰扶植的恐怖分子和你们侵略军。	AGAINST
1674	俄罗斯在叙利亚的反恐行动	但有多方消息表示，“伊斯兰国”组织、“努斯拉阵线”（俄联邦禁止的组织）以及与这些组织有关的集团恐怖分子方面发起了攻击。	FAVOR
1675	俄罗斯在叙利亚的反恐行动	谁就是朋友，谁站在中国对立面，谁就是敌人，就这么简单。	AGAINST
1676	俄罗斯在叙利亚的反恐行动	叙利亚，伊拉克宣战吗？	NONE
1677	俄罗斯在叙利亚的反恐行动	不管是美俄也好，在自己的土地上用自己同胞的鲜血去博弈其他大国的利益，不得不说是叙利亚的悲剧，是诸多小国的悲剧。	AGAINST
1678	俄罗斯在叙利亚的反恐行动	这下土耳其不干了，前脚到联合国告状后脚就打了俄罗斯的战机。土耳其在那片区域也打下过几架叙政府军的飞机	AGAINST
1679	俄罗斯在叙利亚的反恐行动	就是想看看哈美的，有什么招数，每个人都进步，就是整个国家的进步。	AGAINST
1680	俄罗斯在叙利亚的反恐行动	步步为赢，担当大国重任，中东地区才能和平稳定。	FAVOR
1681	俄罗斯在叙利亚的反恐行动	对着死去的飞行员尸体喊着真主伟大，我擦，ISIS绝对也是土耳其的亲人	FAVOR
1682	俄罗斯在叙利亚的反恐行动	举白旗。	AGAINST
1683	俄罗斯在叙利亚的反恐行动	支持普京对土耳其境内恐怖分子的训练大本营进行轰炸。	FAVOR
1684	俄罗斯在叙利亚的反恐行动	没办法，很多事情不是他一个人能决定的	NONE
1685	俄罗斯在叙利亚的反恐行动	叙利亚政府军要全力推进！战场态势决定你们的谈判桌地位！[拳头][拳头]	AGAINST
1686	俄罗斯在叙利亚的反恐行动	还不如唐朝时候呢！你们民族智商在退化！	FAVOR
1687	俄罗斯在叙利亚的反恐行动	~我有点想叙利亚大使的讲座了//@陶短房:有个鬼用——说点实惠的吧，省下这顿饺子钱反正请了别人也不会说点赞	AGAINST
1688	俄罗斯在叙利亚的反恐行动	一部分转为1s，武器落入Is手里，这些国家是1s幕后推手，必须要为此买单！美国到哪里哪里就遭殃……阿富汗，伊拉克，利此亚，叙利亚…………美国是条恶狼！	FAVOR
1689	俄罗斯在叙利亚的反恐行动	沙特魔国的恐怖主义本质暴露无遗	FAVOR
1690	俄罗斯在叙利亚的反恐行动	极端势力必须清除。	FAVOR
1691	俄罗斯在叙利亚的反恐行动	我们对于此类新闻只能会心一笑了。[不好意思]奥，难道，事实如此[围观][围观][围观][围观][围观]	AGAINST
1692	俄罗斯在叙利亚的反恐行动	如果真正打恐怖组织是很简单的。美国：我们不畏惧恐怖，我们制造恐怖！	FAVOR
1693	俄罗斯在叙利亚的反恐行动	单极的世界是不正常的，也是不平衡的！	FAVOR
1694	俄罗斯在叙利亚的反恐行动	绿教是一家！	NONE
1695	俄罗斯在叙利亚的反恐行动	交出欧洲央行控制权，保欧盟，准备洗劫南方集团。3.投靠南方，在联合国旗帜下推荐中国进入中东维和做主，继续引诱中美斗	NONE
1696	俄罗斯在叙利亚的反恐行动	谁的拳头硬谁就说了算。土耳其再打是是。俄罗斯的s 400是干啥的。	FAVOR
1697	俄罗斯在叙利亚的反恐行动	里亚尔汇率能维持吗？石油产量决策将怎样调整？其国内权力结构将发生何种变化？……初步思考，个人应该乐意见到这种情况	FAVOR
1698	俄罗斯在叙利亚的反恐行动	全世界支持，如果不是反恐的，尼玛，被打下飞机，也是咎由自取！	AGAINST
1699	俄罗斯在叙利亚的反恐行动	世界最大恐怖组织就是俄国熊。	AGAINST
1700	俄罗斯在叙利亚的反恐行动	叙利亚最初战乱开始就该介入了。俄是保叙利亚政权，一成打is9成打自由军。	NONE
1701	俄罗斯在叙利亚的反恐行动	说好的民主自由的幸福呢，叙利亚怎么乱成这样？	FAVOR
1702	俄罗斯在叙利亚的反恐行动	土耳其是邪教的中心	FAVOR
1703	俄罗斯在叙利亚的反恐行动	就是要俄罗斯陷进中东战局，如此普京恐难脱身而拖垮俄罗斯。	AGAINST
1704	俄罗斯在叙利亚的反恐行动	好棒把恐怖组织消灭干净。	FAVOR
1705	俄罗斯在叙利亚的反恐行动	祝战士们顺利平安。	FAVOR
1706	俄罗斯在叙利亚的反恐行动	绝对的正义要靠绝对的力量来保证。否则世界就会被恐怖分子所占据	FAVOR
1707	俄罗斯在叙利亚的反恐行动	IS对于所有人都是威胁，越快解决越好。俄与沙特在解决叙利亚问题上有分歧，但也有契合点。俄不理解沙特组建新反恐联盟的必要性，但它不具有反俄性质。	FAVOR
1708	俄罗斯在叙利亚的反恐行动	"”“卫星新闻莫斯科10月4日电叙利亚总统阿萨德发表声明说，中国支持俄罗斯在叙利亚境内采取的军事行动，但中国并没有参与反恐行动。”	"	FAVOR
1709	俄罗斯在叙利亚的反恐行动	俄罗斯（包括沙俄、苏联）就是人类的危害，这一点是历史和现实所证明了的。你们周边的国家，哪一个没受到过你们的危害和侵略。	AGAINST
1710	俄罗斯在叙利亚的反恐行动	而是把巴沙尔视为眼中钉肉中刺，一心想把他赶下台。	FAVOR
1711	俄罗斯在叙利亚的反恐行动	造成，难民，死伤	AGAINST
1712	俄罗斯在叙利亚的反恐行动	不管怎么说。毛子剥开了ISIS的秘密，从道义来说，美土是站不住脚的，中东火药桶，只要有石油，都会没完没了。	FAVOR
1713	俄罗斯在叙利亚的反恐行动	猪油军还公开活挖人心脏吃，都该下地狱！	AGAINST
1714	俄罗斯在叙利亚的反恐行动	希望他一生平安，不要死于CIA之手。	FAVOR
1715	俄罗斯在叙利亚的反恐行动	向在叙与极端分子作战中牺牲的俄军官兵致敬![鲜花]	FAVOR
1716	俄罗斯在叙利亚的反恐行动	出动架次和战果很不成比例 应该继续增派飞机增加轰炸密度 再不速战速决后果很严重	FAVOR
1717	俄罗斯在叙利亚的反恐行动	总算有人敢说破了	NONE
1718	俄罗斯在叙利亚的反恐行动	有必要阻止恐怖分子用恐怖袭击激化叙利亚局势的企图。外交部就叙利亚系列恐怖袭击发表评论称：“相信这种极其恶劣的犯罪活动需要国际社会给予应有的原则性回应“	FAVOR
1719	俄罗斯在叙利亚的反恐行动	同样让中共在对外大战略布局上出难题，中共一党是支持俄普，还是阿土。	FAVOR
1720	俄罗斯在叙利亚的反恐行动	恐怖分子也会反恐？	AGAINST
1721	俄罗斯在叙利亚的反恐行动	讲的是叙利亚和俄罗斯之类的事，然后特写放到普京在讲话，突然施石石转头问我以你现在的英文水平能听懂他讲什么吗？	NONE
1722	俄罗斯在叙利亚的反恐行动	重大消息叙利亚和平有望	NONE
1723	俄罗斯在叙利亚的反恐行动	容易与恐怖分子裹在一起，打！！！	AGAINST
1724	俄罗斯在叙利亚的反恐行动	与德国总理默克尔一起出现在照片上的叙利亚人并非最近在比利时首都发生的爆炸案中的恐怖分子。	NONE
1725	俄罗斯在叙利亚的反恐行动	哪有那么多恐怖分子，都是平民遭殃	AGAINST
1726	俄罗斯在叙利亚的反恐行动	没挨过流氓的打，说啥都挺轻松的……	AGAINST
1727	俄罗斯在叙利亚的反恐行动	可是你的钱够花吗？	AGAINST
1728	俄罗斯在叙利亚的反恐行动	is破壞古文物的時候你們這些垃圾在哪啊？[弱]	FAVOR
1729	俄罗斯在叙利亚的反恐行动	战斗民族就别轻易惹他们啦 他们经济最近也不怎么景气	AGAINST
1730	俄罗斯在叙利亚的反恐行动	……，是为了把油价打上去？	AGAINST
1731	俄罗斯在叙利亚的反恐行动	极端分子刚把拯救了法国列车的美国英雄大兵给严重刺伤了生死未卜，这种报复行为还真想全世界帮他啊！俄罗斯为了油价也是拼了	AGAINST
1732	俄罗斯在叙利亚的反恐行动	无论ISIS干尽多少坏事,这些阿訇与神学家都缄默不语	FAVOR
1733	俄罗斯在叙利亚的反恐行动	自不量力，蜗居一团，还想做奥斯曼帝国的黄粱美梦，真是可笑至极	FAVOR
1734	俄罗斯在叙利亚的反恐行动	打着反恐进入别人家里就是侵略战争。	AGAINST
1735	俄罗斯在叙利亚的反恐行动	十字军东征攻击伊斯兰200多次，但是伊斯兰教国家攻击欧洲3000多次。	FAVOR
1736	俄罗斯在叙利亚的反恐行动	这点俄罗斯是认同的。所以俄罗斯才会这次被袭击是"背后中枪"。那些造谣土耳其的人，目的就是想反伊斯兰，说到底，还是想搞分裂中国。	AGAINST
1737	俄罗斯在叙利亚的反恐行动	这个仗是一次重新洗牌之仗，不必着急，好好洗一把，形成新的格局，有利于长期稳定。	FAVOR
1738	俄罗斯在叙利亚的反恐行动	油价真的差不多了	FAVOR
1739	俄罗斯在叙利亚的反恐行动	不会像以前来了就让进，还给吃给喝。	NONE
1740	俄罗斯在叙利亚的反恐行动	俄军的强势攻击。	FAVOR
1741	俄罗斯在叙利亚的反恐行动	叙利亚才能真正实现和平![给力][给力][给力]	FAVOR
1742	俄罗斯在叙利亚的反恐行动	只有国家强大才有自由！习总书记威武！	NONE
1743	俄罗斯在叙利亚的反恐行动	：总而言之，熊是不想放弃武力就对了(:з」∠)_	FAVOR
1744	俄罗斯在叙利亚的反恐行动	一是在叙基本达到目的，二是油价大跌使俄无法承受。	AGAINST
1745	俄罗斯在叙利亚的反恐行动	普京说 朝中有人要弑朕	AGAINST
1746	俄罗斯在叙利亚的反恐行动	世界就没有杀戮和恐怖！	FAVOR
1747	俄罗斯在叙利亚的反恐行动	看看美国如何唱下面的戏，能不能控制局面，都推给美国，自己在暗中看戏、指挥，又有时间腾出手来准备收拾土耳其。	FAVOR
1748	俄罗斯在叙利亚的反恐行动	叙利亚反对派曾到访车臣“交流经验”，车臣曾与恐怖主义斗争多年。	AGAINST
1749	俄罗斯在叙利亚的反恐行动	最后他是不折不扣美国狗，不亚于日本！在下不喜欢饿螺丝，更不喜欢绿教。最后衷心祝愿，支持土国的支那x倒在大街上！	FAVOR
1750	俄罗斯在叙利亚的反恐行动	这才是世界最大的恐怖组织和恐怖策源地。	AGAINST
1751	俄罗斯在叙利亚的反恐行动	就是你们这搅屎棍干的。哪儿有俄毛,哪儿就有战乱	AGAINST
1752	俄罗斯在叙利亚的反恐行动	俄罗斯战机将继续对叙利亚境内“伊斯兰国”和其它恐怖组织的目标进行打击。赫梅米姆空军基地刚举行了庆祝俄罗斯军队完成在叙利亚境内任务的典礼。	FAVOR
1753	俄罗斯在叙利亚的反恐行动	再抓紧时间，一定要赶在北约沙特土耳其军队进入叙利亚以前完成阿勒颇的战役，控制阿勒颇。	FAVOR
1754	俄罗斯在叙利亚的反恐行动	与叙利亚库尔德民主联盟党（PYD）有关联的人民自卫部队应对安卡拉17日的恐怖袭击负责。	NONE
1755	俄罗斯在叙利亚的反恐行动	俄国很多蒙古人	AGAINST
1756	俄罗斯在叙利亚的反恐行动	是为了表示已做好联合打击极端组织的准备。并表示俄罗斯在叙利亚境内的行动已得到叙利亚政府的授权，是合法行为。	FAVOR
1757	俄罗斯在叙利亚的反恐行动	不过在今天政治觉悟没有巴黎和会时的政治家的觉悟高，我是怎么也不相信的。	AGAINST
1758	俄罗斯在叙利亚的反恐行动	发动战争的人最不是东西	AGAINST
1759	俄罗斯在叙利亚的反恐行动	它只是整个北约的一颗替死棋，美国不希望和北极熊合作但有不好意思当面拒绝	AGAINST
1760	俄罗斯在叙利亚的反恐行动	明明是西方造的孽，真是颠倒黑白	FAVOR
1761	俄罗斯在叙利亚的反恐行动	但吓不倒俄罗斯人。穆斯林若被灭族，沙特是罪人！	FAVOR
1762	俄罗斯在叙利亚的反恐行动	美国人加上北约走狗同伙培训的吃人心、砍头，杀妇孺的“温和反对派”就是一帮不折不扣的恐怖分子！	FAVOR
1763	俄罗斯在叙利亚的反恐行动	土鸡这次肯定挨揍，对于一个超级核大国，怎容忍你的挑衅。	FAVOR
1764	俄罗斯在叙利亚的反恐行动	明面上说撤军可是暗中可是供给和军备一直加紧运往叙利亚	AGAINST
1765	俄罗斯在叙利亚的反恐行动	土耳其总统自己找死 怨不得他人	FAVOR
1766	俄罗斯在叙利亚的反恐行动	叙利亚军队和“沙漠之鹰”民兵小队的战士在距离巴尔米拉不到1公里处与“伊斯兰国”恐怖组织的武装分子进行激烈战斗。	FAVOR
1767	俄罗斯在叙利亚的反恐行动	俄罗斯特种部队早都进去了都有伤亡了，你都不知道，[挖鼻][挖鼻]你还嫌你不够丢人吗	AGAINST
1768	俄罗斯在叙利亚的反恐行动	仅仅在俄空天军的行动摧毁了恐怖分子军事潜力之后，推动叙利亚调解才变得有可能。	FAVOR
1769	俄罗斯在叙利亚的反恐行动	却轰炸了其他人。难道都不理解中文的意思吗？还是故意曲解？	AGAINST
1770	俄罗斯在叙利亚的反恐行动	也能看出博弈双方是政客还是伟人。政客只讲求利益，伟人却可兼具情感。	AGAINST
1771	俄罗斯在叙利亚的反恐行动	出动了奥巴马的痛楚，才让土耳其伊斯兰国击落俄罗斯战机。普京骄了美国恐怖袭击全世界的反人类政治，奥巴马和伊斯兰国土耳其害怕真相暴露痛下杀手。 @美国驻华大使馆	FAVOR
1772	俄罗斯在叙利亚的反恐行动	一带一路算是有一半没戏了，特么的，还得装一阵孙子。	FAVOR
1773	俄罗斯在叙利亚的反恐行动	打吧，这几年化的钱能买多少山羊？半点价值都没有。在利比亚问题上，美国国内民意就很不愿意出兵了	NONE
1774	俄罗斯在叙利亚的反恐行动	继续炸，直至马马跪在女王脚前求他	FAVOR
1775	俄罗斯在叙利亚的反恐行动	俄罗斯就是流氓	AGAINST
1776	俄罗斯在叙利亚的反恐行动	不愁爹不出来，打了ISIS，土鸡和沙油霸就坐不住了	FAVOR
1777	俄罗斯在叙利亚的反恐行动	埃尔多安最终选择了同俄罗斯战！挺厉害哟，”小普京“名不虚传。就看大普京的了，，，，	FAVOR
1778	俄罗斯在叙利亚的反恐行动	和中东国家没啥区别。	AGAINST
1779	俄罗斯在叙利亚的反恐行动	俄罗斯必亡，国内30%人口的穆斯林揭竿起义，普特勒死无葬身之地	AGAINST
1780	俄罗斯在叙利亚的反恐行动	较量一下。别吹得挺好，到真正关键时候毛用也没有。	NONE
1781	俄罗斯在叙利亚的反恐行动	西联的民主，呵呵。	FAVOR
1782	俄罗斯在叙利亚的反恐行动	阿富汗，伊拉克，伊朗，乌克兰等许多国家抗击美国狗侵略屠杀的英勇斗争！	FAVOR
1783	俄罗斯在叙利亚的反恐行动	做什么事都正常。	AGAINST
1784	俄罗斯在叙利亚的反恐行动	有人趁火打劫了，明明只是打IS	AGAINST
1785	俄罗斯在叙利亚的反恐行动	俄罗斯跟土库曼人的恩怨，根本就是很久很久以前就结下的，那时候还没伊斯兰国。俄罗斯确实有点借反恐之名一并解决以前恩怨的嫌疑。	AGAINST
1786	俄罗斯在叙利亚的反恐行动	死心不息帝国梦，屡犯我西域，纵恐乱华。正义之剑要重拾，斩此魔鬼重生。	NONE
1787	俄罗斯在叙利亚的反恐行动	飞行员、直升机、陆战队员相继报销，至今普京有个屁的选择。	AGAINST
1788	俄罗斯在叙利亚的反恐行动	这对空中打击是个影响。	NONE
1789	俄罗斯在叙利亚的反恐行动	新浪军事是普特勒的儿子吗 明明就是为了转移国内矛盾打的战被吹成什么样	AGAINST
1790	俄罗斯在叙利亚的反恐行动	都感谢俄罗斯出兵叙利亚打击“伊死烂国”！[威武][威武][威武][威武]致敬普京哥[鲜花][鲜花][鲜花][鲜花]鄙视奥黑皮[鄙视][鄙视][鄙视][鄙视]	FAVOR
1791	俄罗斯在叙利亚的反恐行动	恐怖分子迫切需要俄罗斯空天军加大轰炸的力度![飞机][飞机][飞机]	AGAINST
