WORD	FREQ	FAVOR	AGAINST	NONE	SUPPORT
庙会,传统	11	8	1	2	0.727273
境内,分子	5	4	0	1	0.800000
侵略,恐怖	5	1	4	0	0.800000
为啥,禁	5	0	4	1	0.800000
非机动,事故	5	5	0	0	1.000000
铁口,交警	5	5	0	0	1.000000
罚,送	5	1	4	0	0.800000
管管,交警	6	5	0	1	0.833333
曝,出席	5	4	0	1	0.800000
曝,月份	5	4	0	1	0.800000
曝,合伙人	5	4	0	1	0.800000
曝,合伙	5	4	0	1	0.800000
曝,土豆	5	5	0	0	1.000000
曝,小土豆	5	5	0	0	1.000000
曝,小土	5	5	0	0	1.000000
曝,预产期	5	4	0	1	0.800000
曝,预产	5	4	0	1	0.800000
曝,产期	5	4	0	1	0.800000
曝,梦想	5	4	0	1	0.800000
曝,电影	5	4	0	1	0.800000
地铁口,交警	5	5	0	0	1.000000
和谐,社会	5	0	5	0	1.000000
传承,传统	5	4	1	0	0.800000
今年过年,爆竹	5	0	4	1	0.800000
今年过年,不放	5	0	4	1	0.800000
今年过年,烟花	5	0	4	1	0.800000
麻将,打麻将	5	4	0	1	0.800000
预产期,月份	5	4	0	1	0.800000
预产期,曝	5	4	0	1	0.800000
预产,月份	5	4	0	1	0.800000
预产,曝	5	4	0	1	0.800000
路权,禁	5	0	4	1	0.800000
腊月,传统	5	4	0	1	0.800000
红火,传统	5	4	1	0	0.800000
特区,禁	5	0	4	1	0.800000
燃,爆竹	5	1	4	0	0.800000
巴尔米,分子	5	4	0	1	0.800000
巴尔米,恐怖	5	4	0	1	0.800000
巴尔,分子	5	4	0	1	0.800000
巴尔,恐怖	5	4	0	1	0.800000
圣诞,圣诞节	5	4	1	0	0.800000
圣诞,传统	5	4	1	0	0.800000
产期,月份	5	4	0	1	0.800000
产期,曝	5	4	0	1	0.800000
中队,严查	5	4	0	1	0.800000
恐怖分子,亲人	5	5	0	0	1.000000
恐怖分子,总统	5	4	1	0	0.800000
恐怖分子,政府	9	8	1	0	0.888889
恐怖分子,打击	10	9	0	1	0.900000
恐怖分子,支持	13	11	2	0	0.846154
恐怖分子,组织	7	7	0	0	1.000000
钱,禁	8	1	7	0	0.875000
送,餐饮业	27	3	24	0	0.888889
送,对准	27	3	24	0	0.888889
送,餐饮	27	3	24	0	0.888889
送,外卖	32	6	26	0	0.812500
送,社会	6	0	6	0	1.000000
送,罚	5	1	4	0	0.800000
送,车	6	1	5	0	0.833333
送,骑	6	1	5	0	0.833333
送,自行	27	3	24	0	0.888889
送,行车	27	3	24	0	0.888889
送,自行车	27	3	24	0	0.888889
送,只	28	3	25	0	0.892857
送,可	28	4	24	0	0.857143
送,禁	37	7	29	1	0.783784
放烟,倡议	9	0	8	1	0.888889
放烟,环保	17	0	13	4	0.764706
放烟,火灾	5	0	4	1	0.800000
放烟,尽量	6	0	6	0	1.000000
放烟,城区	5	1	4	0	0.800000
放烟,烟花爆竹	19	1	16	2	0.842105
放烟,不放	5	0	4	1	0.800000
放烟,空气	19	1	16	2	0.842105
放烟,呼吁	8	2	6	0	0.750000
放烟,环境	9	0	7	2	0.777778
放烟,少	18	2	14	2	0.777778
放烟,期间	11	1	8	2	0.727273
打击,恐怖分子	10	9	0	1	0.900000
打击,分子	10	9	0	1	0.900000
打击,恐怖	17	14	2	1	0.823529
打击,支持	9	8	0	1	0.888889
打击,禁	5	0	4	1	0.800000
小时,小时候	24	20	3	1	0.833333
小时,吃	6	5	1	0	0.833333
小时,记得	7	7	0	0	1.000000
小时,传统	7	6	0	1	0.857143
避免,时间表	8	0	0	8	1.000000
避免,同一	8	0	0	8	1.000000
避免,扎堆	8	0	0	8	1.000000
避免,申请	8	0	0	8	1.000000
避免,员工	8	0	0	8	1.000000
避免,根据	8	0	0	8	1.000000
避免,须	6	0	0	6	1.000000
避免,随着	9	0	1	8	0.888889
避免,工作	8	0	0	8	1.000000
避免,提前	8	0	0	8	1.000000
避免,长春	8	0	0	8	1.000000
营运,实施	5	5	0	0	1.000000
营运,自行	6	5	0	1	0.833333
营运,行车	6	5	0	1	0.833333
营运,自行车	6	5	0	1	0.833333
允许,禁	6	0	5	1	0.833333
做法,政府	5	0	5	0	1.000000
做法,禁	9	1	8	0	0.888889
人员,政府	5	0	5	0	1.000000
人员,增加	5	0	5	0	1.000000
人员,禁	7	0	6	1	0.857143
一刀,百姓	5	0	5	0	1.000000
一刀,刀切	17	2	12	3	0.705882
一刀,一刀切	17	2	12	3	0.705882
一刀,政府	8	2	6	0	0.750000
一刀,禁	13	2	10	1	0.769231
女性,歧视	6	1	5	0	0.833333
女性,就业	6	0	5	1	0.833333
女性,权利	6	0	5	1	0.833333
女性,人口	5	0	4	1	0.800000
女性,工作	8	1	7	0	0.875000
爆竹,环保局	8	0	8	0	1.000000
爆竹,蓝天	7	0	7	0	1.000000
爆竹,做起	5	0	5	0	1.000000
爆竹,碳	5	0	5	0	1.000000
爆竹,倡议	18	0	15	3	0.833333
爆竹,发出	9	1	8	0	0.888889
爆竹,消防	5	0	5	0	1.000000
爆竹,吨	5	0	4	1	0.800000
爆竹,产生	7	0	7	0	1.000000
爆竹,绿色	12	0	11	1	0.916667
爆竹,环保	38	1	29	8	0.763158
爆竹,火灾	8	0	6	2	0.750000
爆竹,噪音	7	0	6	1	0.857143
爆竹,各界	5	0	4	1	0.800000
爆竹,拒绝	5	1	4	0	0.800000
爆竹,低	5	0	5	0	1.000000
爆竹,贴	6	1	5	0	0.833333
爆竹,欢乐	6	0	5	1	0.833333
爆竹,每	6	0	6	0	1.000000
爆竹,今年过年	5	0	4	1	0.800000
爆竹,燃	5	1	4	0	0.800000
爆竹,市	6	0	5	1	0.833333
爆竹,增加	5	0	5	0	1.000000
爆竹,指数	5	0	4	1	0.800000
爆竹,过节	8	0	6	2	0.750000
爆竹,新春	7	0	6	1	0.857143
爆竹,空气	33	3	25	5	0.757576
爆竹,呼吁	13	2	10	1	0.769231
爆竹,燃放鞭炮	5	0	4	1	0.800000
爆竹,起	5	0	5	0	1.000000
爆竹,环境	17	0	14	3	0.823529
爆竹,市民	20	2	16	2	0.800000
爆竹,临近	6	1	5	0	0.833333
爆竹,少	43	6	32	5	0.744186
爆竹,事故	5	0	4	1	0.800000
爆竹,空气污染	11	0	8	3	0.727273
爆竹,期间	21	1	15	5	0.714286
爆竹,释放	5	0	4	1	0.800000
爆竹,公安	5	0	5	0	1.000000
爆竹,注意	5	0	4	1	0.800000
爆竹,联合	6	0	6	0	1.000000
销量,分析	5	1	0	4	0.800000
老家,回家	5	5	0	0	1.000000
和平,恐怖	5	5	0	0	1.000000
霾,蓝天	7	0	7	0	1.000000
霾,做起	5	0	5	0	1.000000
霾,倡议	6	0	5	1	0.833333
霾,承诺	5	0	5	0	1.000000
霾,今年春节	13	1	10	2	0.769231
霾,产生	7	0	7	0	1.000000
霾,环保	28	0	20	8	0.714286
霾,鞭	6	0	6	0	1.000000
霾,减少	14	0	13	1	0.928571
霾,每	5	0	5	0	1.000000
霾,烟花爆竹	14	1	11	2	0.785714
霾,今年	27	2	20	5	0.740741
霾,汽车	5	4	1	0	0.800000
霾,市民	5	0	4	1	0.800000
霾,空气污染	5	0	4	1	0.800000
霾,期间	9	0	8	1	0.888889
霾,武汉	5	0	4	1	0.800000
霾,禁	6	0	5	1	0.833333
详情,少	6	5	1	0	0.833333
市,环保局	6	0	6	0	1.000000
市,环保	6	0	6	0	1.000000
市,烟花爆竹	5	0	4	1	0.800000
市,爆竹	6	0	5	1	0.833333
市,市民	6	0	6	0	1.000000
市,烟花	6	0	5	1	0.833333
压岁钱,拜年	6	5	0	1	0.833333
压岁钱,吃	5	4	0	1	0.800000
压岁,拜年	6	5	0	1	0.833333
压岁,吃	5	4	0	1	0.800000
加强,禁	8	2	6	0	0.750000
剥夺,禁	7	0	6	1	0.857143
一起,环保	5	1	4	0	0.800000
一起,春联	8	8	0	0	1.000000
一起,贴	10	9	1	0	0.900000
一起,传统	14	11	2	1	0.785714
小伙,首映	5	4	0	1	0.800000
小伙,大姚	5	5	0	0	1.000000
小伙,首映礼	5	4	0	1	0.800000
小伙,月份	6	6	0	0	1.000000
小伙,合伙人	8	6	0	2	0.750000
小伙,合伙	8	6	0	2	0.750000
小伙,土豆	14	11	0	3	0.785714
小伙,小土豆	13	10	0	3	0.769231
小伙,小土	13	10	0	3	0.769231
小伙,添	9	7	0	2	0.777778
小伙,梦想	9	7	0	2	0.777778
增加,环保	5	0	4	1	0.800000
增加,人员	5	0	5	0	1.000000
增加,爆竹	5	0	5	0	1.000000
增加,成本	5	0	4	1	0.800000
增加,人口	5	1	4	0	0.800000
增加,燃放	7	0	6	1	0.857143
增加,烟花	7	0	6	1	0.857143
增加,禁	9	0	8	1	0.888889
今年,生存	5	0	5	0	1.000000
今年,从我做起	5	0	5	0	1.000000
今年,做起	8	0	8	0	1.000000
今年,碳	7	0	7	0	1.000000
今年,倡议	10	0	9	1	0.900000
今年,发出	5	0	5	0	1.000000
今年,成都	5	0	4	1	0.800000
今年,今年春节	68	3	55	10	0.808824
今年,号召	7	1	6	0	0.857143
今年,绿色	9	0	7	2	0.777778
今年,环保	57	1	47	9	0.824561
今年,同意	5	0	5	0	1.000000
今年,鞭	5	1	4	0	0.800000
今年,低	8	0	8	0	1.000000
今年,城区	5	1	4	0	0.800000
今年,减少	17	1	13	3	0.764706
今年,每	5	0	4	1	0.800000
今年,贡献	6	1	5	0	0.833333
今年,霾	27	2	20	5	0.740741
今年,过节	7	1	6	0	0.857143
今年,数据	5	0	1	4	0.800000
今年,意识	8	1	7	0	0.875000
今年,回家	5	1	4	0	0.800000
今年,空气	34	3	25	6	0.735294
今年,环境	19	1	16	2	0.842105
今年,转	5	1	4	0	0.800000
今年,市民	12	0	10	2	0.833333
今年,工作	5	0	5	0	1.000000
今年,少	41	2	32	7	0.780488
今年,快乐	5	1	4	0	0.800000
今年,空气污染	11	1	8	2	0.727273
今年,支持	9	2	7	0	0.777778
今年,期间	12	0	9	3	0.750000
今年,或者	5	0	4	1	0.800000
今年,禁放	6	0	5	1	0.833333
今年,一份	6	0	6	0	1.000000
今年,马	6	1	5	0	0.833333
今年,特别	5	1	4	0	0.800000
今年,为了	22	2	17	3	0.772727
今年,禁	9	1	8	0	0.888889
解决,解决问题	6	0	6	0	1.000000
解决,就业	5	0	5	0	1.000000
解决,老百姓	6	0	6	0	1.000000
解决,百姓	7	0	7	0	1.000000
解决,禁	11	0	10	1	0.909091
经济,百姓	5	1	4	0	0.800000
经济,政府	7	0	6	1	0.857143
经济,为了	5	1	4	0	0.800000
经济,禁	13	0	10	3	0.769231
分子,亲人	5	5	0	0	1.000000
分子,政府	9	8	1	0	0.888889
分子,境内	5	4	0	1	0.800000
分子,巴尔米	5	4	0	1	0.800000
分子,巴尔	5	4	0	1	0.800000
分子,打击	10	9	0	1	0.900000
分子,支持	13	11	2	0	0.846154
分子,极端	5	4	1	0	0.800000
分子,组织	11	10	0	1	0.909091
开心,传统	5	5	0	0	1.000000
开心,妈妈	5	4	0	1	0.800000
开心,热闹	5	4	1	0	0.800000
服务,政府	7	0	6	1	0.857143
服务,人民	5	0	5	0	1.000000
服务,禁	6	0	5	1	0.833333
行政,行政拘留	5	4	1	0	0.800000
无奈,禁	6	1	5	0	0.833333
提供,恐怖	5	4	0	1	0.800000
指数,爆竹	5	0	4	1	0.800000
指数,燃放	6	0	5	1	0.833333
指数,烟花	5	0	5	0	1.000000
守岁,传统	9	7	0	2	0.777778
大力,环保	5	0	4	1	0.800000
发言,恐怖	5	5	0	0	1.000000
梦想,首映	6	5	0	1	0.833333
梦想,添个	6	5	0	1	0.833333
梦想,出席	5	4	0	1	0.800000
梦想,首映礼	5	4	0	1	0.800000
梦想,月份	7	6	0	1	0.857143
梦想,合伙人	14	11	0	3	0.785714
梦想,合伙	14	11	0	3	0.785714
梦想,土豆	12	10	0	2	0.833333
梦想,小土豆	12	10	0	2	0.833333
梦想,小土	12	10	0	2	0.833333
梦想,添	7	6	0	1	0.857143
梦想,伙伴	9	7	0	2	0.777778
梦想,小伙伴	9	7	0	2	0.777778
梦想,曝	5	4	0	1	0.800000
梦想,小伙	9	7	0	2	0.777778
成本,增加	5	0	4	1	0.800000
谁,社会	7	1	6	0	0.857143
谁,到底	5	0	5	0	1.000000
谁,逼	5	0	4	1	0.800000
谁,为了	5	1	4	0	0.800000
谁,禁	18	1	17	0	0.944444
车,外卖	5	1	4	0	0.800000
车,抓	11	1	9	1	0.818182
车,政府	5	0	5	0	1.000000
车,送	6	1	5	0	0.833333
车,自行	9	1	7	1	0.777778
车,行车	9	1	7	1	0.777778
车,自行车	9	1	7	1	0.777778
车,禁	31	3	22	6	0.709677
民族,隆重	5	4	0	1	0.800000
民族,中华民族	17	14	2	1	0.823529
民族,贴	8	6	0	2	0.750000
民族,中华	17	14	2	1	0.823529
民族,节日	12	9	0	3	0.750000
民族,传统	23	19	1	3	0.826087
实施,营运	5	5	0	0	1.000000
实施,地铁	5	5	0	0	1.000000
实施,交警	5	4	1	0	0.800000
实施,非法	5	5	0	0	1.000000
非机动车,事故	5	5	0	0	1.000000
特种,特种部队	5	1	4	0	0.800000
出发,禁	5	0	4	1	0.800000
挺,喜欢	6	5	0	1	0.833333
挺,觉得	9	7	2	0	0.777778
恐怖,罗斯国	5	5	0	0	1.000000
恐怖,俄罗斯国防部	5	5	0	0	1.000000
恐怖,亲人	7	7	0	0	1.000000
恐怖,防部	5	5	0	0	1.000000
恐怖,国防部	5	5	0	0	1.000000
恐怖,国防	5	5	0	0	1.000000
恐怖,恐怖主义	11	9	2	0	0.818182
恐怖,恐怖袭击	5	4	0	1	0.800000
恐怖,侵略	5	1	4	0	0.800000
恐怖,巴尔米	5	4	0	1	0.800000
恐怖,巴尔	5	4	0	1	0.800000
恐怖,打击	17	14	2	1	0.823529
恐怖,和平	5	5	0	0	1.000000
恐怖,提供	5	4	0	1	0.800000
恐怖,发言	5	5	0	0	1.000000
恐怖,反	5	4	0	1	0.800000
恐怖,支持	19	15	4	0	0.789474
恐怖,次	5	5	0	0	1.000000
恐怖,袭击	6	5	0	1	0.833333
骑,社会	5	0	4	1	0.800000
骑,送	6	1	5	0	0.833333
骑,汽车	5	0	5	0	1.000000
骑,可	6	1	5	0	0.833333
地铁,龙岗	5	4	1	0	0.800000
地铁,铁站	15	12	1	2	0.800000
地铁,地铁站	15	12	1	2	0.800000
地铁,客	5	5	0	0	1.000000
地铁,实施	5	5	0	0	1.000000
地铁,交警	18	14	2	2	0.777778
简单,社会	5	0	4	1	0.800000
简单,政府	5	0	4	1	0.800000
简单,禁	14	0	11	3	0.785714
哈哈,哈哈哈	15	13	2	0	0.866667
汽车,底层	6	0	6	0	1.000000
汽车,车尾	5	5	0	0	1.000000
汽车,汽车尾气	5	5	0	0	1.000000
汽车,尾气	7	7	0	0	1.000000
汽车,买不起	8	0	8	0	1.000000
汽车,老百姓	9	1	8	0	0.888889
汽车,上路	6	0	5	1	0.833333
汽车,减少	5	1	4	0	0.800000
汽车,百姓	10	1	8	1	0.800000
汽车,政府	14	0	14	0	1.000000
汽车,霾	5	4	1	0	0.800000
汽车,骑	5	0	5	0	1.000000
汽车,雾	5	4	1	0	0.800000
汽车,空气	5	4	1	0	0.800000
汽车,自行	7	0	6	1	0.857143
汽车,传统	7	6	0	1	0.857143
汽车,行车	7	0	6	1	0.857143
汽车,自行车	7	0	6	1	0.857143
汽车,市民	5	0	5	0	1.000000
汽车,少	8	8	0	0	1.000000
汽车,事故	8	0	8	0	1.000000
汽车,逼	8	1	7	0	0.875000
汽车,为了	6	0	6	0	1.000000
汽车,禁	37	3	30	4	0.810811
过节,倡议	5	0	4	1	0.800000
过节,环保	6	0	6	0	1.000000
过节,烟花爆竹	5	0	4	1	0.800000
过节,爆竹	8	0	6	2	0.750000
过节,今年	7	1	6	0	0.857143
过节,少	10	1	9	0	0.900000
过节,烟花	7	0	6	1	0.857143
根据,时间表	9	0	0	9	1.000000
根据,同一	8	0	0	8	1.000000
根据,扎堆	8	0	0	8	1.000000
根据,申请	9	0	0	9	1.000000
根据,员工	9	0	0	9	1.000000
根据,避免	8	0	0	8	1.000000
根据,须	6	0	0	6	1.000000
根据,随着	9	0	0	9	1.000000
根据,工作	8	0	0	8	1.000000
根据,提前	9	0	0	9	1.000000
根据,长春	8	0	0	8	1.000000
数据,今年	5	0	1	4	0.800000
意识,环保	8	0	7	1	0.875000
意识,今年	8	1	7	0	0.875000
尺寸,喜欢	7	6	0	1	0.857143
味儿,年货	5	4	1	0	0.800000
味儿,春联	9	7	2	0	0.777778
味儿,感受	5	5	0	0	1.000000
味儿,贴	10	8	2	0	0.800000
味儿,传统	12	10	1	1	0.833333
节日,中秋	5	5	0	0	1.000000
节日,新衣	5	4	1	0	0.800000
节日,中华民族	8	7	0	1	0.875000
节日,团圆	6	6	0	0	1.000000
节日,穿	5	4	1	0	0.800000
节日,家家	5	4	0	1	0.800000
节日,对联	5	4	0	1	0.800000
节日,吃饺子	6	5	0	1	0.833333
节日,拜年	7	6	0	1	0.857143
节日,贴	17	12	0	5	0.705882
节日,中华	8	7	0	1	0.875000
节日,团聚	5	4	0	1	0.800000
节日,传统节日	37	26	4	7	0.702703
节日,文化	7	6	1	0	0.857143
节日,饺子	10	9	0	1	0.900000
节日,喜欢	8	8	0	0	1.000000
节日,年夜	5	4	0	1	0.800000
节日,元宵节	7	6	0	1	0.857143
节日,民族	12	9	0	3	0.750000
节日,吃	9	7	1	1	0.777778
节日,节	6	5	1	0	0.833333
节日,期间	5	1	0	4	0.800000
节日,热闹	11	8	2	1	0.727273
雾,蓝天	5	0	5	0	1.000000
雾,承诺	5	0	5	0	1.000000
雾,今年春节	11	1	8	2	0.727273
雾,鞭	5	0	5	0	1.000000
雾,减少	11	0	10	1	0.909091
雾,烟花爆竹	11	1	8	2	0.727273
雾,汽车	5	4	1	0	0.800000
雾,市民	5	0	4	1	0.800000
雾,期间	8	0	7	1	0.875000
雾,武汉	5	0	4	1	0.800000
雾,禁	6	0	5	1	0.833333
明显,环保	7	0	6	1	0.857143
知,公	5	5	0	0	1.000000
广,禁	6	0	5	1	0.833333
严查,中队	5	4	0	1	0.800000
严查,自行	8	6	0	2	0.750000
严查,行车	8	6	0	2	0.750000
严查,自行车	8	6	0	2	0.750000
严查,组织	5	4	0	1	0.800000
严查,禁	10	7	0	3	0.700000
不容,好不容易	5	0	4	1	0.800000
计划,断崖	5	0	5	0	1.000000
计划,鼓励	8	1	7	0	0.875000
计划,式	5	0	5	0	1.000000
计划,一代	6	1	5	0	0.833333
计划,减少	5	0	5	0	1.000000
计划,计划生育	38	6	27	5	0.710526
计划,人口	14	1	12	1	0.857143
计划,然后	5	0	5	0	1.000000
计划,可	5	0	4	1	0.800000
人口,断崖	7	0	6	1	0.857143
人口,鼓励	6	0	6	0	1.000000
人口,式	7	0	6	1	0.857143
人口,减少	8	0	7	1	0.875000
人口,计划生育	14	1	12	1	0.857143
人口,女性	5	0	4	1	0.800000
人口,增加	5	1	4	0	0.800000
人口,计划	14	1	12	1	0.857143
人口,然后	8	0	8	0	1.000000
人口,发展	5	0	4	1	0.800000
觉得,喜欢	8	8	0	0	1.000000
觉得,挺	9	7	2	0	0.777778
觉得,空气	5	4	0	1	0.800000
回家,九件	7	7	0	0	1.000000
回家,亲戚	5	5	0	0	1.000000
回家,春联	7	7	0	0	1.000000
回家,贴	8	8	0	0	1.000000
回家,团聚	5	5	0	0	1.000000
回家,老家	5	5	0	0	1.000000
回家,今年	5	1	4	0	0.800000
回家,吃	5	4	0	1	0.800000
回家,传统	11	10	0	1	0.909091
相关,禁	5	1	4	0	0.800000
上班,禁	5	1	4	0	0.800000
本,社会	5	0	5	0	1.000000
新春,新春佳节	5	0	4	1	0.800000
新春,爆竹	7	0	6	1	0.857143
新春,期间	8	0	7	1	0.875000
反,政府	5	4	1	0	0.800000
反,恐怖	5	4	0	1	0.800000
反,支持	5	4	1	0	0.800000
吃,春晚	7	6	0	1	0.857143
吃,团圆	7	7	0	0	1.000000
吃,穿	5	4	0	1	0.800000
吃,春联	6	5	0	1	0.833333
吃,贴	10	9	0	1	0.900000
吃,传统节日	6	5	1	0	0.833333
吃,文化	7	7	0	0	1.000000
吃,饺子	9	8	0	1	0.888889
吃,年夜	10	7	1	2	0.700000
吃,小时	6	5	1	0	0.833333
吃,压岁钱	5	4	0	1	0.800000
吃,压岁	5	4	0	1	0.800000
吃,节日	9	7	1	1	0.777778
吃,回家	5	4	0	1	0.800000
吃,包	6	5	0	1	0.833333
吃,传统	28	22	2	4	0.785714
不放,倡议	6	0	5	1	0.833333
不放,绿色	5	0	5	0	1.000000
不放,燃放烟花	5	0	4	1	0.800000
不放,今年过年	5	0	4	1	0.800000
不放,放烟	5	0	4	1	0.800000
不放,环境	8	0	7	1	0.875000
不放,市民	5	0	5	0	1.000000
根本,政府	6	0	6	0	1.000000
空气,环保局	5	0	5	0	1.000000
空气,倡议	13	2	10	1	0.769231
空气,千年	5	5	0	0	1.000000
空气,今年春节	19	0	15	4	0.789474
空气,产生	5	0	5	0	1.000000
空气,尾气	5	4	1	0	0.800000
空气,绿色	5	1	4	0	0.800000
空气,环保	31	1	24	6	0.774194
空气,噪音	6	0	5	1	0.833333
空气,清新	8	0	6	2	0.750000
空气,城区	5	0	5	0	1.000000
空气,减少	15	3	11	1	0.733333
空气,文化	5	4	0	1	0.800000
空气,烟花爆竹	22	1	18	3	0.818182
空气,燃放烟花	19	1	16	2	0.842105
空气,放烟	19	1	16	2	0.842105
空气,爆竹	33	3	25	5	0.757576
空气,今年	34	3	25	6	0.735294
空气,汽车	5	4	1	0	0.800000
空气,觉得	5	4	0	1	0.800000
空气,垃圾	8	0	7	1	0.875000
空气,过大年	5	1	4	0	0.800000
空气,燃放	31	3	23	5	0.741935
空气,市民	10	0	9	1	0.900000
空气,烟花	36	4	28	4	0.777778
空气,期间	11	1	8	2	0.727273
呼吁,倡议	5	0	5	0	1.000000
呼吁,环保	15	1	13	1	0.866667
呼吁,烟花爆竹	8	1	6	1	0.750000
呼吁,燃放烟花	8	2	6	0	0.750000
呼吁,放烟	8	2	6	0	0.750000
呼吁,爆竹	13	2	10	1	0.769231
呼吁,燃放	9	2	7	0	0.777778
呼吁,市民	9	1	7	1	0.777778
呼吁,空气污染	5	0	4	1	0.800000
呼吁,烟花	15	3	11	1	0.733333
呼吁,期间	6	0	6	0	1.000000
呼吁,一组	5	0	4	1	0.800000
到底,谁	5	0	5	0	1.000000
到底,禁	5	0	5	0	1.000000
垃圾,减少	6	0	5	1	0.833333
垃圾,空气	8	0	7	1	0.875000
垃圾,环境	5	1	4	0	0.800000
假,晚婚	10	0	9	1	0.900000
假,取消	10	0	9	1	0.900000
假,晚育	5	0	4	1	0.800000
记得,小时候	7	7	0	0	1.000000
记得,小时	7	7	0	0	1.000000
记得,传统	6	6	0	0	1.000000
爸爸,爸爸妈妈	7	6	0	1	0.857143
爸爸,妈妈	11	9	0	2	0.818182
爸爸,爸妈	7	6	0	1	0.857143
爸爸,陪	5	4	0	1	0.800000
燃放鞭炮,爆竹	5	0	4	1	0.800000
燃放鞭炮,烟花	5	0	5	0	1.000000
更是,禁	5	1	4	0	0.800000
处理,逼	5	1	4	0	0.800000
责任,禁	5	0	5	0	1.000000
拉客,交警	8	7	0	1	0.875000
任,超女	9	0	0	9	1.000000
任,美少女	9	0	0	9	1.000000
任,无敌	9	0	0	9	1.000000
任,锅铲	5	0	0	5	1.000000
任,少女	9	0	0	9	1.000000
任,小妹	5	0	0	5	1.000000
任,帅	9	0	0	9	1.000000
任,腿	9	0	0	9	1.000000
任,青春	9	0	0	9	1.000000
须,时间表	6	0	0	6	1.000000
须,同一	6	0	0	6	1.000000
须,扎堆	6	0	0	6	1.000000
须,申请	6	0	0	6	1.000000
须,员工	7	0	1	6	0.857143
须,避免	6	0	0	6	1.000000
须,根据	6	0	0	6	1.000000
须,随着	6	0	0	6	1.000000
须,工作	7	0	1	6	0.857143
须,提前	6	0	0	6	1.000000
须,长春	6	0	0	6	1.000000
节,节日	6	5	1	0	0.833333
娱乐,传统	5	4	0	1	0.800000
好友,传统	5	4	1	0	0.800000
交警,红绿灯	5	5	0	0	1.000000
交警,红绿	5	5	0	0	1.000000
交警,布	6	6	0	0	1.000000
交警,吉	5	5	0	0	1.000000
交警,逆行	7	7	0	0	1.000000
交警,龙岗	10	9	1	0	0.900000
交警,绿灯	7	6	0	1	0.857143
交警,警力	6	5	0	1	0.833333
交警,铁站	11	9	1	1	0.818182
交警,地铁站	11	9	1	1	0.818182
交警,客	7	7	0	0	1.000000
交警,冲	6	5	0	1	0.833333
交警,揽客	5	4	1	0	0.800000
交警,兜	6	6	0	0	1.000000
交警,重点	6	6	0	0	1.000000
交警,蜀黍	6	6	0	0	1.000000
交警,路段	5	5	0	0	1.000000
交警,宝安	8	6	0	2	0.750000
交警,撞	7	6	1	0	0.857143
交警,载客	9	8	0	1	0.888889
交警,行人	6	6	0	0	1.000000
交警,铁口	5	5	0	0	1.000000
交警,管管	6	5	0	1	0.833333
交警,地铁口	5	5	0	0	1.000000
交警,实施	5	4	1	0	0.800000
交警,地铁	18	14	2	2	0.777778
交警,拉客	8	7	0	1	0.875000
交警,执法	5	4	1	0	0.800000
交警,支持	17	17	0	0	1.000000
交警,管理	6	5	1	0	0.833333
交警,马路	5	5	0	0	1.000000
交警,路上	9	9	0	0	1.000000
交警,组织	7	6	0	1	0.857143
交警,行	6	1	5	0	0.833333
交警,非法	22	16	1	5	0.727273
起,爆竹	5	0	5	0	1.000000
起,燃放	6	0	6	0	1.000000
起,少	6	0	6	0	1.000000
起,烟花	5	0	5	0	1.000000
起,禁	13	2	10	1	0.769231
然后,鼓励	6	0	6	0	1.000000
然后,计划	5	0	5	0	1.000000
然后,人口	8	0	8	0	1.000000
环境,生存	8	0	8	0	1.000000
环境,做起	6	1	5	0	0.833333
环境,碳	5	0	5	0	1.000000
环境,倡议	5	0	5	0	1.000000
环境,爱护	5	0	5	0	1.000000
环境,今年春节	13	0	12	1	0.923077
环境,大气	5	0	5	0	1.000000
环境,环保	25	1	20	4	0.800000
环境,低	6	1	5	0	0.833333
环境,减少	7	0	7	0	1.000000
环境,浪费	5	0	5	0	1.000000
环境,欢乐	5	0	4	1	0.800000
环境,烟花爆竹	10	0	9	1	0.900000
环境,燃放烟花	8	0	7	1	0.875000
环境,放烟	9	0	7	2	0.777778
环境,爆竹	17	0	14	3	0.823529
环境,今年	19	1	16	2	0.842105
环境,不放	8	0	7	1	0.875000
环境,垃圾	5	1	4	0	0.800000
环境,市民	9	0	8	1	0.888889
环境,少	30	6	21	3	0.700000
环境,烟花	19	2	15	2	0.789474
环境,或者	6	0	5	1	0.833333
环境,为了	15	2	12	1	0.800000
自行,餐饮业	27	3	24	0	0.888889
自行,对准	27	3	24	0	0.888889
自行,餐饮	28	3	24	1	0.857143
自行,外卖	29	3	24	2	0.827586
自行,抓	5	1	4	0	0.800000
自行,百姓	6	0	5	1	0.833333
自行,社会	7	0	7	0	1.000000
自行,政府	7	0	6	1	0.857143
自行,送	27	3	24	0	0.888889
自行,营运	6	5	0	1	0.833333
自行,车	9	1	7	1	0.777778
自行,汽车	7	0	6	1	0.857143
自行,严查	8	6	0	2	0.750000
自行,事故	5	1	4	0	0.800000
自行,只	29	4	25	0	0.862069
自行,管理	5	0	4	1	0.800000
自行,人民	5	1	4	0	0.800000
自行,为了	5	0	4	1	0.800000
自行,可	28	3	24	1	0.857143
子女,社会	8	0	8	0	1.000000
子女,工作	7	0	6	1	0.857143
子女,只	7	0	6	1	0.857143
is,亲人	7	6	0	1	0.857143
包,对联	9	7	2	0	0.777778
包,团聚	5	4	1	0	0.800000
