ID	TARGET	TEXT	STANCE	IS_CORRECT	PREDICT
1444	俄罗斯在叙利亚的反恐行动	我很赞成普京，在叙利亚中做法，应该堵住美国扩大，想起了，伊拉克，利比亚，美国真是坏到了头顶。美国才是灭绝人类的罪恶劣。	FAVOR	True	FAVOR
1445	俄罗斯在叙利亚的反恐行动	如果实属，ISIS确实救巴沙尔	AGAINST	False	FAVOR
1447	俄罗斯在叙利亚的反恐行动	在哪被击落看不到啊？ 那个地方地面要是有ISIS，两个飞行员不都死啦？自己动动脑袋。再说，俄罗斯又不是第一次越界，你侵入俄国领空一秒看看俄的反应，80年代的大韩航空客机怎么被击落的？	FAVOR	True	FAVOR
1449	俄罗斯在叙利亚的反恐行动	俄罗斯国防部发言人伊戈尔·科纳申科夫少将表示，恐怖分子企图逃往，在叙利亚阿勒颇省把平民赶往叙土边境，而西方电视台却报道称这是因为俄军轰炸机的“野蛮行为”。	FAVOR	True	FAVOR
1463	俄罗斯在叙利亚的反恐行动	中国也应派兵，实战比演戏重要。	FAVOR	True	FAVOR
1468	俄罗斯在叙利亚的反恐行动	对，这就是国家智慧问题，土耳其还是图森破。就算这次俄罗斯吃亏了，进入你领空被你击落是吃了哑巴亏，但是以后有办法治你。真横起心来支持库尔德人建国能恶心死土耳其。这种明目张胆的弱智行动，五常这样的大国才不会做。	FAVOR	True	FAVOR
1470	俄罗斯在叙利亚的反恐行动	上次《查理周刊》遭遇恐袭也是这样，难过、愤怒、表决心，然后继续以美国人帮衬角色纵容IS和所谓“温和反对派”，鞭挞俄罗斯在叙利亚的反恐行动。	AGAINST	False	FAVOR
1471	俄罗斯在叙利亚的反恐行动	俄軍的撤走，預示着什麽，巴舍尔的前途将折嚮何处，戰爭是否能結束。	NONE	False	AGAINST
1472	俄罗斯在叙利亚的反恐行动	目前 明着支持 阿萨德政府 的就两个国家了，伊朗和俄罗斯，明着 反对 阿萨德政府 的是美国，当然，伊朗和俄罗斯基本上反对美国的所有主张。	AGAINST	False	FAVOR
1474	俄罗斯在叙利亚的反恐行动	大家都是要脸面的人，既然俄罗斯介入叙利亚的理由就是反恐，那么库尔德地区的恐不能不反啊，不然就是双标了，那可是侵犯美国人专利的	AGAINST	True	AGAINST
1481	俄罗斯在叙利亚的反恐行动	如果俄土真的打起来，欧洲和俄国将是一片混战，中国和美国或将因此受益，我们何必操那闲心，打吧，乐得看热闹。	AGAINST	True	AGAINST
1482	俄罗斯在叙利亚的反恐行动	估计奥黑子看的太紧了，大帝别坐以待毙啊，我的QDⅡ还套着呢	AGAINST	True	AGAINST
1483	俄罗斯在叙利亚的反恐行动	等一等，好像在俄罗斯进入叙利亚轰炸“恐怖分子”之前，难民已经越过边境线到达土耳其、希腊和东欧了吧？这锅扣得莫名其妙，不赞同。	FAVOR	True	FAVOR
1485	俄罗斯在叙利亚的反恐行动	好乱啊，谁是谁，我已经晕了！	NONE	False	AGAINST
1490	俄罗斯在叙利亚的反恐行动	战争是政治的最高境界，也是最后境界。在当今社会条件下，谁也不能轻言战争，但对俄罗斯来讲，战争以外的手段完全可以利用。	AGAINST	True	AGAINST
1499	俄罗斯在叙利亚的反恐行动	太污染空气了吧	NONE	False	FAVOR
1504	俄罗斯在叙利亚的反恐行动	顺带组织个“俄罗斯人民抗土援叙志愿军”	AGAINST	True	AGAINST
1510	俄罗斯在叙利亚的反恐行动	应该是土国购买的！	FAVOR	True	FAVOR
1512	俄罗斯在叙利亚的反恐行动	沙特最热衷于输出它们的**，它们不愿意接收难民却想借机给德国盖几座清真寺，伊斯兰国背后一直有沙特的影子	NONE	False	AGAINST
1516	俄罗斯在叙利亚的反恐行动	完成你妹啊，估计是看油价上去了就撤了。	AGAINST	True	AGAINST
1519	俄罗斯在叙利亚的反恐行动	根本就没有绕，也不必要绕。事实就放在哪里。不公平是绝对的，假如你有个兄弟，你老妈买两个鸡蛋分给你们，也确保不了一样大小。物不可量化，你们怎么平衡。有多就会有少，心理不平衡正常。自己强大对外掠夺那是美国佬所为。我们要与他国友好相处。	NONE	False	FAVOR
1524	俄罗斯在叙利亚的反恐行动	其实就这么回事，当今世界是大国博弈小国遭殃。协议达成了，还得防止美国佬说一套做一套？！	AGAINST	False	FAVOR
1526	俄罗斯在叙利亚的反恐行动	与以色列决裂，与阿拉伯吵架，抛弃叙利亚，捅毛子一刀，不是大国复兴梦，而是奥斯曼帝国梦	FAVOR	True	FAVOR
1529	俄罗斯在叙利亚的反恐行动	毛熊你们一定要干死土鸡 和 那头死骆驼 不要怂[转发]	FAVOR	False	AGAINST
1533	俄罗斯在叙利亚的反恐行动	圣战又来了，呵呵，什么是圣战？就是借着邪教的名义发动恐怖袭击！	FAVOR	False	AGAINST
1534	俄罗斯在叙利亚的反恐行动	从防御转为进攻，这表述，熟悉的感觉	FAVOR	True	FAVOR
1536	俄罗斯在叙利亚的反恐行动	第一，叙利亚的人民怎么变成你的亲人了，就算是反对派人家也是叙利亚啊！第二，俄罗斯打的有isis吧，意思是isis也是你的亲人！公然支持恐怖主义啊！第三，跟北约说的一样，击落人家战机之前可以先驱逐啊，拒不离开你再击落总是表明有心解决的，现在不是明摆着挑事嘛！可见俄罗斯打isis他们肉都疼了！	FAVOR	True	FAVOR
1538	俄罗斯在叙利亚的反恐行动	 美国看重的不是恐怖分子，美国看重的则是需要叙领导人赶快下台，叙利亚之所以混乱，就是背后大国间的博弈，也正是政府军和反政府军的博弈，一定有国家背后支持所谓的伊斯兰国恐怖组织，不然不会造成影响。	FAVOR	False	AGAINST
1543	俄罗斯在叙利亚的反恐行动	土耳其这是在冒险，是在试探俄罗斯的底线，更是在替美国破局。俄罗斯在叙利亚的高调反恐，揭露了美国假反恐的面具，同时，动了土耳其在这一地区的奶酪。由此，获得国际好评，一转国际外交上低迷的局面，美国必然怂恿喽喽们从中作梗，普京，应大丈夫能屈能伸，从大局着眼，伺机复仇不迟。	FAVOR	False	AGAINST
1544	俄罗斯在叙利亚的反恐行动	：再让俄罗斯炸下去投在isis上的钱不都打水漂了	AGAINST	True	AGAINST
1547	俄罗斯在叙利亚的反恐行动	前段时间的反恐合作让美俄关系稍稍有所缓和，但是随着双方就叙利亚用兵的事产生新的纠纷。美国国务卿克里在克里姆林宫与俄罗斯总统普京会面，试图就叙利亚和乌克兰东部这两大棘手问题达成一个“共同的底线”。但是看这两位的表情，我们好像已经知道结局了	NONE	False	FAVOR
1548	俄罗斯在叙利亚的反恐行动	然而苏24是涡喷，北约又自己想多了	AGAINST	False	FAVOR
1553	俄罗斯在叙利亚的反恐行动	怎么看，普京都不亏，库尔德独立，中东更乱，沙特南边也门问题没搞定，还要操心北边逊尼派土尔其与什叶派伊朗走太近（共同的库尔德人问题），那与美联合打压油价的事儿，不分心了？ 普大帝威武	AGAINST	True	AGAINST
1554	俄罗斯在叙利亚的反恐行动	【时事观察】叙利亚：感觉库尔德人颇有战斗力。按说，他们的背景最弱，也就是土耳其境内与伊拉克境内的同族人会有些直接支持，与其它力量背后的大佬级支持完全不能比。但至少到目前为止，他们取得了不小的进展，否则不会有沉不住气的土耳其。土耳其也真是，连自己国家的稳定都难保，还想什么突厥斯坦呢	FAVOR	True	FAVOR
1558	俄罗斯在叙利亚的反恐行动	土耳其通过此举公开支持恐怖主义的立场，做的一手好死。//@村委会干部:土总统终于说了真实意图， 并想拉北约帮他们保护 ISIS。 俄罗斯一周前刚刚炸了ISIS 对土的廉价石油供应线。土一直在买ISIS的石油。。。土提供外籍恐怖分子进入叙利亚的通道至今畅通。。 这里太乱了， 美国奥8绝对也是个混蛋。	FAVOR	True	FAVOR
1559	俄罗斯在叙利亚的反恐行动	想的太简单了！炸俩油井油价就涨了？？	AGAINST	True	AGAINST
1560	俄罗斯在叙利亚的反恐行动	可不可以这样想，萨达姆、卡扎菲、巴沙尔等暴政因何暴，对象是谁，如果对象恰恰是现在大家口中的恐怖分子。因其国民的信仰对立水火不容，任何统治者上台也都只能选择暴政	AGAINST	False	FAVOR
1563	俄罗斯在叙利亚的反恐行动	美国打击恐怖分子？美军去哪里到底是干吗的？当兵的去是去了，死也死了。为什么拉登打了几十年	FAVOR	False	AGAINST
1564	俄罗斯在叙利亚的反恐行动	俄罗斯在中东与土耳其作对绝没有胜算，老猫今日撂话在此，日后可以印证。	AGAINST	False	FAVOR
1565	俄罗斯在叙利亚的反恐行动	恐怖组织ISIS猖狂的时候他们不作声，现在他们跳出来了，可见这些就是恐怖分子的后台老板，他们的后面还有美国	FAVOR	True	FAVOR
1567	俄罗斯在叙利亚的反恐行动	老毛子的鸡巴硬 不代表你的鸡巴不疲软	NONE	False	FAVOR
1568	俄罗斯在叙利亚的反恐行动	 得出的客观规律，有一种情况，先侵略战争，后恐怖攻击他国人。俄罗斯先轰炸伊斯兰国，后俄罗斯飞机被轰炸。	AGAINST	False	FAVOR
1576	俄罗斯在叙利亚的反恐行动	冰冻三尺非一日之寒，历代恩怨恐一战难免，直接令到大宗商品起死回生，黄金石油领涨无疑，间接重新激活世界经济，苦了当地广大平民百姓。	AGAINST	False	NONE
1578	俄罗斯在叙利亚的反恐行动	俄罗斯在叙利亚境内，针对极端分子的空袭行动已经进入到第9天。有埃及专家学者就表示，俄军的空袭效果显着，西方看客的指手划脚难以掩盖以美国为首的西方反恐联盟在叙反恐行动的失败。	FAVOR	True	FAVOR
1580	俄罗斯在叙利亚的反恐行动	土方长期这样搞、估计会引起俄罗斯人民愤怒!第三次世界大战都有可能打起来!	FAVOR	False	AGAINST
1581	俄罗斯在叙利亚的反恐行动	“叙利亚集市遭空袭40平民死亡，疑似俄罗斯轰炸。”泥玛的，这那里是反恐，你是借反恐的名义去报复你的敌国吧，你不是反恐是反人类。 “全球反恐联盟能否形成统一战线？”消灭反人类组织。	AGAINST	False	FAVOR
1584	俄罗斯在叙利亚的反恐行动	。中东反恐形势突变，号称反恐强出手的普京，突然宣布从叙利亚撤军。我以为他会留的一手，今天明朗化了。普京支持叙利亚的库尔德武装参加日内瓦和谈，也可能默认库尔德人成立自治联邦。普京所为就是为在中东抗衡土耳其埋下炸弹	AGAINST	False	NONE
1586	俄罗斯在叙利亚的反恐行动	俄利用反恐在正确的时间亮剑，保叙利亚政府不倒，奥巴马是有苦不能说，现在抓住机会让土耳其，用主权，民族主义，为幌子击落俄战机，回敬俄罗斯。那么俄罗斯一定会利用中国南海以其人之道挑战山姆大叔，我想奥巴马应该不敢闯南海海空了	FAVOR	True	FAVOR
1591	俄罗斯在叙利亚的反恐行动	土狗真是没脸没皮！还好意思说别人？	FAVOR	True	FAVOR
1598	俄罗斯在叙利亚的反恐行动	美国为什么不敢干伊朗？打什么伊拉克啊！	NONE	False	FAVOR
1602	俄罗斯在叙利亚的反恐行动	古兰经读多了，撒谎骗人很顺口的，前几之前不是还骗全世界说他在反恐么，天还握着包子的手嚎从没损害过中国利益呢，西欧的难民都是他鼓动过去的。	NONE	False	FAVOR
1607	俄罗斯在叙利亚的反恐行动	用这个俘虏换粮食五万斤，停火协议十五天，美元二十万元，不同意要求就在俘虏四周埋上炸弹，等别人来救，一举统统炸死。	AGAINST	True	AGAINST
1610	俄罗斯在叙利亚的反恐行动	毛熊的目的靠打拼达到了！	AGAINST	True	AGAINST
1611	俄罗斯在叙利亚的反恐行动	地缘政治，难怪isis能靠卖油赚钱。再牵扯下去，恐怕客机事件也会被人为拉上土耳其，这就是国家恐怖行为，即使不被灭国，恐怕也要倒退几十年。可惜中国的发展计划难独善其身	NONE	False	AGAINST
1616	俄罗斯在叙利亚的反恐行动	俄罗斯外长拉夫罗夫在联合国人权理事会第31次会议高级别会议上发言表示，必须封锁叙利亚与土耳其边境，以切断恐怖分子外援。	FAVOR	True	FAVOR
1618	俄罗斯在叙利亚的反恐行动	普金应该下台才对	AGAINST	False	FAVOR
1619	俄罗斯在叙利亚的反恐行动	世界各派武壮凶器太少，暴力难除，呼吁坚持四年军事建设，2020年发动三战，统一世界，建立大世界共荣圈。	AGAINST	True	AGAINST
1621	俄罗斯在叙利亚的反恐行动	俄美两家玩儿吧，玩大吧，MD打着反恐的旗子，鬼知道都在干些什么，就这样下去，IS开心死了，闷头发展壮大吧！	AGAINST	False	FAVOR
1625	俄罗斯在叙利亚的反恐行动	不能给美国和北约在叙利亚有机可乘之机	FAVOR	True	FAVOR
1631	俄罗斯在叙利亚的反恐行动	俄罗斯人民还是图样了，浇猪油啊！	AGAINST	False	FAVOR
1632	俄罗斯在叙利亚的反恐行动	普金强硬，埃尔多安也不示弱。估计普京只能和土耳其打打嘴仗舆论战，土耳其与俄国是世仇斗了三百年，昔日强盛的沙皇彼得大帝和苏联都拿土耳其没有办法！	AGAINST	True	AGAINST
1636	俄罗斯在叙利亚的反恐行动	那位英勇的俄国士兵，可以安息了。	FAVOR	True	FAVOR
1640	俄罗斯在叙利亚的反恐行动	叙利亚平民都是“恐怖分子”[doge]	AGAINST	False	FAVOR
1642	俄罗斯在叙利亚的反恐行动	掩耳盗铃！用脚底板想都知道，这是路人皆知的，山姆大叔不想法国靠俄罗斯太近！土耳其不想叙利亚日子好过！	AGAINST	False	FAVOR
1643	俄罗斯在叙利亚的反恐行动	愿全世界人民文明科学共同立法，文明依法维护人类向文明、和平、和谐、有爱心平安幸福发展直到永远。文明依法教育、治理、严厉打击消灭恐怖分子和爆徒！使人类向文明、守法、和平、和谐、有爱心平安幸福发展直到永远。幕后指使支持参与恐怖分子和爆徒和犯罪分子，其性质比罪犯恶劣应属同犯！	FAVOR	True	FAVOR
1647	俄罗斯在叙利亚的反恐行动	在叙利亚问题调和中心的信息公告中表示，俄联邦空天部队一昼夜间在叙利亚巴尔米拉地区完成了40次飞行，对恐怖分子的158个目标进行了打击，消灭了100余名恐怖分子。	FAVOR	True	FAVOR
1655	俄罗斯在叙利亚的反恐行动	还记得死在沙滩上的小男孩吗？难怪难民非得往欧洲逃	AGAINST	False	FAVOR
1661	俄罗斯在叙利亚的反恐行动	从一个人均GDP1.6万美元的富裕国家沦为赤贫，利比亚只花了五年时间。	AGAINST	True	AGAINST
1662	俄罗斯在叙利亚的反恐行动	俄罗斯本想通过叙利亚反恐作战彰显他的大国实力，并与区域大国沙特进行谈判，一方面俄罗斯想重回中东，取得地缘政治利益，另一方面，它也想调整石油价格，为本国经济助力。不过现在看，似乎是未能达到目的。	AGAINST	False	NONE
1669	俄罗斯在叙利亚的反恐行动	叙利亚反对派接受和谈是唯一的畜路！	AGAINST	False	FAVOR
1673	俄罗斯在叙利亚的反恐行动	赶快撤出你们在乌克兰扶植的恐怖分子和你们侵略军。	AGAINST	True	AGAINST
1674	俄罗斯在叙利亚的反恐行动	叙利亚停战第一天，参战各方基本遵守了停战规则。但有多方消息表示，“伊斯兰国”组织、“努斯拉阵线”（俄联邦禁止的组织）以及与这些组织有关的集团恐怖分子方面发起了攻击。	FAVOR	False	AGAINST
1686	俄罗斯在叙利亚的反恐行动	妈的那ISIS里的土库曼人也是你亲人是吧，就靠你这个智商也能当上总统，还不如唐朝时候呢！你们民族智商在退化！	FAVOR	True	FAVOR
1687	俄罗斯在叙利亚的反恐行动	~我有点想叙利亚大使的讲座了//@陶短房:有个鬼用——说点实惠的吧，省下这顿饺子钱反正请了别人也不会说点赞	AGAINST	True	AGAINST
1690	俄罗斯在叙利亚的反恐行动	极端势力必须清除。	FAVOR	True	FAVOR
1692	俄罗斯在叙利亚的反恐行动	美国是假打，俄罗斯是真打！如果真正打恐怖组织是很简单的。美国：我们不畏惧恐怖，我们制造恐怖！	FAVOR	False	AGAINST
1701	俄罗斯在叙利亚的反恐行动	既然都报俄罗斯了也应该报报美国轰炸过的嘛。看来美国和西方每次在中东搞起事来都没擦干净屁股啊。说好的民主自由的幸福呢，叙利亚怎么乱成这样？	FAVOR	True	FAVOR
1703	俄罗斯在叙利亚的反恐行动	美国肯定要阻止俄罗斯在中东的战略，暗中支持叙利亚反对派甚至通过土耳其支持IS，就是要俄罗斯陷进中东战局，如此普京恐难脱身而拖垮俄罗斯。	AGAINST	True	AGAINST
1707	俄罗斯在叙利亚的反恐行动	俄美调解叙局势计划关键点相符。俄未在叙发动战争，只实施个别行动，不会给预算造成严重负担。俄将继续从空中打击IS直至叙军开始反攻。IS对于所有人都是威胁，越快解决越好。俄与沙特在解决叙利亚问题上有分歧，但也有契合点。俄不理解沙特组建新反恐联盟的必要性，但它不具有反俄性质。	FAVOR	True	FAVOR
1708	俄罗斯在叙利亚的反恐行动	"“以色列情报分析网站“DEBKA档案”报道“独家消息”称，中国的“辽宁号”航母早在9月22日就已通过苏伊士运河，抵达叙利亚塔尔图斯港。”“卫星新闻莫斯科10月4日电叙利亚总统阿萨德发表声明说，中国支持俄罗斯在叙利亚境内采取的军事行动，但中国并没有参与反恐行动。”	"	FAVOR	True	FAVOR
1709	俄罗斯在叙利亚的反恐行动	其实，你们俄罗斯何尝不是恐怖分子和支持恐怖分子。你们在乌克兰东部扶持的恐怖分子，你们侵略克里米亚。可以说，俄罗斯（包括沙俄、苏联）就是人类的危害，这一点是历史和现实所证明了的。你们周边的国家，哪一个没受到过你们的危害和侵略。	AGAINST	True	AGAINST
1713	俄罗斯在叙利亚的反恐行动	:猪油军反贼派和isis经常互换身份，他们就是一路货，猪油军还公开活挖人心脏吃，都该下地狱！	AGAINST	False	FAVOR
1720	俄罗斯在叙利亚的反恐行动	恐怖分子也会反恐？	AGAINST	False	FAVOR
1722	俄罗斯在叙利亚的反恐行动	重大消息叙利亚和平有望	NONE	False	FAVOR
1724	俄罗斯在叙利亚的反恐行动	据德国MMnews门户网站消息，与德国总理默克尔一起出现在照片上的叙利亚人并非最近在比利时首都发生的爆炸案中的恐怖分子。	NONE	False	FAVOR
1725	俄罗斯在叙利亚的反恐行动	哪有那么多恐怖分子，都是平民遭殃	AGAINST	False	FAVOR
1729	俄罗斯在叙利亚的反恐行动	战斗民族就别轻易惹他们啦 他们经济最近也不怎么景气	AGAINST	False	FAVOR
1733	俄罗斯在叙利亚的反恐行动	isis才是你土鸡最亲的人吧，土鸡这货心比天高，自不量力，蜗居一团，还想做奥斯曼帝国的黄粱美梦，真是可笑至极	FAVOR	False	NONE
1736	俄罗斯在叙利亚的反恐行动	"顺便说一下，说土耳其支持isis不过是屌丝们的谣言。土耳其支持的是反对派，反对派反对的就是叙利亚政府军和ISIS，以及工人党。它跟俄罗斯是""同盟""，这点俄罗斯是认同的。所以俄罗斯才会这次被袭击是""背后中枪""。那些造谣土耳其的人，目的就是想反伊斯兰，说到底，还是想搞分裂中国。"	AGAINST	False	FAVOR
1742	俄罗斯在叙利亚的反恐行动	弱国无外交，只有国家强大才有自由！习总书记威武！	NONE	True	NONE
1743	俄罗斯在叙利亚的反恐行动	：总而言之，熊是不想放弃武力就对了(:з」∠)_	FAVOR	False	AGAINST
1745	俄罗斯在叙利亚的反恐行动	普京说 朝中有人要弑朕	AGAINST	False	FAVOR
1746	俄罗斯在叙利亚的反恐行动	如果没有美国、世界就没有杀戮和恐怖！	FAVOR	False	AGAINST
1747	俄罗斯在叙利亚的反恐行动	美国此时在叙利亚问题上退步，第一摆脱暗中纵容IS的负面影响，第二退出制造难民潮的负面影响，第三结束普京反恐行动的成果，第四遏制土耳其勾结帮助IS的行动。普京也很聪明退一步，看看美国如何唱下面的戏，能不能控制局面，都推给美国，自己在暗中看戏、指挥，又有时间腾出手来准备收拾土耳其。	FAVOR	True	FAVOR
1749	俄罗斯在叙利亚的反恐行动	先土国，是亲IS伊斯兰国家，其次它一直是反华反汉国家，一直支持并呼吁新疆分裂，成立东突厥斯坦国，最后他是不折不扣美国狗，不亚于日本！在下不喜欢饿螺丝，更不喜欢绿教。最后衷心祝愿，支持土国的支那x倒在大街上！	FAVOR	True	FAVOR
1752	俄罗斯在叙利亚的反恐行动	俄罗斯国防部副部长、国务秘书潘科夫在赫梅米姆空军基地表示，俄罗斯战机将继续对叙利亚境内“伊斯兰国”和其它恐怖组织的目标进行打击。赫梅米姆空军基地刚举行了庆祝俄罗斯军队完成在叙利亚境内任务的典礼。	FAVOR	False	AGAINST
1757	俄罗斯在叙利亚的反恐行动	天下大势分分合合，不过在今天政治觉悟没有巴黎和会时的政治家的觉悟高，我是怎么也不相信的。	AGAINST	False	FAVOR
1771	俄罗斯在叙利亚的反恐行动	奥巴马就是ＩＳＩＳ的总后台，它们反恐是表演苦肉计，俄罗斯反恐是真的，出动了奥巴马的痛楚，才让土耳其伊斯兰国击落俄罗斯战机。普京骄了美国恐怖袭击全世界的反人类政治，奥巴马和伊斯兰国土耳其害怕真相暴露痛下杀手。 @美国驻华大使馆	FAVOR	True	FAVOR
1779	俄罗斯在叙利亚的反恐行动	哈哈，俄罗斯必亡，国内30%人口的穆斯林揭竿起义，普特勒死无葬身之地	AGAINST	True	AGAINST
1780	俄罗斯在叙利亚的反恐行动	武器试验场，中国的次新级武器也应上那儿去试试，较量一下。别吹得挺好，到真正关键时候毛用也没有。	NONE	False	AGAINST
1784	俄罗斯在叙利亚的反恐行动	有人趁火打劫了，明明只是打IS	AGAINST	True	AGAINST
1794	俄罗斯在叙利亚的反恐行动	美帝和俄同妥协只为了腾出手来对付中国，美帝已经看穿了我国经济上的重大问题，实体经济不振，大量资源堆积在房产和股市上，政府还不但不采取措施应对，反而推波助澜。呵呵以后有苦吃	AGAINST	True	AGAINST
1797	俄罗斯在叙利亚的反恐行动	老毛子就是死保巴沙尔，美帝就想弄死巴沙尔，干不干is对他们来说其实都在其次	AGAINST	False	FAVOR
1798	俄罗斯在叙利亚的反恐行动	真把毛子逼急了，炸弹就不止叙利亚了吧= =	AGAINST	True	AGAINST
1799	俄罗斯在叙利亚的反恐行动	1.俄国不是前苏联，经济和军备都与当年今非昔比。2.美国就像是一个人左手拿着大把的钞票，右手拿着枪，后边还有小弟，他如果不想抢点什么是不正常的。3.世界是永远不会太安宁，因为每个国家利益和资源分配不均匀。4.当一个人如果有能力住200平米的房子，谁还愿意住100平？美国当然也想住的更宽敞。	NONE	False	FAVOR
1801	开放二胎	国家都开放二胎政策了，可是我一胎的准生证办起来都那么难，都办了小半年了，说是给新生儿的意外保险钱也掏了，该开的信盖的章都办了，可还是推三阻四找各种理由，不给办，都找了n趟了，也不知道这年头办个事咋就这么难呢？ |保定·长古...	FAVOR	True	FAVOR
1802	开放二胎	#早恋同性恋转世不得出现#我觉得随他吧！习大大都能开放二胎计划，全国高考用全国卷，提高教育，这有什么不可以的！虽然我很腐，但我要励志做一个听习大大话的好学生	FAVOR	True	FAVOR
1805	开放二胎	#姚晨怀二胎#恭喜女神	NONE	False	FAVOR
1807	开放二胎	今天拿完检测报告，回来的时候，顺路给他从金鼎轩买了瓶冷泡乌龙。给他送过去的时候，恰好听见他跟同事说二胎的事。问那个女同事，打不打算生二胎，之前她提过一句可能。那个女同事说再看看吧。，他说你不是之前说想要第二个么，是怕孩子寂寞么。女同事说现在没想，反问他。他的意思是打算要二胎了。	FAVOR	True	FAVOR
1809	开放二胎	男权社会里的典型！国家既然开放二胎政策，是否也要出台相应维护女性工作权利的政策！	AGAINST	True	AGAINST
1812	开放二胎	#早餐这样吃#早上好据说这是开放二胎政策后的早餐WeChat:thyanjiuyuan。	FAVOR	False	AGAINST
1814	开放二胎	惊叹现在仍然异常强大的重男轻女思想。男宝推上来爸爸一般会主动昭告同房的人。潮汕人生了女宝婆婆当天就先回家了直接请个医院的护工带孩子，公公更是来都不来医院看一眼。二胎基本都是冲着男娃来的。	NONE	False	FAVOR
1816	开放二胎	每一个人心里大概都有个闪闪发光的ta 我的遗憾是没有一个骑单车上下课的学生时代&一个帅帅的二胎弟弟#谁的青春不迷茫#	FAVOR	True	FAVOR
1823	开放二胎	那么请问国家为了拉升经济开放二胎政策，大家都去生二胎，谁来为学校企业负责？老师都去生孩子，谁来教书？！！	AGAINST	True	AGAINST
1824	开放二胎	#家庭教育#【爱和分享是家庭教育的重要一课】中国全面二孩政策正式放开后，在有些家庭中，出现孩子排斥甚至抵制的言行，给父母增加不少压力。青少年研究中心孙云晓：生二胎的父母既要照顾孩子的感受，通过引导，让孩子做好心理上的准备，同时在平时也要注重孩子的爱心、责任心和分享品质的培养。	FAVOR	True	FAVOR
1825	开放二胎	#全面二胎#感觉并没有什么卵用。不想生的人就算生二胎有奖励也不会生，想生的人就算超生了罚款了也还是生生生生生，越是发达的地区越是不想生，越是落后的地区越是不遵守计划生育政策越要生，感觉只有提高国民的身体素质和改变落后的思想才是真正应该做的	AGAINST	False	FAVOR
1830	开放二胎	让计划生育的是你！让开放二胎的是你！让物价上涨的是你！让工资降低的是你！是你！是你！全都是你！你这么牛掰，你咋不自己玩呢！我们生在这样的国家、从小教育我们爱国，怎么爱国？活着不只是眼前的苟且、也有可能是下一秒的灭绝。我是九零后、我为自己尿血。	AGAINST	True	AGAINST
1836	开放二胎	别开放二胎了好不好。急死我啦！挤死我得了！车站快塌了我感觉	AGAINST	False	NONE
1840	开放二胎	#小律微传播# 2015年的关键词，看看你错过多少～ 1.duang(加特效) 2.头上长草 3.反手摸肚脐 4.小鲜肉逆天，粉丝一大片 5.最霸气的语录叶良辰 6.天津爆炸 7.世界这么大，我想去看看 8.试衣间 9.心机boy的尔康 10.12306验证码 11.杰伦小公举 12.国家开放二胎政策 13.北京雾霾 |福州·上街...	NONE	False	FAVOR
1846	开放二胎	#生孩须排号# 我去！！！！！！！！！！！！这是教育局的规定还是学校私自规定，不管哪个部门，这么干肯定是侵犯了生育权。既然国家开放二胎，学校就该配合。	FAVOR	False	AGAINST
1849	开放二胎	和@博你所爱Sally 小王大夫聊了一个小时电话，知道妇产科真的不容易。现在开放二胎，不管什么年龄都要二胎，25/35/45，不考虑生产的危险性，出现问题就是医生医院的问题。唉小王大夫好心疼你，现在没有休息，睡不好，吃不好，月经提前，痛经。医生好不容易，他们不是服务行业，他们是真的尽职尽责！	AGAINST	True	AGAINST
1851	开放二胎	不是我不爱国 也不是我崇洋媚外 中国一次次出事 叫我们怎么安心？ 刚开放二胎就弄这事？ 这就是对祖国花朵的保护？ 到现在都没人站出来负责 真是让人寒心啊 #未冷藏疫苗流入18省#	NONE	False	AGAINST
1862	开放二胎	#老大闹腾# 太久没带老大出门，他变乖了…真的…没有到处跑，全程牵着我。这段时间他也跟着我坐月子，差不多一个月没出去玩过…心疼君君了，二胎对老大没影响是假的。以后妈妈一定陪着你，带你玩儿，以后再带上弟弟。	FAVOR	True	FAVOR
1864	开放二胎	看到常外的新闻，终于知道为什么要开放二胎了。	FAVOR	True	FAVOR
1865	开放二胎	俺生活在这好山好水的地方，小孩也是勤劳勇敢坚强。娱乐新闻那些明星工作那么忙生二胎那么快，咱生活那么严谨，怀二都那么难呢！我也是打算11月左右，几个月过去了没有来呀！真是个顽皮的孩子。	FAVOR	True	FAVOR
1870	开放二胎	目前来说我跟我先生感情还是很好的。但我能够感觉得出他们那边的长辈包括他自己是希望我们能有一个儿子的，虽然他们一直都说儿子姑娘都一样，前提是二胎开放了有了更多的机会。我觉得这都是场面话。我表姐也是二胎做了性别筛查怀孕中期做掉了。我不想承受这种痛苦。儿子真的是有那么好吗？	NONE	False	FAVOR
1872	开放二胎	#90后断崖式减少#本人80后，孩子11岁，开放二胎，家里都催促，让我烦不胜烦，老实说生一个我都后悔了，家里条件差，孩子吃的用的都不算好，大人更是缩衣节食，上班带孩，各种辛苦。 我至今都记得我的梦想，那么美的远方，那么令人向往的自由，因为生活的压力，全变成了心向往之去到达不了地方。	AGAINST	True	AGAINST
1873	开放二胎	#结婚是什么感觉#？！我怎么知道！我连恋爱是什么感觉都还没搞明白我对不起党和国家如沐春风般的二胎政策啊！ |永州·滨江...	FAVOR	False	AGAINST
