ID	TARGET	TEXT
437	转基因食品	【“转基因风波”致武汉部分超市大米滞销】日前媒体曝光武汉超市混入转基因大米。记者从武汉网点较多的中百仓储和武商量贩了解到，两天来大米销量较平日至少降八成。市民王女士说：“我不反对转基因本身，只反对剥夺知情权，让群众自己选择到底吃不吃转基因食品。
438	转基因食品	“中国人实在是一个有意思的民族，对那些已知明确存在的风险的“舌尖上的中国”的各种传统食品趋之若鹜，甚至不惜附着上文化的外衣，但对于经过严格科学实验证实安全性没有特殊之处的转基因大米却避之唯恐不及。这样一种群体无理性的背后，就是我们的祖国、我们的同胞和我们的时代。”写的太他妈好了
439	转基因食品	滥种是建立在种子还未商业化的基础之上的。农业部委托多方专家做了论证，证明转基因水稻没有毒，却因为一些人的反对而迟迟不批准商业化，这本身就是一种很矛盾的做法。公众有时候会相信一个连氯化钠都分不清的主持人，却不会相信一群严谨的生物学家，反而只会给他们扣上各种帽子，这是我们的时代悲哀
440	转基因食品	错就错在转基因要求的专业知识水平太高，导致那么多外行盲目否定它。现在终于明白了为什么要多读书的原因了。我只想说，搞研究的人真的很辛苦，每一项科学成果都值得尊重。
441	转基因食品	为什么偏偏去选择大米，去第一个进行转基因化，而不是其他的任何作物？因为大米是中国人最为重要，最为广泛的粮食来源，每个中国人每年要消耗97公斤大米，用转基因，这种高危险的技术把中国大米全面改造，背后作局人目的，就是已大米为载体，无死角的覆盖每个中国人，进行全面的新型生物战打击。
442	转基因食品	草泥马，老子宁愿农药残留也不愿转基因，既然虫子都会产生抗体，人还不如虫子吗！
443	转基因食品	农药虽然有，但是自己可以想办法可以清除。转基因我们根本没法清除掉，更害人
444	转基因食品	你的转基因无害的认识，你所看的所有资料，你好好想一想，看看是不是都是出自孟山都，或为其代言的，别再拿无害骗自己了
445	转基因食品	我和王志安一样，理解并支持转基因食品。
446	转基因食品	孟山都抗草甘宁转基因作物里面，被转进植物细胞核里的【『必备』细菌与病毒】有：【抗除草剂细菌，大肠杆菌，引发肿瘤菌，花椰菜嵌纹病毒】。这就是为什么南美玉米农夫说他们不知道转基因玉米不能吃，他们吃了，他们的牲口吃了都泻肚子。同时最近的研究让小白鼠吃转基因食物一年后都长了瘤。Bt大米呢？
447	转基因食品	中国政府不批准转基因水稻商业化种植的首要原因就是转基因水稻的亩产量太低！张启发至今不敢公布他的转基因水稻的亩产量是多少！根据你们央视的调查，湖北农民种植转基因水稻的单产在大约500公斤，是中国高产杂交稻的一半！这还有什么商业推广价值啊？其次就是转基因水稻中的农药含量太高！农药能吃吗
448	转基因食品	你文中说“基因技术的推广延迟。农民要多付更多的劳力，我们要多吃一些农药……”，请问转基因水稻生产多种农药和吸收农药，含量都比天然作物中的农药残留量高出数百倍至上千倍！吃转基因农药食品是少吃农药吗？
449	转基因食品	转基因水稻生产两种农药并且吸收超强致癌农药草甘膦！转基因大豆中的草甘膦含量比天然大豆中的草甘膦残留量高出千倍之多！科学家研究发现万亿分之一摩尔（克分子）浓度的草甘膦就强致癌！张启发的转基因水稻中的草甘膦含量和进口美国的转基因大豆中的草甘膦含量一样多！不信就请检测！
450	转基因食品	2014.7.26来自五大洲13国农业科学家在中国向全世界发出了伟大的《北京宣言》[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌]！各国政府肯定了科学家的转基因严重危害动植物生命健康的客观事实！转基因不安全铁证如山！世界潮流，浩浩荡荡，顺者则昌，逆者则亡……妖怪显形了@王志安 @深海的鱼，发微博防止五毛菌腥涣散
451	转基因食品	客观事实是:我深知历史经得起人类的各种折腾，民间的转基因滥种日趋泛滥，一定会阻碍民族健康繁衍生息。人民要承担更多的疾病，我们要多吃一些草甘磷，这是我们为生活在这个时代付出的代价。但这种代价，和风驰电掣的历史相比，什么都不算。请看 伟大的世界2014.7.26《北京宣言》
452	转基因食品	王局：你的手记中大谈转基因水稻的安全论证，请问你的这些东东从哪里弄来的？可靠吗？这个很重要！从菜市场听来的？不就出洋相了！哦，是从大砖家那里道听途说的吧！也行，但一定要查证！不查证盲目信砖家很可怕！王月丹、蒋高明等的专业水平、资历不比那些大砖家差！学学崔永元！记者就干记者的事！
453	转基因食品	转基因如果没经过几代人的真人实验，说它无害是违背科学精神的！何况转基因本身就是违反了生物本身的自然规则！
454	转基因食品	面对人们对转基因的攻击，是得多具有普罗米修斯精神的人才能抵得住大多数人的背弃和误解。我总是因此感到痛心疾首。更愿意看到科学家们可以站出来为转基因正名，而不是等待历史的发生。
455	转基因食品	已经确认转基因有毒，再有挺转者都是他妈的王八蛋内奸汉奸
456	转基因食品	没有人反对转基因技术研究，但在其安全性确定前，坚决反对商业化。抗虫转基因，虫子吃了会死，人吃了你能确保没问题？？？？这相当于慢性毒药，不是几个月的试验就可以的
457	转基因食品	你这个混蛋不知道转基因就会自己产生农药吗？给我们打个包票，你连同你的孩子以及你的子孙坚决不吃特供，只吃转基因产品！吃特供你全家不得好死！
458	转基因食品	中国人也就吃农药的命，前几天农药粮食致大批麻雀死亡的新闻大家“习以为常”，反而经过大批科学家研究，有国际安全证书的转基因要无脑抵制，想吃毒食品，拦都拦不住！
459	转基因食品	很多人只是为了反对而反对，并没从科学的角度去思考，动不动就质疑专家。其实米国也都有很多转基因食品在卖，只是很透明，标识得很清楚。虽然我很讨厌方舟子的人品，但让我对崔永元的印象也大打折扣。
460	转基因食品	为什么？这个问题问得好。所谓通过安全性测试恐怕内里大有文章呢，除了张启发们，恐怕了解内幕的管理者们谁也不敢冒这个风险。// 江阴船山：既然说转基因通过安全测试.为什么不大面积推广?减轻农民的工作量！怕什么呢？卖种子的都象賊一样？为什么？？
461	转基因食品	是啊，那就更应该推崇转基因，转基因高产量低成本，必然低价格。传统食品必然贵。就如同大规模种植的食品会比天然绿色食品便宜一样。人可以自己不吃，但是如果反对他人吃，那便是谋财害命。
462	转基因食品	如果于人类健康无害，即减少了农药残留，又减少了农民劳动强度，转基因又有什么危害呢？“转基因”是一门科学，是技术，是生产力！如果证实对人类无害，发扬光大又有何不可呢？如果说美帝别有用心，那对完全自主知识产权的“转基因”，大可不必用套用阴谋论吧！
463	转基因食品	很好奇，如果当初“转基因”不是以这三个字命名，结果会不会不一样？比如用“高蛋白大米”“高蛋白玉米”这类模糊的词替代“转基因大米”“转基因玉米”，我想现在估计全国都泛滥了，或者政府允许推广了，转基因这三个字太有杀伤力。虽然十分感动，但是我还是要拒绝转基因！
464	转基因食品	中国绝大部分人缺乏基本的科学素养和思辨精神，让他们从理论上理解转基因技术的优势和安全，难度性不亚于让他们读懂天书（其实他们根本懒得看那些专业的文字）。而各种网络谣言则看上去通俗易懂的多，非常符合大众的认知水平。但历史的潮流不可阻挡，基因科技是人类的未来，农业，医疗，一切都将巨变。
465	转基因食品	本人支持转基因，愿意试吃各种转基因食品，如有人能长期提供转基因食品给本人吃，我愿意免费做转基因人体实验志愿者，并且每天拍下吃转基因食品的视频发到网络上，有意者私信联系。
466	转基因食品	请问：如果通过动物毒理实验，请拿出所有证据。如果是无害的，请问美国早已有此技术，为何也未被运用到商业种植。如果是无害的，请问出口欧盟的问题制品，为何拒绝。
467	转基因食品	转基因大米安不安全其实不是最重要的，因为这个安全仅仅是针对于有没有毒。更重要的是社会方面的问题。在国际社会普遍对转基因持保守观望态度的前提下，贸然批准转基因主粮化会造成极大的社会问题，这块可能会比所谓的“毒”造成更大的负面影响。如果不能谨慎行事，会对国家造成不可挽回的巨大损失
468	转基因食品	转基因就是转入病毒或菌毒的片段，等同于感染了有遗传性的疾病，虫子碰到这种有病的植物吃过几次知道有毛病，就不会再去碰了。人也一样，吃过的都说很难吃，根本不是可以吃的食物食物。科学家把食物转成了非食物，虽然这个玩意儿抗虫，抗杂草，可是吃的人只在乎它是不是无害，可以吃的所谓食物。
469	转基因食品	@王志安 一面利用央视平台制造社会恐慌，一面假惺惺地在微博上说：由于41分钟太短，没能告诉大家那东西其实没害，恐慌的都是傻子。根据公开的信息，我们就知道这些媒体人什么德行了。在历史的潮流中，这不过是一幕小小的闹剧，王志安的折腾的确算不了什么，连被钉在历史耻辱柱上的资格也没有。
470	转基因食品	国人科学知识较少，尤其是生物学！加之长期被洗脑，只要是美国人做的就反对，以示自己爱国，革命！愚昧之极！转基因是科学家利用尖端生物技术，将抗病，高产的基因转到人类需要的动植物上，这是科学对人类的贡献！当然，科学家会谨慎的，长时间的研究，观察，确认后就会进入使用，这是方向！不久将来，
471	转基因食品	这逻辑是认为转基因不需要政府监管。[嘻嘻]研究冰毒的科学家比官员更了解冰毒工艺[哈哈]，而且有钱赚。你以为转基因，随便怎么转、转什么都是安全无风险的？！即使安全就应该批准？如果是劣质品种凭什么批准？
472	转基因食品	以现在的科学理论就说转基因是安全的未免太狭隘，不说人对自身的研究在分子水平上还没研究清楚，就是转基因对周围生态环境是否会造成污染，对生物进化是否起不良作用也不清楚！举个不恰当的例子，引进外来物种本意都是好的，但很多都造成了灾难！还是相信自然进化！
473	转基因食品	不知道王志安是根据什么，信誓旦旦认定转基因水稻安全的，有实验报告吗？ 这是无知还是无畏，还是利益？
474	转基因食品	一帮完全不懂生物的人做出来的反转基因视频居然产生如此之大的影响，由此可见反智主义和民粹主义在我国传播之广泛。建议所有反转的网友wiki“韩长赋”、“饶毅”和“袁隆平”三人的观点
475	转基因食品	我相信不管法律怎么约束，任何事务只要对人有益总会潜移默化。不知不觉中有转基因大米可以吃了，也挺好。
476	转基因食品	真是猪一样的队友，转基因的危害点从来不在这里，而在于经过长期使用验证无害的转基因产物基本上都是经过提纯的。像转基因农作物这些，长期食用是否都会有致癌风险尚无定论（因为已经有过明确的小白鼠致癌报道了，那个品种迅速就被否掉了），技术本身是没问题的，但是在实际应用上需要非常谨慎的衡量。
477	转基因食品	想当年有多少愚昧的白痴咒骂讥笑吃西红柿的人？转基因食品已是大势所趋，反转的最好别去餐馆吃饭也别买含植物油的食品，反转的都该发毒誓——此生若食转基因食品全家不是人，看看最后有多少愚昧而虚伪的人选择饿死。
478	转基因食品	这些人整天喊转基因的危害。人类吃动物肉万多年，也没见吃出半兽人来。他们是哪来的信心跟底气嚷嚷转基因食品的安全问题的。。。。。。。。
479	转基因食品	我们老百姓就这样被做小白鼠~请问司马夹头南：除了中国世界上有哪个国家主粮被转然后还非法滥种还上餐桌？为什么美国不把他们的主粮小麦转了还商业化种植？我们这边不是已经研究出来转基因小麦了~你跟肘子赶快去给美国推销~让他们商业化种植我们的转基因小麦~你看人家干不干？
480	转基因食品	转基因的问题不是简单的有毒没毒问题，而是，人为转进去的基因不止目标基因（抗虫、增产等基因片段），负责运输目标基因片段的那个基因段对人体究竟有没有影响谁也不敢保证。
481	转基因食品	【顾秀林：转基因是灭绝人类的技术】为什么我国生物学界目前在转基因上几乎一边倒？因为在中国有240亿元经费的诱惑。。。那些鼓吹转基因无害的科学家和当年鼓吹三峡大坝无害一样，都是被强大的利益力量控制了，农业部副部长李家洋曾受聘美国公司推广转基因，声称保证3-5年转基因大米占领13亿人的餐桌
482	转基因食品	【全世界挺转基因食品的】都是骗子！因为，他们假装不知道：‘毒理学’是判断食品药品是否安全的‘最权威的科学’；‘致癌性等毒理试验的结论’是判断转基因食品是否致癌的‘唯一标准’ 
483	转基因食品	转基因油跟大豆最为泛滥！当然还有红萝卜玉米等等，@崔永元 
484	转基因食品	一般绿豆黄豆用水浸泡几天就能长芽，可前几天我妈妈用水浸泡的黄豆却一直没有生长出来，绿豆都长了好多呢。搞得我现在都害怕喝外面的豆浆了，搞得我现在吃东西都好忌口了，也不喜欢在外面吃饭还是吃妈妈自己种的菜最安全
485	转基因食品	方舟子，一个美国博士后，生物系本科学了5年，生物化学博士读了5年，之后做了3年分子遗传学博士后，受的生物学专业训练总共是13年。崔永元等媒体人，他们有资历与方舟子辩论高端科技转基因吗？可以说在转基因专业知识方面，一些毫无科学素养的媒体人就是给方舟子提鞋的资格都没有。
486	转基因食品	[话筒]“法新社2012年09月19日报道，一项研究发现，喂食转基因食物的实验鼠会患上癌症。法国政府已要求食品与健康安全部门展开调查，这很有可能导致欧盟暂停进口转基因玉米。据研究者统计，做实验的这批小白鼠普遍患上乳腺癌，并出现肝脏衰竭。50%的雄鼠和70%的雌鼠提前死亡。
487	转基因食品	昨天我也生发了同样的感慨：那么多明明有毒的东西，在这个社会受到欢迎，甚至还被美化成一种文化；而转基因技术，从原理上就安全合理，还做了完整的毒理试验，在这个社会却这么不被接受。真是悲哀！
488	转基因食品	转基因不等于高产，转基因不等于无农药，转基因不等于抗虫。反之，高产也不一定非要用转基因。不要泛泛的谈论转基因的厉害，要看转的是什么基因，这段基因的机制是什么。希望以后看到的是转A基因或B基因的讨论，不是非黑即白的”挺转“或”反转“。
489	转基因食品	滥种事件的确值得追究，但是看到教授的辛苦研究成果被无知污蔑，真是心痛！转基因无罪！
490	转基因食品	呵呵，今儿又浏览了一下很多微博上关于转基因的回复，以前很多不明真相者回复中还期望的是专家发个言给个话谈谈安全，现在王志安的节目出来，被人一利用，好多人说央视都说了，转基因有毒，现在什么转基因断子绝孙，不育，亡国之类的都出来了，呵呵，这个央视调查记者功不可没，你和崔永元去握个手！
491	转基因食品	科院蒋高明种植的农作物不使用转基因种子，不打农药一样可以达到防治虫害的目的，像王志安之流根本不懂农业的家伙在这里瞎咧咧，这到底是在为谁站台
492	转基因食品	敢于违法的 所谓“科学家”能够让人民信任？？！！转基因有自我的 复制扩大能力，任何失误将是全人类的灾难（这不比其他任何技术可以在发现问题时能够停下来，一旦释放将不可控制，特别是在物种被污染的时候，地球生物将完全改观，这对人类不一定是好事！）研究转基因我们还有太多的要做，请不要忙用！
493	转基因食品	因为许多人已经潜意识里认定它是有害的所以才会抵制，如果你懂它的产生原理以及一定的生化知识，大概也就不会这么否定它了。当然人们接受新事物都有各种各样的疑惑与不信任，只希望大家能够在真正了解转基因到底是怎么回事的情况下再下结论而不是人云亦云。
494	转基因食品	你们非不愿意尝试新的东西，非要落后挨打。航海时代，你们片甲不得入海，科技时代，你们斥之为奇技淫巧，互联网时代，你们封闭了网络，今天生物时代来了，你们全民反对转基因！你们这个民族真是劣等民族，活该被殖民，被从地球人抹去！！
495	转基因食品	农药残留老百姓都知道有危害。转基因却是被人蒙上金灿灿的外衣，进而蒙蔽消费者。这种缺德的事，只有汉奸最喜欢做。而农业部管理者对转基因不仅听之任之纵容，他们在其中谋得了什么利益，这才是最让人痛恨的
496	转基因食品	对地沟油笑而麻木，对转基因豆油义愤填膺
497	转基因食品	从理论上人吃转基因大米无害，但不代表其不会破坏自然的生态环境。应慎重。
498	转基因食品	[话筒]【食用转基因意味着什么？】国人啊请警醒！上帝的原创，带有权柄与恩典，简单说，造物主的创造有绝对的真理，有足够的爱足够的呵护在其中，比如我们体内有很多细菌都是食物自行解决的，食物（包括水）除了丰富的营养还有各自的药效、、、而转基因，改变了上帝原创，意味着脱离了上帝的呵护！！
499	转基因食品	民间反对转基因，是很可笑的事情。
500	转基因食品	他的安全性问题不是做几百组甚至上千组虫子实验就可以确定的，毕竟，人和虫还是差别大的。。。。。我保留意见
501	转基因食品	希望你的苦肉计能推进中国转基因技术的进步而不是相反。
502	转基因食品	既然转基因那么好！你自己吃好了！别忽悠普通老百姓！！！其实还不是为了利益，哼！
503	转基因食品	自从转基因再中国泛滥后，看看中国的变化吧！癌症、‘肿瘤、糖尿病等一些免疫系统疾病再暴增！年轻不孕的人群再暴增！！
504	转基因食品	转基因在我们的教科书里是好东西，可现实并非如此
505	转基因食品	现在农村就靠老头老太们在干农活，让他们打农药，想想都觉得有点罪过。现在有了抗虫的转基因作物，居然有人反对，完全是不可理喻的。
506	转基因食品	转基因农作物的推广，会解放更多农业劳动力，减少农药用量，增加农产品的市场竞争力。然而，科盲们更愿意看到农民困在土地上，还不愿意给农产品一个合理的价格。
507	转基因食品	转基因技术是把传统农业向现代化农业向前推进的必然选择。它是一项造福于民的科技创新。而在中国，被一小撮网络的大V、公知妖魔化，以致在民众中造成极大的恐慌，这是中国农业走向现代化的悲剧。
508	转基因食品	程序正义确实重要，违反法律的滥种当然要曝光。但科学才是转基因问题的核心，你这节目却主要强调管理，受众自然会产生管理有问题等于安全有问题的概念，多少人，多少年的科普一夜间白搭了。。
509	转基因食品	BT63是转基因，但转基因绝非是BT63。人们关心的是转基因技术系统对人的生物体质是否有系统性风险。科学家不仅应解说BT63的安全性，更应解说转基因技术系统。科学能造福人类，也能毁掉人类。比如，核电站与核武器的差别，但都是核科学核技术。
510	转基因食品	支你妹啊，就算转基因大米没问题还有论文称转基因玉米致癌呢。况且基因污染始终是个严重问题。
511	转基因食品	转基因利国利民利全人类，如历史车轮滚滚洪流不可阻挡，早点接受，尽快发展，别又等到国外全面领先了才悔之不及吧！
512	转基因食品	百姓的“无知”是可“饶恕”的；作为主管部门的“农业部”有着不可推卸的责任；还有转基因学术带头人张启发更是“历史的罪人”，对此事件具有不可推卸的责任。一个对自身生存都不麻木不仁的特色社会，是由改革开放赋予“特色社会主义”所带来的“特色”；请问有谁来对全国十几亿人口的食品安全负责呢？
513	转基因食品	您这别操这个心了，还是惦记每天多喝几杯冰牛奶以降低你本来就不多的智商吧！转基因这种邪恶技术一定会寿终正寝的！
514	转基因食品	转基因不是什么可怕的，都是被中国媒体和无知的人瞎炒作，你们最好还是多关心下自己每天喝的被污染的水和呼吸的被污染的空气！
515	转基因食品	本来就应该放开让农民种，降低农民的金钱和劳动成本，增加农民收入，又是自主研发技术不受跨国公司支配，又有安全认证，非要顾忌民萃科盲的傻逼舆论，把转基因好产品藏着掖着，自废武功。农业部一帮傻逼
516	转基因食品	大豆已经是例子，如今市场上都是国外进口的转基因大豆。中国农民种转基因大米是应该鼓励的，到哪天市场上充斥国外转基因大米，粮食安全掌握在他人之手，你们这群民粹才会心满意足
517	转基因食品	什么叫历史的误会？难道张启发在做转基因大米时不知道转基因技术是把双刃剑吗？不知道如果不加以限制的扩散会造成无法弥补的错误吗？难道张启发在研制转基因水稻时大知道美国是怎么管理这些转基因食品的吗？
518	转基因食品	国外很多研究报告，都证明转基因有问题，你是不知道？还是装傻？你们自己的研究又有多少人相信？你可以公开做试验吗？另外，国家的法律你都敢公开对抗，不知你还有什么不敢做的了？
519	转基因食品	转基因的食物有没有害，估计还得有个二三十年后，这些吃过的人来亲自证明才有结论。我是一名医务工作者，目前我所看到的只在一方面，就是近五年，育龄夫妻生育孩子，自然怀孕的比例在下降，需要在胎心出现之前监测孕酮比例，过低者需要注射或口服黄体酮，而在我生育孩子（十年前）基本不需要监测。
520	转基因食品	我认为任何违反自然规律的事，都会有负面影响，转基因违背了自然的发展规律，不应该提倡，要让人民知情。   食品供给为什么不注重植物的生长特性应地制宜，。崔永元为了民族利益牺牲自我，这种人还有多少，泱泱大国还有几个人敢站出来说实话，国家的脊梁
521	转基因食品	我认为任何违反自然规律的事，都会有负面影响，转基因违背了自然的发展规律，不应该提倡。就算相关部门批准可以推广，也要让人民知情。   食品供给为什么不注重植物的生长特性应地制宜，通过其他方法来提高粮食产量，为什么要通过科学手段改变植物本事特有的基因。
522	转基因食品	我没有这方面知识，只是想到反季节食物都不怎么好，转基因的食物应该不是什么好东西吧。现在这个社会没几个敢说真话的媒体人了。这个事让我想到了皇帝的新衣。人间正道是沧桑
523	转基因食品	老崔我有一颗真心支持您，咱们在理论上，在科学上都有戳穿转基因的阴谋和危害，人民必胜、正义必胜，这个事在公众平台必须觉悟大众搞清楚，大张旗鼓开展探讨论证，一切阴暗虚伪是见不得阳光的。
524	转基因食品	还有如转基因食品，转基因的本身都不具有生命沿续性，又何以能给提供人生命沿续的作用能。虽然其中具有相对性，但必须有原则的严肃对待。美国很早就在研究实施这一灭绝人性的转基战略，战略的结果只能在害人之中而成自绝灭。
525	转基因食品	转基因绝对是个坏东西！我有大把的实证和理论证明转基因祸害无穷！但是小崔来说就太喜剧了！不是你专业的事情来瞎搀和容易出事！你把柯炳生杀了，把农大炸了也没蛋用！重庆孙书记也是农大的！小崔打算把孙书记也灭了？呵呵
526	转基因食品	总结一下，不知道对不对：1，转基因能搞，但需要严格的监管 。2 ，目前我国的监管水平达不到要求。3，转基因不是非搞不可。
527	转基因食品	王大元不懂转基因水稻生产农药和吸收农药，洛克菲勒咋整的啊？咋会叫你这样一个毫无知识的白痴当它的转基因水稻“首席科学家”？可见转基因本身就是个伪科学、假科学、反科学！转基因的“首席科学家”都不懂转基因还咋骗人啊？
528	转基因食品	要看转的是什么成分吧，不要一听转基因就谈虎色变，就好像吃药也得看是什么药，有好也有坏。天然也有自然的重组的
529	转基因食品	由于基因突变细菌会释放抗农药抗体，这就会大大提高癌症和肿瘤可能性，好比如把身体变成一个小型农药制造厂，所以转基因不能吃！
530	转基因食品	转基因食品不能吃，原因是因为转基因食品中转基因会掉落出来，和体内细菌一起成为转基因细菌，要是转的抗农药的基因，细菌就会突变的
531	转基因食品	吃这个要是能引起基因突变，X战警必定在中国出现无疑，还可以组队哟，帅爆了！
532	转基因食品	自从转基因再中国泛滥后，看看中国的变化吧！癌症、‘肿瘤、糖尿病等一些免疫系统疾病再暴增！年轻不孕的人群再暴增！！
533	转基因食品	现在吃的金龙油，在很低调的位置用很低调的字号写着，转基因.....穷B只好吃完下次买的时候注意点
534	转基因食品	转基因食品太多了，学了生物的就知道，有抗病毒的BT毒蛋白基因，还有什么蛋白酶抑制基因，病毒外壳蛋白基因，等等，这些基因导入到植物中，起到抗虫，抗病毒，或者增加某种营养成分的含量的作用，谁知道有没有副作用呢，吃着转基因整天讨论转基因，哇塞，我们居然没死诶，几十年后再看吧！
535	转基因食品	稀里糊涂的搞研究，稀里糊涂的批准种植，稀里糊涂的卖，稀里糊涂的买，稀里糊涂的吃，完了稀里糊涂的死...
536	转基因食品	发明转基因的东西人早晚会遭到报应的。没有国家的指示，你怎么能这样做呢。太不道德了吧。你自己发明的东西，你别望了你也会吃的。你不吃大米吗？你不吃豆油吗？你吃的东西都是你自己做出来的。吃坏身体活该报应。那你怪谁谁让你自己做的。自己做的就得自己吃别让旁人知
537	转基因食品	变异了的食品基因没有经过长时间与大自然的磨合，其基因性状难以稳定。它对人体基因的影响的概率也就会更大些，但这个影响不一定能马上反映出来，所以，转基因食品致病一说是不科学的。只是，未生过小孩的，或者还承担着人类繁衍生息任务的年轻人还是应当少吃或不吃更好。对不？
538	转基因食品	癌症、‘肿瘤是你国大量使用化学农药，化肥，石化，重金属冶炼等污染造成的。 年轻不孕更是你国在动物饲料，鱼饲料里面大量使用不孕激素造成的， 糖尿病是你国人吃的太多又不运动自己熬出来的， 与转基因没有任何关系。 你先搞清楚什么是转基因再说话吧
539	转基因食品	转基因有那个国家能证明它是安全食品？我没有你懂那么多，你说的也太深奥了！但作为中国人我只想说：中国人不要把中国人害了！看你名字就觉得你崇洋媚外的。如果你那么又能力，你就吃个十年转基因再来跟谈科学理论。
540	转基因食品	你怎么知道老外不吃？国外吃转基因比国内多多了。另外，你不知道的事情多了，仅仅用自己的常识去解释某些自己根本不懂的知识。我看的资料是转基因的原理、过程、作用、影响，已经懒得和你在这儿胡搅蛮缠了。就像科学家没法向野人证明科学是科学的一样，我说的你可能也不会懂。
541	转基因食品	不支持也不反对，当你查阅了大量资料，自然会对转基因有更深入和更客观的概念。普通群众在各种舆论导向中根本不可能有自己的看法，不知道该相信谁。这不是愚痴是啥？
542	转基因食品	一群专家二逼各种为转基因正言，是要让中华民族断子绝孙吗？
543	转基因食品	转基因是必由之路，将来是转基因的天下，我们已经落后了，一帮傻子还在反，后果很严重。
544	转基因食品	迟早吃得中国人全变傻子了，日本不费一枪一炮，中国人最大的敌人是自己
545	转基因食品	如果你知道拥有安全证书的转基因大米在科学意义上与非转基因大米实质等同，那么调查和曝光转基因大米非法种植是合法的，也是无耻的。这就像明知小岗村农民大包干是对的，却去揭露农民违法；这就像明知女性割礼荒诞又残忍，却去揭露躲避割礼的女性违法。你辩解你是在遵守法律，其实你不过是向愚昧低头。
546	转基因食品	当不知道不确定一种食品有害没害的时候，不去吃肯定比去吃要更安全，因为至少在经济学角度讲叫不赔不赚保本。有些人想吃我们不拦着，但你自己吃可以，别误导大众，什么叫不应该盲目抵制转基因？如果转基因好又合法为啥要暗度陈仓偷偷摸摸。五毛都拿好啊别掉了。
547	转基因食品	所言即是！一切要自然才健康。转基因的害处谁能保证没有？要不是为了所谓的利益，我们有自然的大米，为何要吃转基因！
548	转基因食品	我之所以挺关注是因为去年我大学选了个混学分的选修课，课间老师问我们知不知道有个转基因食品，大家都不知道，然后老师就给我们放了个纪录片，我当时也没啥感觉，反正能增产，也没什么，不过慢慢的这事就越来越害怕了，难道咱们选择咱们认为安全可靠的权利都没有么？
549	转基因食品	无籽西瓜是单倍体育种，有太多生物学技术在推广初期受到了人们的质疑，杂交水稻按照民众的认知不还是违反自然法则的么，没有杂交水稻，你知道国内要有多少人饿肚子么？你去比较一下人工改良品种和有机品种的各种动植物形态就知道了，靠民众观念中的“有机”还能不能养活现有人口
550	转基因食品	现在没有任何一篇科学文献证明转基因食品会对人体基因造成改变，真不知道你这个结论是怎么得到的
551	转基因食品	恰巧听到老师说到转基因香蕉的问题，外观好看的香蕉十有可能都是转基因[震惊]。转基因食品都人体基因有改变，不知和计划生育政策放宽有什么内在的联系……[衰][衰]尤其对于小孩，勿吃啊！
552	转基因食品	祝您全家父母儿女能吃上转基因产品，健康快乐的成长，但愿将来某一天您能支付高额的癌症治疗费用
553	转基因食品	815位学者占全球的比例是多少？可以忽略不计吧？学分子生物的学者多于牛毛，有几个是反对者？你根本就不懂科学研究的规律和科学质疑的范式！学者如果要反对什么，是靠论文说话的，你能给出反对者的证明转基因有害的研究论文吗？
554	转基因食品	都搞清楚了同源异源了吗？没错自然界时时刻刻是在上演基因大迁移！但是你见过狮虎豹 鸡鸭狗 牛马羊 它们之间相互基因互转没？你和大猩猩通婚试试！？转基因技术就可以做到它们之间基因互转！这逆马反自然啊啊啊！！！！  
555	转基因食品	蠢货真的太多了，这些人还真的宁可吃农药残留也不吃转基因。不打农药的转基因明显是造福农民的是，长期暴露在农药之下的农民不知道体内累积了多少突变。
556	转基因食品	转基因可以研究也可以发展，但是应该进行严格的控制，现在是一边被妖魔化，一边又失控泛滥！
557	转基因食品	转基因推手要干转基因，很容易理解因为：自私+利益+无道德！如果不是这样，完全不干就是了，为人民服务不是一定要干的！为何中央政府支持呢？原因也很简单：无知+无担当+被忽悠+糊涂！而后者有主导权，所以是最可恶的！这点不能回避，我们不能因为爱政府就不敢说！
558	转基因食品	志安，这两天我的微信全是你的节目加反转评论。客观上你对反转起了巨大推动作用。你是转基因罪人。
559	转基因食品	请教王先生 如果转基因产品是安全无虞的 为什么要严格管理？象我们吃了上千年的柑橘蜜桃 需要严格管理吗？ 温馨提示：你们的节目播出后的反应就是加深了消费者对于转基因产品的忧虑和不安。
560	转基因食品	对！应该给转基因正名！公开销售 不要偷偷摸摸  坚决在产品包装上注明你是转基因！这样我就能放心购买到非转基因食品了！！！
561	转基因食品	[嘻嘻][嘻嘻][嘻嘻][嘻嘻][嘻嘻][嘻嘻] 王局，你太高估大众以及大众媒体的素质了，和你说过了，被转基因谣言吓坏了的中国人，看见转基因，都是草木皆兵，这是病，要先治，而不是先讲理
562	转基因食品	搞不懂你们为什么被转基因利益集团卖了还帮着数钱
563	转基因食品	中国13亿生命，你鄙视着玩儿？王志安你才是彻底的街头阿飞小流氓的嘴脸。转基因没有安全问题的话，农业部幼儿园为什么明令禁吃？农业部为什么自己特供有机产品？
564	转基因食品	产品本身质量问题和管理流程问题是两个概念，即便它们同属质量问题。转基因在中国的尴尬是必然的
